Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.27 [1.24-1.29],2.031e-120,***,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,1.25 [1.23-1.28],1.210e-94,***,Creatinine
IDL-TG%,1.25 [1.23-1.28],8.603e-109,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.25 [1.22-1.27],9.255e-109,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.23 [1.21-1.26],6.118e-80,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.21 [1.18-1.23],7.350e-62,***,Glycoprotein Acetyls
XS-VLDL-TG%,1.21 [1.18-1.23],3.827e-68,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.18 [1.16-1.21],3.927e-48,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.18 [1.16-1.20],2.470e-56,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.18 [1.15-1.20],1.087e-46,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL%,1.17 [1.14-1.19],1.763e-47,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.15 [1.13-1.18],1.114e-34,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.14 [1.12-1.17],5.070e-32,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.14 [1.11-1.16],1.100e-25,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.13 [1.11-1.15],3.478e-30,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.12 [1.09-1.14],4.886e-16,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-TG%,1.11 [1.09-1.14],3.553e-17,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.11 [1.09-1.13],3.685e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.10 [1.07-1.12],2.090e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,1.09 [1.07-1.12],7.540e-11,***,Phospholipids to Total-Lipids in Small HDL percentage
Glu-lactate,1.09 [1.07-1.11],3.853e-13,***,Glucose-lactate
L-VLDL-PL%,1.09 [1.06-1.12],6.624e-07,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-TG%,1.08 [1.06-1.10],4.483e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,1.08 [1.06-1.10],1.380e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,1.07 [1.05-1.10],1.380e-06,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
TG/PG,1.07 [1.05-1.09],1.203e-04,***,Triglycerides to Phosphoglycerides ratio
Glu,1.07 [1.05-1.09],7.869e-05,***,Glucose
XS-VLDL-TG,1.06 [1.04-1.08],0.002,**,Triglycerides in Very Small VLDL
VLDL-L,0.95 [0.93-0.96],0.012,*,Total-Lipids in VLDL
XL-VLDL-C,0.95 [0.93-0.96],0.017,*,Cholesterol in Very Large VLDL
M-HDL-PL,0.94 [0.92-0.96],0.045,*,Phospholipids in Medium HDL
S-HDL-FC%,0.94 [0.92-0.96],0.014,*,Free Cholesterol to Total-Lipids in Small HDL percentage
Gln,0.94 [0.92-0.96],0.004,**,Glutamine
L-VLDL-C,0.94 [0.92-0.96],0.004,**,Cholesterol in Large VLDL
S-VLDL-L,0.94 [0.92-0.96],0.001,**,Total-Lipids in Small VLDL
XXL-VLDL-CE%,0.94 [0.92-0.96],0.017,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,0.94 [0.92-0.96],8.347e-05,***,Acetate
VLDL-PL,0.94 [0.92-0.95],2.660e-05,***,Phospholipids in VLDL
XL-HDL-FC,0.93 [0.91-0.96],0.004,**,Free Cholesterol in Very Large HDL
LDL-size,0.93 [0.92-0.95],8.861e-06,***,Average Diameter for LDL Particles
Total-BCAA,0.93 [0.91-0.95],7.713e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-L,0.93 [0.91-0.96],0.009,**,Total-Lipids in Very Large HDL
Leu,0.93 [0.91-0.95],1.464e-05,***,Leucine
XS-VLDL-L,0.93 [0.91-0.95],6.393e-07,***,Total-Lipids in Very Small VLDL
L-VLDL-CE%,0.93 [0.91-0.95],1.607e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-C%,0.93 [0.91-0.95],1.302e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Total-FA,0.93 [0.91-0.95],1.340e-07,***,Total-Fatty Acids
M-HDL-L,0.93 [0.91-0.95],6.419e-06,***,Total-Lipids in Medium HDL
XL-VLDL-FC%,0.93 [0.91-0.95],6.240e-06,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
VLDL-P,0.93 [0.91-0.95],9.272e-08,***,Concentration of VLDL Particles
His,0.93 [0.91-0.95],1.088e-07,***,Histidine
XS-VLDL-P,0.93 [0.91-0.95],3.228e-08,***,Concentration of Very Small VLDL Particles
Val,0.93 [0.91-0.95],1.576e-06,***,Valine
L-VLDL-CE,0.93 [0.91-0.94],2.597e-08,***,Cholesteryl Esters in Large VLDL
S-HDL-PL,0.92 [0.90-0.94],1.419e-08,***,Phospholipids in Small HDL
L-HDL-L,0.92 [0.90-0.95],7.434e-05,***,Total-Lipids in Large HDL
XL-VLDL-CE,0.92 [0.90-0.94],3.327e-09,***,Cholesteryl Esters in Very Large VLDL
HDL-PL,0.92 [0.90-0.94],4.491e-07,***,Phospholipids in HDL
IDL-FC%,0.92 [0.90-0.94],1.070e-12,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-P,0.92 [0.90-0.94],8.148e-08,***,Concentration of Medium HDL Particles
XS-VLDL-FC,0.92 [0.90-0.94],1.028e-10,***,Free Cholesterol in Very Small VLDL
XL-HDL-P,0.92 [0.90-0.94],7.148e-06,***,Concentration of Very Large HDL Particles
L-HDL-FC,0.92 [0.89-0.94],1.247e-05,***,Free Cholesterol in Large HDL
M-LDL-CE%,0.92 [0.90-0.94],7.892e-12,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-FC,0.92 [0.90-0.93],3.038e-12,***,Free Cholesterol in VLDL
L-HDL-P,0.92 [0.89-0.94],6.528e-06,***,Concentration of Large HDL Particles
S-VLDL-CE,0.92 [0.90-0.93],3.092e-12,***,Cholesteryl Esters in Small VLDL
ApoB/ApoA1,0.91 [0.90-0.93],4.746e-13,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-CE%,0.91 [0.90-0.93],1.603e-14,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-FC%,0.91 [0.90-0.93],8.247e-19,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.91 [0.89-0.93],4.297e-17,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-CE%,0.91 [0.89-0.93],7.970e-15,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
