Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.18 [1.16-1.19],1.563e-105,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.17 [1.16-1.19],1.042e-103,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.17 [1.15-1.18],1.179e-87,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
GlycA,1.16 [1.14-1.18],1.256e-73,***,Glycoprotein Acetyls
M-LDL-TG%,1.16 [1.14-1.17],2.944e-90,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.16 [1.14-1.17],1.201e-81,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.14 [1.13-1.16],1.175e-59,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.14 [1.13-1.16],5.873e-70,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.14 [1.12-1.16],2.722e-63,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.14 [1.12-1.16],4.602e-61,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.13 [1.11-1.14],6.798e-47,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.12 [1.11-1.14],5.830e-45,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.12 [1.10-1.13],6.068e-34,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,1.10 [1.09-1.12],7.777e-32,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.10 [1.08-1.11],4.377e-33,***,Triglycerides in Small HDL
S-HDL-PL%,1.09 [1.08-1.11],5.899e-26,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.09 [1.08-1.11],2.059e-24,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG,1.09 [1.08-1.11],1.290e-28,***,Triglycerides in Medium HDL
Creatinine,1.09 [1.07-1.10],3.153e-18,***,Creatinine
XS-VLDL-TG,1.08 [1.07-1.10],1.324e-25,***,Triglycerides in Very Small VLDL
HDL-TG,1.08 [1.07-1.10],1.570e-23,***,Triglycerides in HDL
L-HDL-TG%,1.08 [1.07-1.10],1.565e-19,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.08 [1.06-1.10],1.707e-17,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.08 [1.06-1.10],9.493e-18,***,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-TG,1.07 [1.06-1.09],4.013e-18,***,Triglycerides in IDL
MUFA,1.07 [1.06-1.09],9.335e-16,***,Monounsaturated Fatty Acids
S-VLDL-TG,1.07 [1.06-1.09],1.081e-16,***,Triglycerides in Small VLDL
XL-VLDL-TG,1.07 [1.05-1.08],1.030e-14,***,Triglycerides in Very Large VLDL
LDL-TG,1.07 [1.05-1.08],4.068e-15,***,Triglycerides in LDL
L-LDL-TG,1.07 [1.05-1.08],7.613e-15,***,Triglycerides in Large LDL
M-LDL-TG,1.07 [1.05-1.08],5.628e-15,***,Triglycerides in Medium LDL
XXL-VLDL-PL,1.07 [1.05-1.08],3.531e-14,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.07 [1.05-1.08],3.407e-14,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
SFA%,1.07 [1.05-1.08],1.193e-12,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-TG,1.06 [1.05-1.08],4.451e-12,***,Total-Triglycerides
S-LDL-TG,1.06 [1.05-1.08],1.255e-13,***,Triglycerides in Small LDL
IDL-PL%,1.06 [1.05-1.08],8.052e-13,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-L,1.06 [1.05-1.08],1.615e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.06 [1.05-1.08],9.678e-12,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-HDL-PL,1.06 [1.05-1.08],2.182e-10,***,Phospholipids in Small HDL
XXL-VLDL-FC,1.06 [1.05-1.08],3.174e-11,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.06 [1.04-1.07],2.318e-09,***,Triglycerides in VLDL
VLDL-size,1.06 [1.04-1.07],3.520e-07,***,Average Diameter for VLDL Particles
L-VLDL-PL%,1.06 [1.04-1.07],9.049e-06,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-C,1.06 [1.04-1.07],1.247e-08,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,1.05 [1.04-1.07],7.797e-08,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.05 [1.04-1.07],4.026e-07,***,Total-Lipids in Very Large VLDL
Phe,1.05 [1.04-1.07],1.919e-07,***,Phenylalanine
XXL-VLDL-CE,1.05 [1.04-1.07],1.817e-06,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-HDL-PL,1.05 [1.03-1.07],1.453e-04,***,Phospholipids in Medium HDL
L-VLDL-TG%,1.05 [1.03-1.06],2.962e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-L,1.05 [1.03-1.06],6.486e-05,***,Total-Lipids in Small HDL
