Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.11 [1.09-1.14],5.697e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.11 [1.08-1.13],1.483e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.10 [1.08-1.13],1.379e-17,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.10 [1.08-1.12],2.535e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.09 [1.07-1.11],2.075e-11,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.09 [1.06-1.11],2.663e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.08 [1.06-1.10],1.961e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.07 [1.05-1.09],2.609e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.07 [1.05-1.09],1.055e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.07 [1.05-1.09],7.426e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.06 [1.04-1.09],9.856e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.06 [1.04-1.08],0.006,**,Triglycerides to Total-Lipids in Small HDL percentage
IDL-FC%,0.95 [0.93-0.97],0.050,*,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-CE%,0.95 [0.93-0.97],0.036,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-VLDL-FC,0.95 [0.93-0.97],0.035,*,Free Cholesterol in Small VLDL
M-HDL-CE%,0.95 [0.93-0.97],0.021,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Albumin,0.95 [0.93-0.97],0.029,*,Albumin
S-LDL-P,0.95 [0.93-0.97],0.016,*,Concentration of Small LDL Particles
M-VLDL-FC,0.95 [0.93-0.97],0.015,*,Free Cholesterol in Medium VLDL
XS-VLDL-CE,0.95 [0.93-0.96],0.015,*,Cholesteryl Esters in Very Small VLDL
L-HDL-CE%,0.94 [0.93-0.96],0.001,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.94 [0.93-0.96],0.002,**,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-PL,0.94 [0.93-0.96],0.001,**,Phospholipids in Small LDL
S-HDL-CE%,0.94 [0.92-0.96],3.235e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-L,0.94 [0.92-0.96],0.007,**,Total-Lipids in Medium HDL
M-VLDL-FC%,0.94 [0.92-0.96],2.746e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.94 [0.92-0.96],1.164e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-P,0.94 [0.92-0.96],1.231e-04,***,Concentration of Large LDL Particles
LA%,0.94 [0.92-0.96],4.298e-04,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE%,0.94 [0.92-0.96],1.885e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.94 [0.92-0.96],8.123e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
LDL-P,0.94 [0.92-0.96],6.649e-05,***,Concentration of LDL Particles
HDL-FC,0.94 [0.92-0.96],0.019,*,Free Cholesterol in HDL
M-VLDL-C%,0.94 [0.92-0.96],2.245e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-P,0.94 [0.92-0.96],4.457e-05,***,Concentration of Medium LDL Particles
ApoB,0.94 [0.92-0.96],1.480e-05,***,Apolipoprotein B
PUFA,0.94 [0.92-0.96],5.096e-05,***,Polyunsaturated Fatty Acids
M-HDL-P,0.94 [0.92-0.96],0.002,**,Concentration of Medium HDL Particles
HDL-L,0.94 [0.92-0.96],0.002,**,Total-Lipids in HDL
M-HDL-C%,0.94 [0.92-0.96],3.475e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-PL,0.94 [0.92-0.96],4.195e-05,***,Phospholipids in Small HDL
M-HDL-FC,0.94 [0.92-0.96],0.001,**,Free Cholesterol in Medium HDL
S-VLDL-C%,0.94 [0.92-0.95],3.113e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-CE%,0.94 [0.92-0.95],1.273e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-C,0.93 [0.92-0.95],2.906e-06,***,Cholesterol in Medium VLDL
S-LDL-L,0.93 [0.92-0.95],2.253e-06,***,Total-Lipids in Small LDL
Phosphoglyc,0.93 [0.92-0.95],2.465e-05,***,Phosphoglycerides
PC,0.93 [0.91-0.95],1.725e-05,***,Phosphatidylcholines
Total-L,0.93 [0.91-0.95],2.758e-07,***,Total-Lipids in Lipoprotein Particles
Remnant-C,0.93 [0.91-0.95],1.341e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-CE,0.93 [0.91-0.95],1.878e-07,***,Cholesteryl Esters in Small LDL
IDL-P,0.93 [0.91-0.95],1.781e-07,***,Concentration of IDL Particles
Omega-6,0.93 [0.91-0.95],3.355e-07,***,Omega-6 Fatty Acids
M-HDL-C,0.93 [0.91-0.95],2.477e-05,***,Cholesterol in Medium HDL
IDL-PL,0.93 [0.91-0.95],3.659e-07,***,Phospholipids in IDL
M-HDL-CE,0.93 [0.91-0.95],1.970e-05,***,Cholesteryl Esters in Medium HDL
LA,0.93 [0.91-0.95],1.007e-07,***,Linoleic Acid
ApoA1,0.93 [0.91-0.95],2.164e-05,***,Apolipoprotein A1
S-HDL-FC,0.93 [0.91-0.95],4.432e-07,***,Free Cholesterol in Small HDL
M-VLDL-CE,0.93 [0.91-0.95],3.031e-08,***,Cholesteryl Esters in Medium VLDL
S-HDL-L,0.93 [0.91-0.95],6.988e-08,***,Total-Lipids in Small HDL
S-LDL-C,0.93 [0.91-0.94],5.624e-09,***,Cholesterol in Small LDL
M-LDL-PL,0.93 [0.91-0.94],8.364e-09,***,Phospholipids in Medium LDL
M-LDL-CE,0.93 [0.91-0.94],6.926e-09,***,Cholesteryl Esters in Medium LDL
Total-PL,0.93 [0.91-0.94],2.295e-08,***,Total-Phospholipids in Lipoprotein Particles
Cholines,0.93 [0.91-0.95],7.612e-08,***,Total-Cholines
M-LDL-L,0.93 [0.91-0.94],2.440e-09,***,Total-Lipids in Medium LDL
L-LDL-FC%,0.93 [0.91-0.94],5.200e-10,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-FC%,0.92 [0.90-0.94],3.723e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-C,0.92 [0.90-0.95],3.373e-06,***,HDL Cholesterol
S-LDL-FC,0.92 [0.91-0.94],2.711e-10,***,Free Cholesterol in Small LDL
Non-HDL-C,0.92 [0.91-0.94],7.080e-11,***,Total-Cholesterol Minus HDL-C
HDL-CE,0.92 [0.90-0.94],1.115e-06,***,Cholesteryl Esters in HDL
M-LDL-C,0.92 [0.90-0.94],1.110e-10,***,Cholesterol in Medium LDL
