Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.13 [1.11-1.16],8.260e-28,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.13 [1.11-1.15],2.773e-26,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.12 [1.10-1.14],3.310e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.12 [1.09-1.14],3.593e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.11 [1.09-1.14],7.218e-18,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.10 [1.08-1.13],1.236e-15,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.10 [1.08-1.12],2.081e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.10 [1.08-1.12],1.490e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.10 [1.08-1.12],8.952e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.08 [1.06-1.11],3.177e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.08 [1.05-1.10],3.426e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,1.08 [1.05-1.10],7.344e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.07 [1.05-1.10],1.540e-06,***,Triglycerides in Small HDL
L-HDL-TG%,1.07 [1.05-1.10],3.340e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.07 [1.05-1.10],4.704e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG,1.07 [1.05-1.09],2.684e-06,***,Triglycerides in Medium HDL
XS-VLDL-TG,1.07 [1.05-1.09],2.081e-06,***,Triglycerides in Very Small VLDL
HDL-TG,1.07 [1.05-1.09],2.405e-05,***,Triglycerides in HDL
