Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.21 [1.18-1.24],2.308e-51,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.20 [1.17-1.23],1.763e-47,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.19 [1.16-1.22],3.716e-37,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.19 [1.16-1.21],2.658e-42,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.18 [1.16-1.21],2.994e-40,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
TG/PG,1.18 [1.15-1.21],9.959e-40,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL%,1.17 [1.14-1.20],3.340e-28,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.17 [1.14-1.20],9.782e-36,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.17 [1.14-1.20],7.717e-35,***,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,1.16 [1.13-1.19],4.202e-29,***,Glycoprotein Acetyls
IDL-TG%,1.14 [1.12-1.17],3.393e-26,***,Triglycerides to Total-Lipids in IDL percentage
VLDL-size,1.14 [1.11-1.16],7.488e-21,***,Average Diameter for VLDL Particles
XS-VLDL-TG%,1.13 [1.11-1.16],1.077e-22,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.13 [1.11-1.16],3.857e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG%,1.13 [1.11-1.16],1.025e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.13 [1.10-1.16],2.742e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Omega-6/Omega-3,1.12 [1.09-1.14],4.172e-16,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-LDL-TG%,1.11 [1.09-1.14],1.196e-16,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.11 [1.08-1.13],3.066e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.11 [1.08-1.13],1.110e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.10 [1.08-1.13],3.284e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.10 [1.08-1.13],7.875e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.10 [1.08-1.12],1.433e-12,***,Triglycerides in Small HDL
XL-VLDL-L,1.10 [1.07-1.12],2.057e-11,***,Total-Lipids in Very Large VLDL
XXL-VLDL-CE,1.10 [1.07-1.12],7.017e-12,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.10 [1.07-1.12],1.276e-11,***,Triglycerides in Very Large VLDL
L-VLDL-PL,1.10 [1.07-1.12],1.335e-11,***,Phospholipids in Large VLDL
XXL-VLDL-PL,1.10 [1.07-1.12],9.685e-12,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.10 [1.07-1.12],2.049e-11,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,1.09 [1.07-1.12],4.500e-11,***,Concentration of Very Large VLDL Particles
VLDL-TG,1.09 [1.07-1.12],4.408e-10,***,Triglycerides in VLDL
XXL-VLDL-L,1.09 [1.07-1.12],1.434e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.09 [1.07-1.12],1.749e-10,***,Phospholipids in Very Large VLDL
XXL-VLDL-P,1.09 [1.07-1.11],3.303e-10,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-FC,1.09 [1.07-1.11],1.496e-09,***,Free Cholesterol in Large VLDL
XXL-VLDL-FC,1.09 [1.07-1.11],4.892e-10,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-L,1.09 [1.07-1.11],4.938e-09,***,Total-Lipids in Large VLDL
L-VLDL-P,1.09 [1.07-1.11],1.941e-09,***,Concentration of Large VLDL Particles
XL-VLDL-FC,1.09 [1.06-1.11],4.008e-09,***,Free Cholesterol in Very Large VLDL
Total-TG,1.09 [1.06-1.11],1.759e-08,***,Total-Triglycerides
XXL-VLDL-TG,1.09 [1.06-1.11],1.216e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.09 [1.06-1.11],2.473e-08,***,Triglycerides in Small VLDL
L-VLDL-TG,1.08 [1.06-1.11],1.278e-07,***,Triglycerides in Large VLDL
XL-VLDL-C,1.08 [1.06-1.10],5.055e-07,***,Cholesterol in Very Large VLDL
L-VLDL-C,1.08 [1.05-1.10],3.242e-06,***,Cholesterol in Large VLDL
XXL-VLDL-PL%,1.08 [1.05-1.10],2.576e-04,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-TG,1.07 [1.05-1.10],2.347e-05,***,Triglycerides in Medium VLDL
S-LDL-TG,1.07 [1.05-1.10],1.839e-05,***,Triglycerides in Small LDL
ApoB/ApoA1,1.07 [1.05-1.09],2.338e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-VLDL-CE,1.07 [1.05-1.09],2.153e-04,***,Cholesteryl Esters in Very Large VLDL
VLDL-L,1.07 [1.04-1.09],0.001,**,Total-Lipids in VLDL
IDL-PL%,1.07 [1.04-1.09],8.865e-04,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG,1.06 [1.04-1.08],0.008,**,Triglycerides in Very Small VLDL
L-VLDL-CE,1.06 [1.04-1.08],0.014,*,Cholesteryl Esters in Large VLDL
M-LDL-TG,1.06 [1.04-1.08],0.020,*,Triglycerides in Medium LDL
S-HDL-CE%,0.94 [0.92-0.96],0.026,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XS-VLDL-C,0.94 [0.92-0.96],0.025,*,Cholesterol in Very Small VLDL
M-LDL-FC,0.94 [0.92-0.96],0.019,*,Free Cholesterol in Medium LDL
LDL-C,0.94 [0.92-0.96],0.012,*,LDL Cholesterol
XL-HDL-PL%,0.94 [0.92-0.96],0.014,*,Phospholipids to Total-Lipids in Very Large HDL percentage
Total-L,0.94 [0.92-0.96],0.002,**,Total-Lipids in Lipoprotein Particles
Clinical LDL-C,0.94 [0.92-0.96],8.780e-04,***,Clinical LDL Cholesterol
L-LDL-PL,0.93 [0.91-0.95],1.227e-04,***,Phospholipids in Large LDL
S-HDL-L,0.93 [0.91-0.95],4.924e-04,***,Total-Lipids in Small HDL
IDL-FC%,0.93 [0.91-0.95],4.295e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.93 [0.91-0.95],1.509e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-PL,0.93 [0.91-0.95],2.370e-04,***,Phospholipids in Small HDL
L-LDL-L,0.93 [0.91-0.95],3.337e-05,***,Total-Lipids in Large LDL
L-LDL-CE,0.93 [0.91-0.95],2.513e-05,***,Cholesteryl Esters in Large LDL
XXL-VLDL-FC%,0.93 [0.91-0.95],3.996e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE,0.93 [0.91-0.95],2.065e-05,***,Cholesteryl Esters in Very Small VLDL
LDL-size,0.93 [0.91-0.95],1.181e-05,***,Average Diameter for LDL Particles
S-VLDL-C%,0.93 [0.91-0.95],8.996e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
PUFA,0.93 [0.91-0.95],5.689e-06,***,Polyunsaturated Fatty Acids
L-LDL-C,0.92 [0.90-0.94],4.819e-07,***,Cholesterol in Large LDL
LDL-FC,0.92 [0.90-0.94],1.031e-07,***,Free Cholesterol in LDL
