Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.11 [1.08-1.13],1.524e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.10 [1.08-1.13],1.731e-08,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,1.09 [1.06-1.11],1.682e-05,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.08 [1.06-1.11],6.451e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.08 [1.05-1.11],3.080e-04,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.08 [1.05-1.11],0.008,**,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.07 [1.05-1.10],0.002,**,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.07 [1.05-1.10],0.012,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC%,0.94 [0.91-0.96],0.033,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-CE%,0.94 [0.91-0.96],0.041,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-VLDL-L,0.93 [0.91-0.96],0.034,*,Total-Lipids in Small VLDL
S-VLDL-PL%,0.93 [0.91-0.96],0.016,*,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.93 [0.91-0.96],0.007,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.93 [0.91-0.95],0.003,**,Phospholipids to Total-Lipids in Medium VLDL percentage
VLDL-P,0.93 [0.91-0.95],0.005,**,Concentration of VLDL Particles
S-LDL-PL,0.93 [0.91-0.95],0.002,**,Phospholipids in Small LDL
XS-VLDL-PL,0.93 [0.91-0.95],0.005,**,Phospholipids in Very Small VLDL
DHA,0.93 [0.91-0.95],0.015,*,Docosahexaenoic Acid
VLDL-FC,0.93 [0.91-0.95],0.003,**,Free Cholesterol in VLDL
Albumin,0.93 [0.91-0.95],0.001,**,Albumin
S-VLDL-CE,0.93 [0.91-0.95],0.001,**,Cholesteryl Esters in Small VLDL
XS-VLDL-C%,0.93 [0.91-0.95],3.903e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3,0.93 [0.90-0.95],0.003,**,Omega-3 Fatty Acids
XS-VLDL-CE%,0.93 [0.90-0.95],1.187e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-P,0.92 [0.90-0.95],1.403e-04,***,Concentration of Small LDL Particles
M-VLDL-L,0.92 [0.90-0.95],7.108e-05,***,Total-Lipids in Medium VLDL
S-VLDL-C,0.92 [0.90-0.95],5.992e-05,***,Cholesterol in Small VLDL
IDL-C%,0.92 [0.90-0.94],4.242e-06,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-FC,0.92 [0.90-0.95],3.012e-05,***,Free Cholesterol in Small LDL
S-VLDL-PL,0.92 [0.90-0.95],4.485e-05,***,Phospholipids in Small VLDL
XS-VLDL-P,0.92 [0.90-0.94],4.967e-05,***,Concentration of Very Small VLDL Particles
