Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.16 [1.14-1.18],3.782e-48,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.14 [1.12-1.16],3.683e-39,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.13 [1.11-1.15],1.089e-34,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.13 [1.11-1.15],3.742e-35,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.13 [1.11-1.15],1.449e-35,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.11 [1.09-1.13],6.036e-20,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.10 [1.08-1.12],1.086e-19,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.09 [1.07-1.11],1.152e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.09 [1.07-1.11],8.824e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.08 [1.06-1.10],1.087e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.08 [1.06-1.10],3.746e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.07 [1.05-1.09],4.671e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-PL%,1.06 [1.04-1.08],9.675e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.05 [1.03-1.07],0.012,*,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.95 [0.94-0.97],0.038,*,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-PL,0.95 [0.94-0.97],0.044,*,Phospholipids in Very Small VLDL
S-VLDL-CE%,0.95 [0.94-0.97],0.008,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
ApoB/ApoA1,0.95 [0.93-0.97],0.011,*,Apolipoprotein B to Apolipoprotein A1 ratio
XL-VLDL-CE%,0.95 [0.93-0.97],0.042,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Leu,0.95 [0.93-0.97],0.042,*,Leucine
IDL-FC%,0.95 [0.93-0.97],0.002,**,Free Cholesterol to Total-Lipids in IDL percentage
