Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.14 [1.12-1.17],3.920e-28,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.14 [1.12-1.17],1.244e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.13 [1.11-1.16],9.273e-22,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.13 [1.11-1.15],2.525e-23,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.13 [1.10-1.15],1.524e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.11 [1.09-1.14],3.060e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.11 [1.08-1.13],5.225e-15,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.10 [1.08-1.13],4.072e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.10 [1.07-1.12],5.208e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,1.09 [1.06-1.11],1.211e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.09 [1.06-1.11],6.931e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.08 [1.06-1.11],1.090e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.08 [1.06-1.11],3.275e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG,1.08 [1.06-1.10],1.410e-06,***,Triglycerides in Medium HDL
S-HDL-TG,1.07 [1.05-1.10],1.575e-04,***,Triglycerides in Small HDL
XL-HDL-TG%,1.07 [1.05-1.10],0.001,**,Triglycerides to Total-Lipids in Very Large HDL percentage
HDL-TG,1.07 [1.05-1.09],3.324e-04,***,Triglycerides in HDL
SFA%,1.07 [1.04-1.09],0.007,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG,1.06 [1.04-1.09],0.006,**,Triglycerides in Very Small VLDL
IDL-PL%,1.06 [1.04-1.09],0.013,*,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-FC,0.94 [0.92-0.96],0.014,*,Free Cholesterol in Medium VLDL
M-LDL-CE,0.94 [0.92-0.96],0.010,*,Cholesteryl Esters in Medium LDL
L-VLDL-CE%,0.94 [0.92-0.96],0.007,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-L,0.94 [0.92-0.96],0.001,**,Total-Lipids in Medium LDL
XL-HDL-CE%,0.94 [0.92-0.96],0.001,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-PL,0.94 [0.92-0.96],8.253e-04,***,Phospholipids in Medium LDL
XS-VLDL-CE,0.94 [0.92-0.96],0.001,**,Cholesteryl Esters in Very Small VLDL
M-HDL-C%,0.94 [0.91-0.96],0.003,**,Cholesterol to Total-Lipids in Medium HDL percentage
