Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,"0.068 [0.055,0.081]",1.074e-21,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,"0.062 [0.049,0.074]",1.351e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,"0.061 [0.049,0.074]",2.745e-18,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,"0.058 [0.045,0.070]",1.631e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,"0.056 [0.044,0.068]",9.331e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,"0.054 [0.042,0.066]",4.931e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-TG,"0.051 [0.039,0.063]",6.042e-13,***,Triglycerides in Medium HDL
M-VLDL-TG%,"0.050 [0.038,0.063]",3.217e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,"0.050 [0.037,0.063]",1.430e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG,"0.050 [0.037,0.062]",1.491e-11,***,Triglycerides in Small HDL
XL-HDL-TG%,"0.050 [0.037,0.063]",1.511e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-PL,"0.048 [0.036,0.060]",2.919e-11,***,Phospholipids in Small HDL
Creatinine,"0.048 [0.034,0.061]",5.069e-08,***,Creatinine
S-VLDL-TG%,"0.047 [0.035,0.060]",4.702e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
HDL-TG,"0.046 [0.034,0.058]",2.293e-10,***,Triglycerides in HDL
GlycA,"0.046 [0.033,0.059]",6.698e-09,***,Glycoprotein Acetyls
SFA%,"0.046 [0.034,0.058]",9.870e-10,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-L,"0.043 [0.031,0.055]",7.658e-09,***,Total-Lipids in Small HDL
M-HDL-PL,"0.042 [0.029,0.054]",4.557e-07,***,Phospholipids in Medium HDL
XL-VLDL-TG%,"0.042 [0.029,0.055]",8.449e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,"0.041 [0.028,0.055]",2.175e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG,"0.041 [0.029,0.053]",1.087e-07,***,Triglycerides in Very Small VLDL
IDL-TG,"0.040 [0.028,0.052]",5.366e-07,***,Triglycerides in IDL
L-LDL-TG,"0.039 [0.027,0.052]",8.973e-07,***,Triglycerides in Large LDL
MUFA,"0.039 [0.027,0.051]",2.529e-06,***,Monounsaturated Fatty Acids
LDL-TG,"0.039 [0.026,0.051]",2.030e-06,***,Triglycerides in LDL
L-HDL-TG%,"0.039 [0.026,0.051]",1.874e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-PL%,"0.038 [0.025,0.051]",1.394e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG,"0.038 [0.025,0.050]",5.832e-06,***,Triglycerides in Medium LDL
SFA,"0.036 [0.024,0.048]",3.368e-05,***,Saturated Fatty Acids
M-HDL-L,"0.035 [0.022,0.048]",2.758e-04,***,Total-Lipids in Medium HDL
S-HDL-FC,"0.034 [0.022,0.047]",1.078e-04,***,Free Cholesterol in Small HDL
S-LDL-TG,"0.034 [0.022,0.046]",1.865e-04,***,Triglycerides in Small LDL
M-HDL-TG%,"0.034 [0.021,0.046]",0.001,**,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"0.034 [0.021,0.046]",6.081e-04,***,Triglycerides in Very Large VLDL
S-VLDL-TG,"0.033 [0.021,0.046]",3.999e-04,***,Triglycerides in Small VLDL
XXL-VLDL-P,"0.033 [0.021,0.046]",6.206e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-HDL-TG%,"0.033 [0.020,0.046]",0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-PL,"0.033 [0.020,0.045]",8.511e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
