Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.15 [1.09-1.20],0.002,**,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.14 [1.08-1.20],0.177,,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.14 [1.09-1.19],0.009,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.13 [1.08-1.19],0.046,*,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.13 [1.08-1.19],0.210,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.89 [0.86-0.93],0.013,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.89 [0.85-0.93],0.024,*,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.88 [0.85-0.92],0.014,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.88 [0.84-0.92],0.008,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-C,0.88 [0.84-0.92],0.034,*,Total-Cholesterol
LDL-L,0.88 [0.84-0.92],0.030,*,Total-Lipids in LDL
S-LDL-C%,0.88 [0.84-0.92],0.010,*,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.88 [0.84-0.92],0.001,**,Cholesterol to Total-Lipids in IDL percentage
Total-CE,0.88 [0.84-0.92],0.022,*,Total-Esterified Cholesterol
LDL-C,0.88 [0.84-0.92],0.013,*,LDL Cholesterol
L-LDL-CE,0.88 [0.84-0.92],0.022,*,Cholesteryl Esters in Large LDL
L-LDL-L,0.88 [0.83-0.92],0.011,*,Total-Lipids in Large LDL
S-VLDL-FC%,0.88 [0.84-0.92],0.006,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-PL,0.87 [0.83-0.92],0.015,*,Phospholipids in LDL
IDL-L,0.87 [0.83-0.92],0.012,*,Total-Lipids in IDL
L-LDL-C,0.87 [0.83-0.92],0.006,**,Cholesterol in Large LDL
M-VLDL-CE,0.87 [0.83-0.92],0.029,*,Cholesteryl Esters in Medium VLDL
S-VLDL-PL%,0.87 [0.83-0.91],0.007,**,Phospholipids to Total-Lipids in Small VLDL percentage
Clinical LDL-C,0.87 [0.83-0.91],0.001,**,Clinical LDL Cholesterol
L-LDL-PL,0.87 [0.83-0.91],0.004,**,Phospholipids in Large LDL
IDL-CE,0.87 [0.82-0.91],0.003,**,Cholesteryl Esters in IDL
M-LDL-FC,0.86 [0.82-0.91],0.002,**,Free Cholesterol in Medium LDL
IDL-C,0.86 [0.82-0.91],0.001,**,Cholesterol in IDL
S-LDL-FC,0.86 [0.82-0.91],0.001,**,Free Cholesterol in Small LDL
LDL-FC,0.86 [0.82-0.90],5.335e-04,***,Free Cholesterol in LDL
L-LDL-FC,0.86 [0.82-0.90],5.958e-04,***,Free Cholesterol in Large LDL
IDL-FC,0.86 [0.82-0.90],0.001,**,Free Cholesterol in IDL
