Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.19 [1.15-1.24],2.036e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.15 [1.11-1.19],5.382e-08,***,Glycoprotein Acetyls
XL-VLDL-TG%,1.14 [1.09-1.20],0.002,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.14 [1.09-1.18],3.700e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-FC%,1.12 [1.08-1.17],0.001,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,1.12 [1.08-1.16],4.051e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.12 [1.07-1.16],0.006,**,Triglycerides to Total-Lipids in Small VLDL percentage
TG/PG,1.12 [1.07-1.16],0.004,**,Triglycerides to Phosphoglycerides ratio
IDL-TG%,1.11 [1.07-1.15],0.001,**,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.11 [1.07-1.15],0.004,**,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.11 [1.07-1.15],0.016,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.92 [0.89-0.95],0.022,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
IDL-C%,0.91 [0.88-0.94],0.012,*,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-PL%,0.91 [0.88-0.94],0.023,*,Phospholipids to Total-Lipids in Medium VLDL percentage
Total-C,0.91 [0.88-0.94],0.031,*,Total-Cholesterol
LA%,0.91 [0.88-0.94],0.024,*,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-C%,0.91 [0.88-0.94],0.002,**,Cholesterol to Total-Lipids in Medium VLDL percentage
Total-CE,0.91 [0.87-0.94],0.013,*,Total-Esterified Cholesterol
M-VLDL-FC%,0.91 [0.87-0.94],0.004,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-L,0.90 [0.87-0.94],0.012,*,Total-Lipids in IDL
IDL-PL,0.90 [0.87-0.94],0.036,*,Phospholipids in IDL
L-LDL-FC%,0.90 [0.87-0.93],0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC%,0.90 [0.87-0.93],0.002,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.90 [0.87-0.93],2.800e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE%,0.90 [0.87-0.94],0.018,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
IDL-CE,0.90 [0.87-0.93],0.003,**,Cholesteryl Esters in IDL
IDL-C,0.90 [0.87-0.93],0.002,**,Cholesterol in IDL
Omega-3%,0.90 [0.87-0.93],0.003,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,0.90 [0.87-0.93],9.422e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,0.90 [0.86-0.93],0.002,**,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-FC,0.90 [0.86-0.93],0.003,**,Free Cholesterol in IDL
DHA%,0.89 [0.86-0.93],2.307e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-VLDL-CE%,0.89 [0.86-0.93],0.010,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
PUFA%,0.89 [0.86-0.92],1.568e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-FC%,0.89 [0.85-0.92],0.004,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.89 [0.85-0.92],0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-L,0.89 [0.85-0.92],0.003,**,Total-Lipids in HDL
Albumin,0.88 [0.85-0.92],1.962e-06,***,Albumin
Val,0.88 [0.85-0.92],7.770e-05,***,Valine
DHA,0.88 [0.84-0.91],3.792e-05,***,Docosahexaenoic Acid
XL-HDL-FC,0.87 [0.83-0.92],0.006,**,Free Cholesterol in Very Large HDL
M-HDL-FC%,0.87 [0.84-0.90],7.510e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,0.87 [0.83-0.91],7.597e-05,***,Cholesteryl Esters in HDL
HDL-C,0.87 [0.83-0.90],3.127e-05,***,HDL Cholesterol
HDL-FC,0.86 [0.82-0.90],5.095e-05,***,Free Cholesterol in HDL
PUFA/MUFA,0.85 [0.82-0.89],1.424e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,0.85 [0.82-0.89],6.716e-12,***,Degree of Unsaturation
HDL-size,0.85 [0.81-0.90],3.722e-05,***,Average Diameter for HDL Particles
L-HDL-PL,0.85 [0.81-0.90],5.426e-05,***,Phospholipids in Large HDL
XL-HDL-PL,0.84 [0.80-0.89],1.007e-04,***,Phospholipids in Very Large HDL
L-HDL-L,0.84 [0.80-0.88],1.876e-06,***,Total-Lipids in Large HDL
XL-HDL-L,0.84 [0.80-0.89],1.467e-05,***,Total-Lipids in Very Large HDL
XL-HDL-P,0.83 [0.79-0.88],7.365e-06,***,Concentration of Very Large HDL Particles
XL-HDL-C,0.83 [0.79-0.88],1.902e-06,***,Cholesterol in Very Large HDL
L-HDL-C,0.83 [0.79-0.87],3.811e-07,***,Cholesterol in Large HDL
L-HDL-CE,0.83 [0.79-0.87],4.980e-07,***,Cholesteryl Esters in Large HDL
L-HDL-FC,0.83 [0.79-0.87],1.453e-06,***,Free Cholesterol in Large HDL
XL-HDL-CE,0.82 [0.78-0.87],4.985e-07,***,Cholesteryl Esters in Very Large HDL
L-HDL-P,0.82 [0.78-0.87],9.902e-07,***,Concentration of Large HDL Particles
