Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,2.58 [2.43-2.74],2.213e-214,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.58 [2.37-2.80],1.111e-105,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,2.53 [2.39-2.69],1.326e-197,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.47 [2.34-2.60],2.795e-245,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.22 [2.12-2.33],9.835e-241,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.99 [1.91-2.09],7.919e-193,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-PL%,1.92 [1.83-2.01],2.276e-149,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.91 [1.83-2.00],3.210e-173,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.85 [1.76-1.94],6.590e-129,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.81 [1.72-1.90],1.465e-118,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.75 [1.68-1.83],1.047e-137,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.70 [1.60-1.80],1.831e-62,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.67 [1.58-1.77],6.197e-68,***,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.67 [1.58-1.76],1.915e-66,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.51 [1.44-1.58],2.281e-61,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.44 [1.36-1.51],7.702e-38,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
DHA%,1.42 [1.35-1.48],7.702e-44,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.41 [1.34-1.48],9.765e-39,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.31 [1.25-1.38],8.210e-24,***,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,1.28 [1.21-1.34],5.274e-17,***,Glutamine
Creatinine,1.26 [1.20-1.32],1.349e-15,***,Creatinine
Sc-ala,1.25 [1.19-1.31],1.888e-14,***,Spectrometer-corrected alanine
XXL-VLDL-FC%,1.23 [1.17-1.29],2.133e-11,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,1.20 [1.14-1.26],2.062e-08,***,Alanine
Leu,1.19 [1.14-1.25],8.604e-08,***,Leucine
Phe,1.18 [1.13-1.24],1.543e-06,***,Phenylalanine
Total-BCAA,1.16 [1.11-1.22],3.779e-04,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,1.16 [1.10-1.22],6.735e-04,***,Tyrosine
Ile,1.15 [1.10-1.21],3.200e-04,***,Isoleucine
3-Hydroxybutyrate,0.85 [0.80-0.90],0.009,**,3-Hydroxybutyrate
M-LDL-FC%,0.85 [0.81-0.88],3.703e-08,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-TG,0.84 [0.80-0.89],7.144e-05,***,Triglycerides in Small HDL
XL-HDL-CE%,0.81 [0.78-0.85],5.192e-17,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-CE%,0.81 [0.78-0.84],1.869e-21,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LDL-size,0.78 [0.75-0.82],8.937e-20,***,Average Diameter for LDL Particles
XS-VLDL-TG,0.78 [0.74-0.82],7.552e-15,***,Triglycerides in Very Small VLDL
S-VLDL-TG,0.78 [0.74-0.82],1.426e-15,***,Triglycerides in Small VLDL
M-HDL-TG,0.77 [0.73-0.81],2.680e-16,***,Triglycerides in Medium HDL
L-VLDL-FC%,0.76 [0.72-0.81],7.894e-18,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
HDL-TG,0.76 [0.72-0.80],1.541e-18,***,Triglycerides in HDL
XXL-VLDL-CE%,0.75 [0.71-0.79],2.260e-18,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,0.75 [0.71-0.78],4.997e-29,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG,0.75 [0.71-0.79],1.595e-21,***,Triglycerides in Very Large VLDL
XXL-VLDL-TG,0.74 [0.70-0.78],9.661e-24,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-HDL-C%,0.73 [0.70-0.76],5.453e-54,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-CE,0.72 [0.68-0.77],1.551e-23,***,Cholesteryl Esters in Medium HDL
XXL-VLDL-PL,0.72 [0.68-0.76],6.470e-26,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-LDL-CE%,0.72 [0.69-0.75],2.856e-41,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-P,0.72 [0.68-0.76],1.734e-26,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
IDL-FC%,0.72 [0.69-0.75],1.471e-48,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-PL,0.71 [0.68-0.75],5.051e-28,***,Phospholipids in Medium HDL
Omega-6/Omega-3,0.71 [0.67-0.75],6.493e-36,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-L,0.71 [0.67-0.75],5.628e-31,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-HDL-L,0.70 [0.66-0.74],3.460e-33,***,Total-Lipids in Medium HDL
VLDL-TG,0.70 [0.66-0.73],7.889e-37,***,Triglycerides in VLDL
M-HDL-C,0.69 [0.66-0.74],1.747e-30,***,Cholesterol in Medium HDL
Total-TG,0.69 [0.65-0.73],2.992e-39,***,Total-Triglycerides
L-VLDL-TG,0.69 [0.65-0.73],1.790e-36,***,Triglycerides in Large VLDL
M-LDL-TG,0.68 [0.64-0.72],2.636e-36,***,Triglycerides in Medium LDL
S-LDL-TG,0.68 [0.64-0.72],1.852e-36,***,Triglycerides in Small LDL
XXL-VLDL-FC,0.68 [0.64-0.72],3.195e-36,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-HDL-TG,0.68 [0.64-0.72],8.265e-31,***,Triglycerides in Large HDL
IDL-TG,0.66 [0.63-0.70],1.795e-40,***,Triglycerides in IDL
HDL-size,0.66 [0.62-0.71],2.152e-25,***,Average Diameter for HDL Particles
S-HDL-PL,0.66 [0.63-0.69],8.328e-52,***,Phospholipids in Small HDL
S-HDL-CE,0.66 [0.62-0.69],4.078e-54,***,Cholesteryl Esters in Small HDL
LDL-TG,0.65 [0.62-0.69],7.133e-45,***,Triglycerides in LDL
XL-VLDL-P,0.65 [0.61-0.69],2.402e-44,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,0.65 [0.61-0.68],3.437e-48,***,Total-Lipids in Very Large VLDL
XS-VLDL-FC%,0.64 [0.62-0.67],6.398e-117,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-L,0.64 [0.61-0.67],3.997e-62,***,Total-Lipids in Small HDL
M-HDL-P,0.64 [0.60-0.68],7.323e-42,***,Concentration of Medium HDL Particles
L-LDL-TG,0.64 [0.60-0.68],3.659e-48,***,Triglycerides in Large LDL
M-VLDL-CE%,0.63 [0.61-0.65],7.020e-180,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-PL,0.62 [0.58-0.67],2.130e-32,***,Phospholipids in Large HDL
M-VLDL-TG,0.62 [0.59-0.65],1.683e-60,***,Triglycerides in Medium VLDL
S-HDL-C,0.62 [0.59-0.65],1.240e-71,***,Cholesterol in Small HDL
XXL-VLDL-C,0.62 [0.58-0.66],3.852e-55,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,0.62 [0.58-0.65],3.577e-57,***,Phospholipids in Large VLDL
L-VLDL-L,0.62 [0.58-0.65],7.004e-62,***,Total-Lipids in Large VLDL
L-VLDL-P,0.61 [0.58-0.65],6.424e-58,***,Concentration of Large VLDL Particles
XL-HDL-TG,0.60 [0.57-0.64],7.137e-58,***,Triglycerides in Very Large HDL
L-HDL-FC%,0.60 [0.58-0.62],3.657e-195,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-PL,0.60 [0.57-0.64],1.066e-58,***,Phospholipids in HDL
L-VLDL-C%,0.60 [0.57-0.64],4.242e-72,***,Cholesterol to Total-Lipids in Large VLDL percentage
MUFA,0.60 [0.57-0.63],4.507e-80,***,Monounsaturated Fatty Acids
XL-VLDL-CE%,0.60 [0.56-0.63],1.244e-66,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-PL,0.59 [0.56-0.63],4.551e-64,***,Phospholipids in Very Large VLDL
S-HDL-P,0.59 [0.56-0.62],6.163e-83,***,Concentration of Small HDL Particles
L-VLDL-CE%,0.59 [0.56-0.62],1.159e-84,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
LA%,0.58 [0.56-0.61],2.281e-119,***,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-PL%,0.58 [0.56-0.60],1.360e-165,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-HDL-FC,0.58 [0.54-0.61],4.203e-61,***,Free Cholesterol in Medium HDL
