Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.54 [1.41-1.68],9.445e-17,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.50 [1.38-1.64],5.728e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.50 [1.38-1.63],5.206e-16,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.49 [1.38-1.62],2.031e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.46 [1.35-1.58],1.772e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.43 [1.29-1.58],8.852e-07,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG%,1.37 [1.25-1.50],9.585e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.36 [1.25-1.49],1.014e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.31 [1.19-1.45],0.008,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.80 [0.74-0.86],0.005,**,Phospholipids to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,0.78 [0.71-0.86],0.032,*,Apolipoprotein B to Apolipoprotein A1 ratio
MUFA,0.78 [0.71-0.85],0.012,*,Monounsaturated Fatty Acids
LA%,0.78 [0.72-0.85],8.813e-04,***,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.77 [0.71-0.83],2.119e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-FC,0.77 [0.70-0.85],0.045,*,Free Cholesterol in Large VLDL
L-VLDL-L,0.77 [0.70-0.85],0.014,*,Total-Lipids in Large VLDL
XS-VLDL-L,0.76 [0.69-0.84],0.007,**,Total-Lipids in Very Small VLDL
M-VLDL-TG,0.76 [0.69-0.84],0.005,**,Triglycerides in Medium VLDL
S-VLDL-L,0.76 [0.69-0.83],0.003,**,Total-Lipids in Small VLDL
HDL-L,0.76 [0.68-0.84],0.021,*,Total-Lipids in HDL
XS-VLDL-FC,0.75 [0.68-0.83],0.004,**,Free Cholesterol in Very Small VLDL
M-LDL-CE%,0.75 [0.69-0.82],3.091e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-VLDL-FC%,0.75 [0.69-0.82],1.655e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-P,0.75 [0.68-0.83],0.003,**,Concentration of Very Small VLDL Particles
HDL-CE,0.75 [0.67-0.84],0.045,*,Cholesteryl Esters in HDL
VLDL-L,0.75 [0.68-0.82],7.179e-05,***,Total-Lipids in VLDL
L-VLDL-C,0.75 [0.68-0.82],0.001,**,Cholesterol in Large VLDL
L-LDL-CE%,0.75 [0.69-0.81],1.791e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.74 [0.69-0.80],3.214e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-CE,0.74 [0.67-0.82],3.851e-04,***,Cholesteryl Esters in Small VLDL
HDL-C,0.74 [0.66-0.83],0.012,*,HDL Cholesterol
XL-VLDL-C,0.74 [0.67-0.82],3.436e-04,***,Cholesterol in Very Large VLDL
M-HDL-FC,0.74 [0.66-0.82],0.008,**,Free Cholesterol in Medium HDL
VLDL-PL,0.74 [0.67-0.81],3.309e-05,***,Phospholipids in VLDL
ApoA1,0.73 [0.66-0.81],4.596e-04,***,Apolipoprotein A1
S-VLDL-PL%,0.73 [0.67-0.80],8.635e-07,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.73 [0.67-0.80],6.465e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
SFA,0.73 [0.67-0.80],4.030e-07,***,Saturated Fatty Acids
VLDL-P,0.73 [0.66-0.80],5.155e-05,***,Concentration of VLDL Particles
XS-VLDL-CE%,0.73 [0.68-0.79],6.830e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE,0.73 [0.66-0.80],7.028e-05,***,Cholesteryl Esters in Large VLDL
S-HDL-PL,0.73 [0.66-0.80],2.279e-06,***,Phospholipids in Small HDL
S-VLDL-C,0.72 [0.65-0.79],2.843e-06,***,Cholesterol in Small VLDL
S-LDL-CE%,0.72 [0.66-0.78],4.154e-10,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-L,0.71 [0.65-0.78],4.076e-08,***,Total-Lipids in Small HDL
HDL-FC,0.71 [0.63-0.80],0.002,**,Free Cholesterol in HDL
M-LDL-C%,0.71 [0.66-0.76],1.898e-15,***,Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-FC,0.71 [0.65-0.78],3.699e-07,***,Free Cholesterol in VLDL
Total-FA,0.71 [0.65-0.77],5.215e-10,***,Total-Fatty Acids
S-VLDL-PL,0.71 [0.64-0.78],3.451e-07,***,Phospholipids in Small VLDL
XL-VLDL-CE,0.70 [0.64-0.78],1.042e-06,***,Cholesteryl Esters in Very Large VLDL
S-HDL-FC,0.70 [0.64-0.77],5.564e-09,***,Free Cholesterol in Small HDL
XS-VLDL-C,0.69 [0.63-0.77],7.192e-08,***,Cholesterol in Very Small VLDL
S-HDL-CE,0.69 [0.63-0.76],7.297e-10,***,Cholesteryl Esters in Small HDL
VLDL-C,0.69 [0.63-0.76],6.509e-10,***,VLDL Cholesterol
S-LDL-C%,0.69 [0.64-0.74],1.255e-17,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C,0.69 [0.63-0.75],1.301e-10,***,Cholesterol in Small HDL
M-VLDL-L,0.68 [0.62-0.75],1.246e-10,***,Total-Lipids in Medium VLDL
IDL-C%,0.68 [0.64-0.73],1.756e-20,***,Cholesterol to Total-Lipids in IDL percentage
HDL-P,0.68 [0.62-0.76],3.255e-08,***,Concentration of HDL Particles
VLDL-CE,0.68 [0.62-0.75],1.137e-10,***,Cholesteryl Esters in VLDL
L-LDL-C%,0.68 [0.63-0.73],9.304e-20,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC,0.68 [0.62-0.75],1.432e-09,***,Free Cholesterol in Small VLDL
Phosphoglyc,0.68 [0.62-0.74],2.495e-12,***,Phosphoglycerides
S-HDL-P,0.67 [0.61-0.74],1.560e-11,***,Concentration of Small HDL Particles
XS-VLDL-CE,0.67 [0.61-0.74],1.045e-09,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-PL,0.66 [0.60-0.73],1.365e-11,***,Phospholipids in Medium VLDL
