Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.50 [2.34-2.66],3.562e-165,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.46 [2.31-2.62],3.054e-171,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.42 [2.21-2.64],8.029e-79,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,2.31 [2.19-2.45],2.170e-187,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.17 [2.06-2.28],1.808e-201,***,Triglycerides to Total-Lipids in IDL percentage
Glu-lactate,2.15 [2.05-2.24],1.062e-259,***,Glucose-lactate
Glu,2.14 [2.04-2.25],2.031e-207,***,Glucose
XS-VLDL-PL%,1.99 [1.89-2.10],9.920e-146,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.98 [1.89-2.08],2.256e-168,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.91 [1.82-2.00],1.424e-153,***,Triglycerides to Total-Lipids in Medium LDL percentage
Sc-ala,1.90 [1.81-2.00],3.459e-145,***,Spectrometer-corrected alanine
IDL-PL%,1.83 [1.74-1.92],2.279e-113,***,Phospholipids to Total-Lipids in IDL percentage
Ala,1.71 [1.63-1.79],2.101e-97,***,Alanine
L-VLDL-TG%,1.69 [1.58-1.80],1.674e-51,***,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-PL%,1.67 [1.60-1.74],2.333e-107,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.63 [1.55-1.71],6.363e-73,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.61 [1.53-1.69],6.740e-74,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.48 [1.40-1.57],1.753e-35,***,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.47 [1.38-1.56],8.845e-30,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,1.37 [1.29-1.44],7.673e-24,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.36 [1.29-1.43],4.779e-28,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.34 [1.27-1.41],2.235e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,1.23 [1.17-1.29],1.780e-09,***,Valine
S-HDL-PL%,1.22 [1.16-1.29],5.741e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
Citrate,1.21 [1.15-1.27],2.004e-07,***,Citrate
Total-BCAA,1.20 [1.14-1.27],5.481e-07,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,1.18 [1.12-1.24],3.239e-04,***,Lactate
S-HDL-TG%,1.17 [1.10-1.24],0.028,*,Triglycerides to Total-Lipids in Small HDL percentage
Ile,1.16 [1.11-1.22],3.288e-04,***,Isoleucine
Leu,1.16 [1.10-1.22],0.002,**,Leucine
Omega-6/Omega-3,0.87 [0.83-0.92],0.044,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-L,0.87 [0.82-0.91],0.027,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-HDL-C%,0.87 [0.83-0.91],0.005,**,Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,0.86 [0.82-0.91],0.018,*,Triglycerides in Very Large VLDL
Unsaturation,0.86 [0.82-0.91],0.004,**,Degree of Unsaturation
S-VLDL-TG,0.86 [0.82-0.91],0.023,*,Triglycerides in Small VLDL
M-HDL-TG,0.85 [0.80-0.90],0.001,**,Triglycerides in Medium HDL
XXL-VLDL-FC,0.85 [0.80-0.89],2.594e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG,0.85 [0.80-0.89],4.057e-04,***,Triglycerides in Very Small VLDL
HDL-TG,0.84 [0.79-0.88],3.901e-05,***,Triglycerides in HDL
PUFA/MUFA,0.83 [0.79-0.88],1.019e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-C%,0.82 [0.78-0.87],2.157e-09,***,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.82 [0.78-0.85],5.940e-15,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Omega-3,0.82 [0.77-0.87],7.214e-07,***,Omega-3 Fatty Acids
VLDL-TG,0.81 [0.77-0.86],7.667e-09,***,Triglycerides in VLDL
DHA,0.81 [0.77-0.86],3.392e-07,***,Docosahexaenoic Acid
XXL-VLDL-C%,0.81 [0.76-0.86],1.742e-06,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.81 [0.78-0.84],4.527e-21,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Tyr,0.81 [0.76-0.85],6.391e-09,***,Tyrosine
