Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.39 [1.28-1.51],3.440e-09,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.38 [1.26-1.51],1.534e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.36 [1.25-1.47],1.634e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.35 [1.23-1.48],1.568e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.35 [1.24-1.47],5.315e-06,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.33 [1.23-1.45],2.248e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.32 [1.19-1.45],0.009,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.30 [1.18-1.44],0.020,*,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.82 [0.76-0.88],0.035,*,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.80 [0.74-0.86],0.008,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.80 [0.73-0.86],0.004,**,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.79 [0.73-0.86],0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-L,0.78 [0.72-0.86],0.030,*,Total-Lipids in Small HDL
VLDL-C,0.77 [0.71-0.85],0.010,**,VLDL Cholesterol
M-VLDL-P,0.77 [0.70-0.85],0.017,*,Concentration of Medium VLDL Particles
S-VLDL-FC%,0.77 [0.71-0.83],7.855e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-CE,0.76 [0.70-0.84],0.002,**,Cholesteryl Esters in Small HDL
M-VLDL-PL,0.76 [0.69-0.84],0.005,**,Phospholipids in Medium VLDL
S-HDL-FC,0.76 [0.69-0.83],0.001,**,Free Cholesterol in Small HDL
HDL-L,0.76 [0.68-0.84],0.046,*,Total-Lipids in HDL
S-HDL-C,0.76 [0.69-0.83],5.729e-04,***,Cholesterol in Small HDL
ApoA1,0.76 [0.68-0.84],0.017,*,Apolipoprotein A1
VLDL-CE,0.75 [0.69-0.83],7.626e-04,***,Cholesteryl Esters in VLDL
XS-VLDL-C%,0.75 [0.70-0.82],1.843e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC,0.75 [0.68-0.83],0.002,**,Free Cholesterol in Small VLDL
S-VLDL-PL%,0.75 [0.69-0.82],6.838e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-P,0.75 [0.68-0.83],4.566e-04,***,Concentration of Small HDL Particles
LA,0.75 [0.69-0.82],2.410e-05,***,Linoleic Acid
