Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.79 [1.46-2.19],0.005,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,1.78 [1.53-2.08],5.149e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.77 [1.52-2.06],3.267e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.68 [1.48-1.90],2.198e-10,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.67 [1.45-1.91],6.382e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.62 [1.42-1.85],1.888e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.62 [1.43-1.83],3.614e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.58 [1.40-1.78],5.052e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.49 [1.31-1.71],9.023e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.41 [1.24-1.61],0.029,*,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.72 [0.66-0.79],6.669e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.70 [0.61-0.79],0.003,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-CE%,0.69 [0.60-0.79],0.043,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-P,0.68 [0.59-0.79],0.027,*,Concentration of Small HDL Particles
S-HDL-FC,0.68 [0.59-0.79],0.024,*,Free Cholesterol in Small HDL
S-VLDL-CE%,0.68 [0.60-0.76],2.918e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.67 [0.60-0.76],2.846e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.67 [0.60-0.76],5.686e-05,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-FC%,0.67 [0.60-0.76],4.364e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,0.67 [0.58-0.78],0.009,**,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-C%,0.67 [0.60-0.75],2.154e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,0.67 [0.57-0.78],0.036,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-HDL-FC%,0.66 [0.57-0.77],0.040,*,Free Cholesterol to Total-Lipids in Small HDL percentage
VLDL-P,0.66 [0.57-0.77],0.016,*,Concentration of VLDL Particles
VLDL-FC,0.66 [0.57-0.76],0.004,**,Free Cholesterol in VLDL
M-VLDL-L,0.65 [0.57-0.75],9.162e-04,***,Total-Lipids in Medium VLDL
M-LDL-C%,0.65 [0.59-0.73],6.103e-10,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-PL,0.65 [0.56-0.76],0.014,*,Phospholipids in Very Small VLDL
XL-VLDL-C%,0.65 [0.55-0.76],0.027,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
Phosphoglyc,0.64 [0.56-0.74],3.456e-05,***,Phosphoglycerides
S-VLDL-C%,0.64 [0.57-0.72],4.028e-08,***,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,0.64 [0.57-0.71],1.277e-11,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.63 [0.57-0.70],1.335e-11,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.63 [0.57-0.71],2.482e-10,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,0.63 [0.56-0.70],1.036e-10,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.63 [0.56-0.70],6.154e-12,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.63 [0.56-0.70],1.792e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-P,0.62 [0.53-0.73],2.623e-04,***,Total-Concentration of Lipoprotein Particles
PC,0.62 [0.54-0.71],2.524e-06,***,Phosphatidylcholines
M-VLDL-PL%,0.62 [0.55-0.69],1.279e-12,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.61 [0.54-0.69],2.769e-10,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
PUFA,0.61 [0.54-0.70],1.553e-07,***,Polyunsaturated Fatty Acids
XS-VLDL-L,0.61 [0.53-0.71],5.780e-05,***,Total-Lipids in Very Small VLDL
S-LDL-C%,0.61 [0.55-0.68],1.691e-13,***,Cholesterol to Total-Lipids in Small LDL percentage
Cholines,0.61 [0.53-0.70],1.614e-07,***,Total-Cholines
S-VLDL-PL,0.61 [0.52-0.71],2.394e-05,***,Phospholipids in Small VLDL
VLDL-C,0.60 [0.52-0.69],6.796e-07,***,VLDL Cholesterol
Total-L,0.60 [0.53-0.68],2.981e-10,***,Total-Lipids in Lipoprotein Particles
M-VLDL-P,0.60 [0.51-0.70],1.508e-05,***,Concentration of Medium VLDL Particles
Omega-6,0.60 [0.52-0.68],5.196e-09,***,Omega-6 Fatty Acids
S-VLDL-CE,0.59 [0.51-0.69],1.526e-05,***,Cholesteryl Esters in Small VLDL
Total-PL,0.59 [0.52-0.68],2.830e-09,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-PL%,0.59 [0.52-0.67],1.137e-09,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-P,0.59 [0.50-0.69],2.175e-05,***,Concentration of Very Small VLDL Particles
M-VLDL-PL,0.59 [0.51-0.68],9.063e-07,***,Phospholipids in Medium VLDL
XS-VLDL-FC,0.58 [0.49-0.68],6.329e-06,***,Free Cholesterol in Very Small VLDL
S-VLDL-C,0.58 [0.50-0.67],7.137e-07,***,Cholesterol in Small VLDL
LA,0.57 [0.50-0.65],1.061e-11,***,Linoleic Acid
S-LDL-PL,0.57 [0.49-0.66],8.431e-09,***,Phospholipids in Small LDL
SM,0.56 [0.49-0.65],4.231e-09,***,Sphingomyelins
VLDL-CE,0.56 [0.49-0.65],5.153e-09,***,Cholesteryl Esters in VLDL
M-LDL-CE,0.56 [0.48-0.64],2.134e-10,***,Cholesteryl Esters in Medium LDL
M-LDL-L,0.56 [0.49-0.64],2.132e-11,***,Total-Lipids in Medium LDL
S-LDL-P,0.55 [0.48-0.65],1.436e-08,***,Concentration of Small LDL Particles
S-LDL-L,0.55 [0.48-0.64],2.755e-10,***,Total-Lipids in Small LDL
M-VLDL-FC,0.55 [0.47-0.65],1.620e-08,***,Free Cholesterol in Medium VLDL
S-VLDL-FC,0.55 [0.47-0.64],1.584e-08,***,Free Cholesterol in Small VLDL
LDL-L,0.55 [0.48-0.62],1.104e-14,***,Total-Lipids in LDL
M-LDL-P,0.55 [0.47-0.64],3.772e-09,***,Concentration of Medium LDL Particles
S-LDL-CE,0.55 [0.47-0.63],2.333e-10,***,Cholesteryl Esters in Small LDL
M-LDL-C,0.55 [0.47-0.63],4.805e-12,***,Cholesterol in Medium LDL
LDL-CE,0.54 [0.48-0.62],3.967e-14,***,Cholesteryl Esters in LDL
M-LDL-PL,0.54 [0.47-0.63],4.977e-11,***,Phospholipids in Medium LDL
Non-HDL-C,0.54 [0.48-0.61],5.810e-16,***,Total-Cholesterol Minus HDL-C
ApoB,0.54 [0.47-0.62],3.973e-12,***,Apolipoprotein B
Total-C,0.54 [0.48-0.61],1.081e-16,***,Total-Cholesterol
LDL-C,0.54 [0.47-0.61],2.469e-15,***,LDL Cholesterol
Clinical LDL-C,0.54 [0.47-0.61],3.423e-17,***,Clinical LDL Cholesterol
Remnant-C,0.54 [0.47-0.61],1.528e-14,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-CE,0.53 [0.47-0.61],9.954e-17,***,Total-Esterified Cholesterol
S-LDL-C,0.53 [0.46-0.62],1.077e-11,***,Cholesterol in Small LDL
S-LDL-FC,0.53 [0.46-0.62],5.927e-12,***,Free Cholesterol in Small LDL
L-LDL-L,0.53 [0.46-0.60],1.046e-15,***,Total-Lipids in Large LDL
LDL-P,0.53 [0.45-0.61],1.404e-10,***,Concentration of LDL Particles
Total-FC,0.53 [0.46-0.60],2.903e-15,***,Total-Free Cholesterol
L-LDL-CE,0.52 [0.46-0.60],6.150e-15,***,Cholesteryl Esters in Large LDL
L-LDL-P,0.52 [0.45-0.61],1.892e-10,***,Concentration of Large LDL Particles
XS-VLDL-C,0.52 [0.44-0.61],2.635e-10,***,Cholesterol in Very Small VLDL
LDL-PL,0.52 [0.45-0.60],2.400e-14,***,Phospholipids in LDL
