Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,2.08 [1.69-2.58],2.312e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.01 [1.62-2.49],5.187e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.87 [1.55-2.26],1.851e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.73 [1.46-2.06],9.515e-05,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.58 [1.33-1.87],0.026,*,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.56 [1.32-1.83],0.017,*,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.70 [0.63-0.79],3.935e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.66 [0.57-0.76],0.004,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.65 [0.56-0.76],0.008,**,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-FC%,0.65 [0.57-0.73],1.979e-07,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.64 [0.55-0.76],0.019,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-C%,0.64 [0.55-0.74],2.494e-04,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,0.64 [0.55-0.73],3.113e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.63 [0.54-0.73],1.644e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,0.61 [0.52-0.71],1.013e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-C%,0.60 [0.51-0.71],1.871e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.60 [0.52-0.70],8.636e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Phosphoglyc,0.60 [0.50-0.73],0.019,*,Phosphoglycerides
M-VLDL-FC%,0.60 [0.52-0.70],3.470e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,0.60 [0.51-0.69],2.037e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PC,0.58 [0.48-0.70],0.005,**,Phosphatidylcholines
PUFA,0.58 [0.48-0.70],0.001,**,Polyunsaturated Fatty Acids
S-VLDL-FC%,0.58 [0.49-0.68],6.230e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-C,0.57 [0.47-0.70],0.007,**,VLDL Cholesterol
M-VLDL-PL%,0.57 [0.49-0.66],5.536e-09,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-PL,0.57 [0.46-0.70],0.025,*,Phospholipids in Medium VLDL
Total-L,0.57 [0.48-0.67],1.582e-05,***,Total-Lipids in Lipoprotein Particles
Cholines,0.57 [0.47-0.68],3.774e-04,***,Total-Cholines
Omega-6,0.56 [0.47-0.67],1.193e-04,***,Omega-6 Fatty Acids
LA,0.56 [0.47-0.67],3.703e-05,***,Linoleic Acid
S-VLDL-C,0.55 [0.45-0.68],0.012,*,Cholesterol in Small VLDL
XS-VLDL-PL,0.55 [0.44-0.69],0.024,*,Phospholipids in Very Small VLDL
Total-PL,0.55 [0.46-0.65],1.291e-05,***,Total-Phospholipids in Lipoprotein Particles
M-LDL-L,0.54 [0.45-0.66],5.715e-05,***,Total-Lipids in Medium LDL
M-LDL-CE,0.54 [0.44-0.66],1.837e-04,***,Cholesteryl Esters in Medium LDL
S-VLDL-PL%,0.54 [0.45-0.65],2.741e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-FC%,0.54 [0.43-0.67],0.004,**,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC,0.53 [0.43-0.66],0.002,**,Free Cholesterol in Medium VLDL
M-LDL-C,0.53 [0.44-0.64],2.502e-05,***,Cholesterol in Medium LDL
M-LDL-PL,0.53 [0.43-0.65],1.232e-04,***,Phospholipids in Medium LDL
LDL-L,0.53 [0.44-0.63],2.158e-07,***,Total-Lipids in LDL
VLDL-CE,0.53 [0.43-0.65],1.743e-04,***,Cholesteryl Esters in VLDL
LDL-CE,0.52 [0.44-0.63],8.432e-07,***,Cholesteryl Esters in LDL
S-VLDL-FC,0.52 [0.42-0.65],0.001,**,Free Cholesterol in Small VLDL
LDL-C,0.52 [0.44-0.62],1.558e-07,***,LDL Cholesterol
XS-VLDL-L,0.52 [0.42-0.64],5.114e-04,***,Total-Lipids in Very Small VLDL
Clinical LDL-C,0.51 [0.43-0.61],5.418e-09,***,Clinical LDL Cholesterol
S-LDL-L,0.51 [0.42-0.63],1.777e-05,***,Total-Lipids in Small LDL
Non-HDL-C,0.51 [0.43-0.61],1.176e-08,***,Total-Cholesterol Minus HDL-C
S-LDL-CE,0.51 [0.42-0.63],4.850e-05,***,Cholesteryl Esters in Small LDL
L-LDL-L,0.51 [0.42-0.61],4.546e-08,***,Total-Lipids in Large LDL
S-LDL-PL,0.51 [0.41-0.62],1.597e-05,***,Phospholipids in Small LDL
S-LDL-P,0.50 [0.41-0.63],1.214e-04,***,Concentration of Small LDL Particles
L-LDL-CE,0.50 [0.42-0.61],3.068e-07,***,Cholesteryl Esters in Large LDL
SM,0.50 [0.41-0.62],7.420e-06,***,Sphingomyelins
Total-C,0.50 [0.42-0.60],7.766e-10,***,Total-Cholesterol
S-LDL-C,0.50 [0.41-0.61],6.515e-06,***,Cholesterol in Small LDL
L-LDL-C,0.50 [0.42-0.60],5.336e-08,***,Cholesterol in Large LDL
S-LDL-FC,0.50 [0.41-0.61],3.643e-06,***,Free Cholesterol in Small LDL
Total-CE,0.50 [0.42-0.59],1.017e-09,***,Total-Esterified Cholesterol
XS-VLDL-P,0.50 [0.39-0.62],4.154e-04,***,Concentration of Very Small VLDL Particles
M-LDL-P,0.50 [0.40-0.62],5.482e-05,***,Concentration of Medium LDL Particles
M-LDL-FC,0.49 [0.40-0.61],2.927e-06,***,Free Cholesterol in Medium LDL
ApoB,0.49 [0.41-0.60],6.692e-07,***,Apolipoprotein B
Remnant-C,0.49 [0.41-0.59],1.683e-08,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-PL,0.49 [0.40-0.60],1.803e-07,***,Phospholipids in LDL
XS-VLDL-FC,0.49 [0.39-0.61],1.574e-04,***,Free Cholesterol in Very Small VLDL
L-LDL-P,0.48 [0.39-0.60],2.476e-05,***,Concentration of Large LDL Particles
LDL-P,0.48 [0.39-0.60],1.269e-05,***,Concentration of LDL Particles
Total-FC,0.48 [0.40-0.58],3.573e-09,***,Total-Free Cholesterol
LDL-FC,0.48 [0.39-0.58],3.344e-08,***,Free Cholesterol in LDL
M-VLDL-C,0.47 [0.38-0.58],1.255e-06,***,Cholesterol in Medium VLDL
XL-HDL-FC,0.47 [0.36-0.61],0.007,**,Free Cholesterol in Very Large HDL
L-LDL-PL,0.46 [0.38-0.57],1.789e-08,***,Phospholipids in Large LDL
L-LDL-FC,0.45 [0.37-0.55],6.799e-09,***,Free Cholesterol in Large LDL
IDL-L,0.44 [0.37-0.54],2.500e-11,***,Total-Lipids in IDL
M-VLDL-CE,0.44 [0.35-0.55],5.985e-08,***,Cholesteryl Esters in Medium VLDL
