Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.04 [1.97-2.11],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.96 [1.88-2.03],1.404e-239,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.95 [1.88-2.03],1.283e-247,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.90 [1.84-1.96],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.88 [1.78-1.97],2.808e-120,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.77 [1.71-1.82],1.972e-274,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.70 [1.65-1.76],1.230e-244,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.63 [1.57-1.68],4.224e-176,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.55 [1.50-1.59],2.776e-173,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.53 [1.48-1.58],9.344e-135,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.50 [1.44-1.56],2.150e-86,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,1.50 [1.45-1.55],1.354e-116,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.44 [1.39-1.48],5.583e-102,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.42 [1.36-1.47],2.279e-61,***,Triglycerides to Total-Lipids in Large VLDL percentage
Omega-3%,1.34 [1.29-1.38],1.999e-60,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.32 [1.27-1.37],1.426e-45,***,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,1.28 [1.24-1.32],3.971e-46,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-FC%,1.24 [1.19-1.28],3.485e-26,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.20 [1.16-1.24],9.395e-23,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.19 [1.15-1.23],1.733e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,1.18 [1.14-1.22],5.942e-18,***,Spectrometer-corrected alanine
XXL-VLDL-FC%,1.16 [1.12-1.19],1.312e-11,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,1.14 [1.10-1.18],5.316e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Creatinine,1.13 [1.10-1.17],6.496e-08,***,Creatinine
S-HDL-TG%,1.12 [1.08-1.16],3.469e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
Ala,1.12 [1.08-1.16],3.802e-06,***,Alanine
Glu-lactate,1.12 [1.08-1.15],4.055e-07,***,Glucose-lactate
Glu,1.11 [1.07-1.14],6.048e-05,***,Glucose
S-HDL-PL%,1.10 [1.07-1.14],0.004,**,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-PL%,0.91 [0.89-0.94],1.901e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-VLDL-TG,0.91 [0.87-0.94],0.004,**,Triglycerides in Small VLDL
Acetate,0.90 [0.87-0.93],2.244e-04,***,Acetate
PUFA/MUFA,0.90 [0.87-0.93],1.508e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-TG,0.90 [0.87-0.93],6.604e-04,***,Triglycerides in Medium HDL
HDL-TG,0.89 [0.86-0.93],5.487e-05,***,Triglycerides in HDL
S-HDL-C%,0.89 [0.86-0.92],5.034e-07,***,Cholesterol to Total-Lipids in Small HDL percentage
Omega-6%,0.88 [0.85-0.91],3.583e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.88 [0.85-0.90],2.218e-13,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.88 [0.85-0.90],6.766e-13,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-PL,0.87 [0.84-0.90],1.026e-08,***,Phospholipids in Medium HDL
M-LDL-TG,0.87 [0.84-0.90],6.145e-11,***,Triglycerides in Medium LDL
M-HDL-CE,0.87 [0.83-0.90],2.272e-08,***,Cholesteryl Esters in Medium HDL
SFA%,0.87 [0.84-0.89],4.586e-14,***,Saturated Fatty Acids to Total-Fatty Acids percentage
