Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.46 [1.34-1.59],7.222e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.45 [1.32-1.59],2.877e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.43 [1.30-1.57],1.724e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.41 [1.31-1.53],6.382e-13,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.37 [1.26-1.49],1.270e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.35 [1.25-1.46],2.949e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.32 [1.22-1.43],2.700e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.31 [1.21-1.41],8.496e-06,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.24 [1.16-1.34],0.001,**,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.81 [0.76-0.86],4.442e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LA%,0.81 [0.75-0.87],0.022,*,Linoleic Acid to Total-Fatty Acids percentage
Total-FA,0.81 [0.74-0.87],0.018,*,Total-Fatty Acids
S-LDL-CE%,0.79 [0.73-0.86],0.005,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-FC%,0.79 [0.74-0.85],9.311e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-L,0.79 [0.72-0.86],0.037,*,Total-Lipids in Small VLDL
M-LDL-C%,0.78 [0.73-0.84],7.168e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,0.78 [0.73-0.83],1.749e-11,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C%,0.78 [0.73-0.83],5.680e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-PL,0.78 [0.71-0.85],0.003,**,Phospholipids in VLDL
L-VLDL-CE,0.77 [0.70-0.84],0.009,**,Cholesteryl Esters in Large VLDL
S-VLDL-CE%,0.77 [0.71-0.83],2.730e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.76 [0.70-0.82],2.264e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-C%,0.75 [0.70-0.81],2.267e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.75 [0.70-0.81],7.310e-09,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE,0.75 [0.68-0.83],5.785e-04,***,Cholesteryl Esters in Very Large VLDL
Total-P,0.75 [0.68-0.82],5.985e-04,***,Total-Concentration of Lipoprotein Particles
VLDL-P,0.75 [0.68-0.82],1.181e-04,***,Concentration of VLDL Particles
M-VLDL-L,0.75 [0.69-0.82],1.193e-05,***,Total-Lipids in Medium VLDL
IDL-C%,0.75 [0.70-0.80],1.657e-13,***,Cholesterol to Total-Lipids in IDL percentage
ApoB/ApoA1,0.75 [0.68-0.82],1.837e-05,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-C%,0.75 [0.69-0.80],6.232e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-C%,0.74 [0.69-0.80],1.380e-10,***,Cholesterol to Total-Lipids in Small LDL percentage
VLDL-FC,0.74 [0.68-0.81],1.663e-05,***,Free Cholesterol in VLDL
Phosphoglyc,0.74 [0.68-0.81],4.969e-07,***,Phosphoglycerides
PUFA,0.74 [0.68-0.80],1.651e-07,***,Polyunsaturated Fatty Acids
S-VLDL-FC%,0.73 [0.68-0.79],1.008e-10,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.73 [0.68-0.78],8.611e-13,***,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.73 [0.68-0.78],1.302e-15,***,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-FC,0.72 [0.64-0.81],0.014,*,Free Cholesterol in HDL
XS-VLDL-PL,0.72 [0.66-0.79],2.232e-06,***,Phospholipids in Very Small VLDL
S-VLDL-PL,0.72 [0.65-0.79],5.192e-07,***,Phospholipids in Small VLDL
PC,0.72 [0.66-0.78],9.136e-09,***,Phosphatidylcholines
XS-VLDL-C%,0.72 [0.67-0.77],2.199e-15,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6,0.72 [0.66-0.78],7.605e-10,***,Omega-6 Fatty Acids
XL-HDL-FC,0.72 [0.63-0.81],0.025,*,Free Cholesterol in Very Large HDL
S-VLDL-PL%,0.72 [0.66-0.78],4.163e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
Cholines,0.71 [0.66-0.78],1.726e-09,***,Total-Cholines
M-VLDL-P,0.71 [0.65-0.78],1.343e-07,***,Concentration of Medium VLDL Particles
