Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.19 [1.15-1.23],9.055e-17,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.15 [1.12-1.19],7.061e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.14 [1.10-1.18],1.663e-09,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.13 [1.10-1.17],4.518e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,1.13 [1.09-1.17],2.477e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-size,1.13 [1.09-1.16],9.298e-08,***,Average Diameter for VLDL Particles
L-HDL-TG%,1.13 [1.09-1.16],3.882e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.12 [1.09-1.15],9.903e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-PL%,1.11 [1.08-1.15],4.387e-07,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.11 [1.08-1.15],3.546e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL,1.10 [1.07-1.13],5.350e-05,***,Phospholipids in Large VLDL
M-VLDL-TG%,1.10 [1.07-1.13],1.856e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,1.10 [1.07-1.13],3.192e-04,***,Triglycerides in Very Large VLDL
L-VLDL-L,1.10 [1.07-1.13],1.507e-04,***,Total-Lipids in Large VLDL
XL-VLDL-L,1.10 [1.07-1.13],2.761e-04,***,Total-Lipids in Very Large VLDL
S-HDL-TG,1.10 [1.07-1.13],9.514e-05,***,Triglycerides in Small HDL
L-VLDL-TG,1.10 [1.06-1.13],5.381e-04,***,Triglycerides in Large VLDL
VLDL-TG,1.10 [1.06-1.13],9.975e-04,***,Triglycerides in VLDL
MUFA%,1.10 [1.06-1.13],0.024,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-P,1.10 [1.06-1.13],6.251e-04,***,Concentration of Very Large VLDL Particles
L-VLDL-FC,1.10 [1.06-1.13],3.593e-04,***,Free Cholesterol in Large VLDL
L-VLDL-P,1.09 [1.06-1.13],9.305e-04,***,Concentration of Large VLDL Particles
XL-VLDL-PL,1.09 [1.06-1.13],0.002,**,Phospholipids in Very Large VLDL
M-VLDL-TG,1.09 [1.06-1.12],0.004,**,Triglycerides in Medium VLDL
XL-VLDL-FC,1.09 [1.06-1.12],0.008,**,Free Cholesterol in Very Large VLDL
Total-TG,1.09 [1.05-1.12],0.024,*,Total-Triglycerides
L-VLDL-C,1.09 [1.06-1.12],0.005,**,Cholesterol in Large VLDL
XL-VLDL-C,1.08 [1.05-1.12],0.014,*,Cholesterol in Very Large VLDL
S-VLDL-TG,1.08 [1.05-1.12],0.019,*,Triglycerides in Small VLDL
XXL-VLDL-CE,1.08 [1.05-1.12],0.047,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC%,0.92 [0.90-0.95],0.035,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-PL%,0.92 [0.89-0.95],0.029,*,Phospholipids to Total-Lipids in Small VLDL percentage
M-HDL-PL,0.92 [0.89-0.95],0.048,*,Phospholipids in Medium HDL
S-VLDL-FC%,0.92 [0.89-0.95],0.028,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
SM,0.92 [0.89-0.95],0.034,*,Sphingomyelins
XL-VLDL-CE%,0.92 [0.89-0.95],0.013,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,0.92 [0.89-0.95],0.015,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-P,0.92 [0.89-0.95],0.014,*,Total-Concentration of Lipoprotein Particles
XL-VLDL-C%,0.92 [0.89-0.94],0.004,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-CE%,0.92 [0.89-0.95],0.025,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-P,0.91 [0.89-0.94],0.002,**,Concentration of HDL Particles
M-LDL-FC%,0.91 [0.88-0.94],0.003,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,0.91 [0.88-0.94],4.265e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-L,0.91 [0.88-0.94],3.086e-04,***,Total-Lipids in Medium HDL
L-LDL-FC%,0.91 [0.88-0.93],1.195e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C%,0.91 [0.88-0.93],1.777e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.90 [0.88-0.93],7.680e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-P,0.90 [0.87-0.93],2.786e-06,***,Concentration of Medium HDL Particles
S-HDL-FC%,0.89 [0.87-0.92],1.039e-07,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-CE,0.89 [0.86-0.92],9.299e-08,***,Cholesteryl Esters in Medium HDL
XL-HDL-PL%,0.89 [0.86-0.92],2.825e-06,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-C,0.89 [0.86-0.92],4.657e-08,***,Cholesterol in Medium HDL
M-HDL-FC,0.89 [0.86-0.92],2.357e-08,***,Free Cholesterol in Medium HDL
M-HDL-C%,0.89 [0.86-0.91],9.307e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
ApoA1,0.89 [0.86-0.91],2.251e-08,***,Apolipoprotein A1
L-HDL-CE%,0.89 [0.86-0.92],4.595e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-FC%,0.88 [0.85-0.91],5.949e-07,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-PL,0.88 [0.85-0.91],1.395e-09,***,Phospholipids in HDL
L-HDL-C%,0.87 [0.85-0.90],2.626e-09,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-L,0.87 [0.84-0.89],1.445e-12,***,Total-Lipids in HDL
XL-HDL-FC,0.86 [0.84-0.89],1.211e-16,***,Free Cholesterol in Very Large HDL
HDL-FC,0.85 [0.83-0.88],1.419e-16,***,Free Cholesterol in HDL
HDL-CE,0.85 [0.82-0.88],3.733e-17,***,Cholesteryl Esters in HDL
HDL-C,0.85 [0.82-0.88],1.941e-17,***,HDL Cholesterol
XL-HDL-PL,0.84 [0.82-0.87],2.698e-21,***,Phospholipids in Very Large HDL
XL-HDL-P,0.84 [0.81-0.87],4.226e-22,***,Concentration of Very Large HDL Particles
M-HDL-FC%,0.84 [0.81-0.87],3.856e-18,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-L,0.84 [0.81-0.87],3.551e-22,***,Total-Lipids in Very Large HDL
L-HDL-PL,0.84 [0.81-0.87],5.191e-21,***,Phospholipids in Large HDL
XL-HDL-C,0.84 [0.81-0.86],2.714e-23,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.83 [0.81-0.86],1.842e-24,***,Cholesteryl Esters in Very Large HDL
HDL-size,0.83 [0.80-0.86],4.416e-22,***,Average Diameter for HDL Particles
L-HDL-FC,0.83 [0.80-0.86],1.076e-23,***,Free Cholesterol in Large HDL
L-HDL-P,0.83 [0.80-0.86],5.229e-24,***,Concentration of Large HDL Particles
L-HDL-L,0.83 [0.80-0.86],3.783e-23,***,Total-Lipids in Large HDL
L-HDL-C,0.83 [0.80-0.85],3.253e-25,***,Cholesterol in Large HDL
L-HDL-CE,0.82 [0.80-0.85],1.997e-25,***,Cholesteryl Esters in Large HDL
