Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.29 [1.26-1.31],4.083e-126,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.23 [1.21-1.26],7.250e-93,***,Glycoprotein Acetyls
L-LDL-TG%,1.22 [1.19-1.24],3.307e-88,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.21 [1.19-1.23],9.801e-79,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.19 [1.17-1.21],2.164e-72,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.18 [1.15-1.21],1.103e-35,***,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-PL%,1.18 [1.15-1.20],5.358e-53,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.17 [1.15-1.20],8.663e-53,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.17 [1.15-1.19],2.095e-48,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.17 [1.15-1.19],4.531e-46,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.16 [1.14-1.18],3.680e-48,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-TG%,1.15 [1.13-1.17],3.651e-36,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.15 [1.13-1.17],1.932e-38,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG,1.14 [1.12-1.16],3.077e-34,***,Triglycerides in Small HDL
TG/PG,1.14 [1.11-1.16],4.788e-29,***,Triglycerides to Phosphoglycerides ratio
SFA%,1.13 [1.11-1.16],3.388e-33,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.13 [1.11-1.16],1.099e-29,***,Triglycerides to Total-Lipids in Large HDL percentage
MUFA,1.13 [1.11-1.16],1.757e-33,***,Monounsaturated Fatty Acids
XL-HDL-TG%,1.13 [1.11-1.16],5.588e-28,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG,1.13 [1.11-1.15],8.939e-36,***,Triglycerides in Large LDL
IDL-TG,1.13 [1.11-1.15],7.019e-35,***,Triglycerides in IDL
LDL-TG,1.13 [1.11-1.15],1.072e-33,***,Triglycerides in LDL
XS-VLDL-TG,1.13 [1.11-1.15],3.520e-33,***,Triglycerides in Very Small VLDL
M-VLDL-TG%,1.13 [1.11-1.15],3.367e-25,***,Triglycerides to Total-Lipids in Medium VLDL percentage
