Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.73 [1.69-1.77],0.000e+00,***,Creatinine
L-LDL-TG%,1.31 [1.28-1.34],1.099e-123,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.30 [1.27-1.33],7.648e-119,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.27 [1.24-1.29],3.356e-105,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.26 [1.23-1.29],1.798e-84,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.25 [1.22-1.28],1.094e-67,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.25 [1.22-1.27],5.788e-80,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.22 [1.20-1.25],9.383e-71,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.22 [1.19-1.24],1.106e-58,***,Glycoprotein Acetyls
S-VLDL-TG%,1.19 [1.17-1.22],3.524e-50,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-TG%,1.19 [1.16-1.22],9.293e-44,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.19 [1.16-1.21],6.784e-47,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.19 [1.16-1.21],5.482e-47,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.18 [1.15-1.21],1.044e-40,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.17 [1.15-1.20],3.479e-36,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.17 [1.14-1.19],6.092e-36,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.16 [1.14-1.19],5.590e-35,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.15 [1.12-1.18],2.614e-26,***,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.14 [1.12-1.17],6.633e-31,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.13 [1.10-1.16],3.383e-16,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.13 [1.10-1.16],1.511e-20,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG%,1.12 [1.10-1.15],1.196e-17,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.12 [1.10-1.14],2.450e-20,***,Triglycerides in Small HDL
XXL-VLDL-PL%,1.12 [1.09-1.14],3.561e-18,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG,1.11 [1.08-1.13],1.457e-16,***,Triglycerides in Very Small VLDL
HDL-TG,1.09 [1.07-1.11],5.721e-10,***,Triglycerides in HDL
S-VLDL-TG,1.08 [1.06-1.11],1.008e-08,***,Triglycerides in Small VLDL
XXL-VLDL-PL,1.08 [1.06-1.11],4.798e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
IDL-TG,1.08 [1.06-1.11],1.215e-08,***,Triglycerides in IDL
M-LDL-TG,1.08 [1.06-1.10],8.178e-08,***,Triglycerides in Medium LDL
M-HDL-TG,1.08 [1.06-1.10],3.924e-08,***,Triglycerides in Medium HDL
XXL-VLDL-P,1.08 [1.06-1.10],7.713e-07,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
LDL-TG,1.08 [1.06-1.10],2.937e-07,***,Triglycerides in LDL
L-LDL-TG,1.08 [1.05-1.10],1.016e-06,***,Triglycerides in Large LDL
S-LDL-TG,1.08 [1.05-1.10],3.811e-06,***,Triglycerides in Small LDL
XXL-VLDL-FC,1.07 [1.05-1.10],1.408e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.07 [1.05-1.10],3.765e-05,***,Triglycerides in Very Large VLDL
XXL-VLDL-L,1.07 [1.05-1.10],5.312e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.07 [1.05-1.09],2.520e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Citrate,1.07 [1.05-1.09],8.316e-05,***,Citrate
Total-TG,1.07 [1.05-1.09],7.109e-04,***,Total-Triglycerides
XXL-VLDL-C,1.07 [1.04-1.09],0.003,**,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-size,1.06 [1.04-1.09],0.042,*,Average Diameter for VLDL Particles
Phe,1.06 [1.04-1.08],0.003,**,Phenylalanine
XL-VLDL-P,1.06 [1.04-1.08],0.016,*,Concentration of Very Large VLDL Particles
VLDL-C,0.94 [0.93-0.96],0.032,*,VLDL Cholesterol
M-VLDL-P,0.94 [0.92-0.96],0.003,**,Concentration of Medium VLDL Particles
XXL-VLDL-C%,0.94 [0.92-0.96],0.009,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.94 [0.92-0.96],3.603e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-PL,0.93 [0.91-0.95],4.685e-05,***,Phospholipids in Medium VLDL
L-VLDL-C%,0.93 [0.91-0.95],3.212e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.93 [0.91-0.95],8.711e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
VLDL-CE,0.93 [0.91-0.95],7.158e-07,***,Cholesteryl Esters in VLDL
M-HDL-PL,0.93 [0.91-0.95],2.893e-05,***,Phospholipids in Medium HDL
S-HDL-FC,0.93 [0.91-0.95],2.762e-06,***,Free Cholesterol in Small HDL
LDL-size,0.93 [0.91-0.95],2.287e-06,***,Average Diameter for LDL Particles
S-VLDL-FC,0.92 [0.91-0.94],3.180e-08,***,Free Cholesterol in Small VLDL
Omega-3,0.92 [0.90-0.94],4.037e-08,***,Omega-3 Fatty Acids
M-VLDL-FC,0.92 [0.90-0.94],4.379e-10,***,Free Cholesterol in Medium VLDL
L-LDL-CE%,0.92 [0.90-0.94],1.003e-10,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-3%,0.92 [0.90-0.94],1.886e-08,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-P,0.92 [0.90-0.93],4.063e-11,***,Concentration of Small LDL Particles
S-HDL-P,0.92 [0.90-0.93],1.232e-10,***,Concentration of Small HDL Particles
M-HDL-L,0.91 [0.89-0.93],6.646e-10,***,Total-Lipids in Medium HDL
HDL-size,0.91 [0.89-0.93],2.155e-09,***,Average Diameter for HDL Particles
