Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.76 [1.64-1.90],3.715e-47,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.75 [1.62-1.88],1.899e-43,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-PL%,1.68 [1.54-1.82],1.594e-27,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-PL%,1.59 [1.42-1.78],4.792e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Tyr,1.58 [1.47-1.69],9.379e-32,***,Tyrosine
IDL-TG%,1.56 [1.45-1.69],5.722e-25,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.55 [1.43-1.68],1.825e-21,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG,1.49 [1.38-1.60],1.211e-20,***,Triglycerides in Large HDL
S-LDL-TG%,1.48 [1.37-1.60],7.468e-18,***,Triglycerides to Total-Lipids in Small LDL percentage
HDL-size,1.47 [1.34-1.61],7.291e-11,***,Average Diameter for HDL Particles
M-HDL-TG%,1.45 [1.33-1.59],1.123e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.44 [1.32-1.57],2.558e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-PL%,1.42 [1.27-1.59],5.428e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-PL%,1.41 [1.30-1.53],1.510e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL,1.39 [1.27-1.52],1.150e-07,***,Phospholipids in Very Large HDL
M-HDL-PL%,1.39 [1.28-1.50],3.427e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC,1.32 [1.21-1.44],1.481e-04,***,Free Cholesterol in Very Large HDL
XL-HDL-L,1.32 [1.20-1.45],0.001,**,Total-Lipids in Very Large HDL
XXL-VLDL-PL%,1.31 [1.20-1.45],0.004,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,1.30 [1.20-1.41],2.121e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Citrate,1.30 [1.20-1.41],4.691e-05,***,Citrate
HDL-TG,1.29 [1.19-1.39],1.580e-05,***,Triglycerides in HDL
IDL-TG,1.28 [1.19-1.38],8.139e-06,***,Triglycerides in IDL
M-HDL-TG,1.28 [1.19-1.38],4.477e-05,***,Triglycerides in Medium HDL
XL-HDL-TG,1.28 [1.19-1.37],7.771e-06,***,Triglycerides in Very Large HDL
Omega-6/Omega-3,1.28 [1.18-1.38],8.641e-04,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-TG%,1.26 [1.16-1.37],0.025,*,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG,1.25 [1.16-1.35],0.001,**,Triglycerides in Very Small VLDL
M-LDL-FC%,0.82 [0.76-0.88],0.049,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.81 [0.76-0.87],4.650e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-C%,0.81 [0.76-0.87],0.010,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.81 [0.75-0.87],0.008,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA%,0.80 [0.74-0.86],0.007,**,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.80 [0.74-0.85],1.513e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-L,0.79 [0.73-0.86],0.006,**,Total-Lipids in IDL
GlycA,0.79 [0.72-0.86],0.048,*,Glycoprotein Acetyls
PUFA%,0.78 [0.72-0.84],4.292e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Remnant-C,0.78 [0.72-0.84],2.417e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-FC%,0.78 [0.73-0.83],1.644e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC,0.78 [0.72-0.85],0.001,**,Free Cholesterol in IDL
L-VLDL-TG,0.78 [0.71-0.85],0.007,**,Triglycerides in Large VLDL
M-VLDL-TG,0.77 [0.71-0.84],0.003,**,Triglycerides in Medium VLDL
S-VLDL-FC,0.76 [0.70-0.83],2.206e-04,***,Free Cholesterol in Small VLDL
Total-L,0.76 [0.70-0.82],3.210e-06,***,Total-Lipids in Lipoprotein Particles
S-HDL-PL,0.76 [0.70-0.83],3.686e-05,***,Phospholipids in Small HDL
Albumin,0.75 [0.70-0.81],2.165e-08,***,Albumin
L-VLDL-TG%,0.75 [0.69-0.81],2.161e-08,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-P,0.75 [0.68-0.81],5.810e-06,***,Concentration of Small LDL Particles
M-VLDL-PL,0.74 [0.68-0.81],4.417e-06,***,Phospholipids in Medium VLDL
IDL-C,0.74 [0.69-0.81],3.682e-07,***,Cholesterol in IDL
S-HDL-FC,0.74 [0.68-0.81],2.547e-06,***,Free Cholesterol in Small HDL
M-LDL-CE%,0.74 [0.68-0.80],1.614e-07,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
SM,0.74 [0.68-0.80],1.706e-06,***,Sphingomyelins
M-VLDL-FC,0.73 [0.67-0.80],9.295e-07,***,Free Cholesterol in Medium VLDL
ApoB,0.73 [0.68-0.80],4.716e-08,***,Apolipoprotein B
LA,0.73 [0.68-0.79],1.124e-08,***,Linoleic Acid
S-VLDL-FC%,0.73 [0.68-0.79],1.827e-10,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-CE,0.73 [0.67-0.79],2.946e-08,***,Cholesteryl Esters in IDL
DHA,0.73 [0.67-0.80],2.530e-05,***,Docosahexaenoic Acid
M-VLDL-P,0.73 [0.67-0.80],7.427e-07,***,Concentration of Medium VLDL Particles
Total-FC,0.73 [0.67-0.79],3.565e-09,***,Total-Free Cholesterol
Omega-3%,0.73 [0.67-0.79],4.812e-08,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-L,0.73 [0.67-0.79],2.681e-08,***,Total-Lipids in Medium VLDL
M-VLDL-CE,0.72 [0.66-0.79],1.889e-08,***,Cholesteryl Esters in Medium VLDL
M-VLDL-C,0.72 [0.66-0.78],1.286e-08,***,Cholesterol in Medium VLDL
Gln,0.72 [0.66-0.78],1.155e-10,***,Glutamine
HDL-P,0.72 [0.65-0.79],3.751e-07,***,Concentration of HDL Particles
Non-HDL-C,0.71 [0.66-0.77],1.313e-12,***,Total-Cholesterol Minus HDL-C
VLDL-size,0.71 [0.65-0.77],1.369e-09,***,Average Diameter for VLDL Particles
M-HDL-CE%,0.71 [0.66-0.76],1.738e-15,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-P,0.71 [0.65-0.77],1.915e-09,***,Concentration of Large LDL Particles
Total-C,0.71 [0.65-0.76],8.052e-13,***,Total-Cholesterol
S-VLDL-PL%,0.71 [0.65-0.76],4.015e-12,***,Phospholipids to Total-Lipids in Small VLDL percentage
Omega-3,0.71 [0.64-0.77],3.723e-08,***,Omega-3 Fatty Acids
LDL-P,0.70 [0.65-0.77],7.803e-10,***,Concentration of LDL Particles
Omega-6,0.70 [0.65-0.76],1.309e-11,***,Omega-6 Fatty Acids
M-HDL-C%,0.70 [0.65-0.76],2.294e-14,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-P,0.70 [0.64-0.76],4.104e-10,***,Concentration of Medium LDL Particles
S-HDL-L,0.70 [0.64-0.76],3.405e-12,***,Total-Lipids in Small HDL
Total-CE,0.70 [0.64-0.75],5.634e-14,***,Total-Esterified Cholesterol
Total-P,0.69 [0.63-0.76],6.637e-10,***,Total-Concentration of Lipoprotein Particles
L-LDL-L,0.68 [0.63-0.74],4.039e-15,***,Total-Lipids in Large LDL
