Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.10 [1.08-1.12],3.296e-15,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.10 [1.08-1.12],2.959e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.09 [1.07-1.11],8.028e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.09 [1.07-1.11],1.714e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.08 [1.06-1.10],3.970e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.08 [1.06-1.10],1.778e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.08 [1.06-1.10],2.072e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.08 [1.05-1.10],4.301e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.07 [1.05-1.10],3.223e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.07 [1.05-1.09],9.243e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.07 [1.05-1.09],1.603e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.07 [1.05-1.09],1.577e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.07 [1.04-1.09],5.344e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.07 [1.04-1.09],0.002,**,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG%,1.07 [1.04-1.09],0.002,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.06 [1.04-1.08],0.005,**,Triglycerides to Total-Lipids in Large HDL percentage
GlycA,1.06 [1.04-1.08],0.048,*,Glycoprotein Acetyls
S-LDL-FC%,0.95 [0.93-0.97],0.046,*,Free Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-FC,0.95 [0.93-0.97],0.042,*,Free Cholesterol in Small LDL
Remnant-C,0.95 [0.93-0.97],0.029,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.95 [0.93-0.97],0.026,*,Total-Cholesterol Minus HDL-C
M-VLDL-C,0.95 [0.93-0.97],0.030,*,Cholesterol in Medium VLDL
L-LDL-C,0.95 [0.93-0.97],0.018,*,Cholesterol in Large LDL
S-VLDL-CE%,0.95 [0.93-0.96],0.005,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-HDL-FC%,0.95 [0.93-0.96],0.011,*,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-C%,0.95 [0.93-0.96],0.012,*,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-C,0.95 [0.93-0.96],0.015,*,Cholesterol in Very Small VLDL
XS-VLDL-FC%,0.94 [0.93-0.96],0.001,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-PL,0.94 [0.93-0.96],0.004,**,Phospholipids in Large LDL
M-LDL-FC%,0.94 [0.92-0.96],0.003,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.94 [0.92-0.96],0.002,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
