Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [1.10-1.14],3.548e-25,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.12 [1.10-1.14],1.579e-23,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.11 [1.09-1.13],1.520e-22,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.11 [1.09-1.13],1.337e-19,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.11 [1.09-1.13],1.206e-19,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.10 [1.08-1.12],2.957e-19,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.10 [1.08-1.12],2.727e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.09 [1.07-1.11],5.102e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.09 [1.07-1.11],1.260e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.08 [1.06-1.10],7.294e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.08 [1.06-1.10],2.272e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.08 [1.06-1.10],2.892e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.07 [1.05-1.09],2.319e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.07 [1.05-1.09],3.872e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.07 [1.05-1.09],2.160e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC%,1.06 [1.04-1.09],0.012,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.06 [1.04-1.08],0.004,**,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.06 [1.04-1.08],0.009,**,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,1.05 [1.03-1.08],0.028,*,Glycoprotein Acetyls
