Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.26 [1.20-1.32],4.627e-15,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.23 [1.17-1.28],7.901e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.22 [1.16-1.27],5.654e-11,***,Glycoprotein Acetyls
L-LDL-TG%,1.20 [1.15-1.25],1.349e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.19 [1.14-1.25],2.393e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.19 [1.14-1.24],4.165e-09,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-TG%,1.17 [1.11-1.23],1.061e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.17 [1.12-1.22],8.739e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
TG/PG,1.16 [1.10-1.21],6.518e-04,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG%,1.16 [1.10-1.21],2.476e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.15 [1.10-1.21],8.720e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.15 [1.10-1.20],1.006e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-TG%,1.14 [1.09-1.20],0.011,*,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.14 [1.09-1.19],0.015,*,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.14 [1.08-1.19],0.042,*,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.89 [0.85-0.93],0.043,*,Cholesterol to Total-Lipids in Small LDL percentage
Omega-6%,0.89 [0.85-0.93],0.041,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-C%,0.89 [0.85-0.93],0.018,*,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.88 [0.85-0.92],8.072e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,0.88 [0.85-0.92],0.001,**,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,0.88 [0.84-0.92],0.004,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-VLDL-PL%,0.88 [0.84-0.92],0.007,**,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.88 [0.84-0.92],0.002,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.88 [0.84-0.91],8.991e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LA%,0.87 [0.84-0.92],0.002,**,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-C%,0.87 [0.83-0.91],1.728e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
Omega-3%,0.87 [0.83-0.91],0.002,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.86 [0.83-0.90],2.719e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-FC%,0.86 [0.83-0.90],5.582e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.86 [0.83-0.90],2.387e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.86 [0.83-0.90],1.607e-07,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.86 [0.82-0.90],9.919e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-C%,0.86 [0.82-0.90],7.260e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,0.85 [0.82-0.89],7.403e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-FC,0.85 [0.80-0.90],0.020,*,Free Cholesterol in Large HDL
XL-HDL-CE,0.85 [0.80-0.90],0.011,*,Cholesteryl Esters in Very Large HDL
L-HDL-L,0.85 [0.80-0.90],0.004,**,Total-Lipids in Large HDL
HDL-C,0.85 [0.80-0.89],3.024e-04,***,HDL Cholesterol
HDL-CE,0.84 [0.80-0.89],1.520e-04,***,Cholesteryl Esters in HDL
PUFA%,0.84 [0.81-0.88],1.719e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-FC%,0.84 [0.80-0.88],9.378e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-P,0.84 [0.79-0.89],0.004,**,Concentration of Large HDL Particles
DHA,0.84 [0.80-0.88],8.283e-07,***,Docosahexaenoic Acid
L-LDL-C%,0.83 [0.80-0.87],2.884e-11,***,Cholesterol to Total-Lipids in Large LDL percentage
DHA%,0.83 [0.80-0.87],9.819e-09,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-C,0.83 [0.78-0.88],1.887e-04,***,Cholesterol in Large HDL
L-HDL-CE,0.83 [0.78-0.88],9.624e-05,***,Cholesteryl Esters in Large HDL
Unsaturation,0.82 [0.78-0.86],1.377e-10,***,Degree of Unsaturation
PUFA/MUFA,0.81 [0.77-0.85],2.292e-13,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
