Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.07 [1.06-1.08],9.261e-56,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.07 [1.06-1.08],1.016e-49,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.07 [1.06-1.08],4.559e-53,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.07 [1.06-1.08],9.552e-48,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.06 [1.06-1.07],1.298e-40,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.05 [1.05-1.06],7.894e-30,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.05 [1.05-1.06],1.821e-25,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.05 [1.05-1.06],3.777e-30,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.05 [1.04-1.06],3.370e-25,***,Glycoprotein Acetyls
M-VLDL-TG%,1.05 [1.04-1.06],3.289e-25,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.05 [1.04-1.06],1.935e-22,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.05 [1.04-1.06],1.213e-18,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.04 [1.03-1.05],3.904e-15,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG,1.04 [1.03-1.05],8.488e-16,***,Triglycerides in Medium HDL
SFA%,1.04 [1.03-1.05],8.699e-13,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG,1.04 [1.03-1.05],1.394e-11,***,Triglycerides in Small HDL
M-HDL-PL,1.04 [1.03-1.05],3.384e-10,***,Phospholipids in Medium HDL
XS-VLDL-PL%,1.04 [1.03-1.05],4.655e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
HDL-TG,1.04 [1.03-1.04],6.155e-11,***,Triglycerides in HDL
S-HDL-PL,1.03 [1.03-1.04],9.230e-10,***,Phospholipids in Small HDL
XS-VLDL-TG,1.03 [1.02-1.04],4.115e-09,***,Triglycerides in Very Small VLDL
XL-HDL-TG%,1.03 [1.02-1.04],5.129e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG,1.03 [1.02-1.04],6.587e-08,***,Triglycerides in IDL
M-HDL-L,1.03 [1.02-1.04],6.949e-05,***,Total-Lipids in Medium HDL
L-LDL-TG,1.03 [1.02-1.04],8.123e-06,***,Triglycerides in Large LDL
S-HDL-TG%,1.03 [1.02-1.04],4.447e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-L,1.03 [1.02-1.04],1.714e-04,***,Total-Lipids in Small HDL
LDL-TG,1.03 [1.02-1.04],1.772e-04,***,Triglycerides in LDL
MUFA,1.03 [1.02-1.04],6.790e-04,***,Monounsaturated Fatty Acids
L-HDL-TG%,1.03 [1.02-1.04],0.002,**,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.02 [1.02-1.03],0.011,*,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-P,1.02 [1.02-1.03],0.035,*,Concentration of Medium HDL Particles
M-LDL-TG,1.02 [1.02-1.03],0.006,**,Triglycerides in Medium LDL
L-HDL-TG,1.02 [1.01-1.03],0.031,*,Triglycerides in Large HDL
IDL-PL%,1.02 [1.01-1.03],0.048,*,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-CE,0.98 [0.97-0.99],0.046,*,Cholesteryl Esters in Small VLDL
VLDL-C,0.98 [0.97-0.98],0.002,**,VLDL Cholesterol
XL-HDL-C%,0.98 [0.97-0.98],0.006,**,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-L,0.97 [0.97-0.98],0.026,*,Total-Lipids in Very Large HDL
S-VLDL-C,0.97 [0.97-0.98],2.262e-04,***,Cholesterol in Small VLDL
L-LDL-PL%,0.97 [0.97-0.98],1.065e-04,***,Phospholipids to Total-Lipids in Large LDL percentage
M-VLDL-P,0.97 [0.97-0.98],9.051e-05,***,Concentration of Medium VLDL Particles
M-VLDL-PL,0.97 [0.97-0.98],3.224e-05,***,Phospholipids in Medium VLDL
S-HDL-FC%,0.97 [0.96-0.98],1.758e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-P,0.97 [0.96-0.98],3.630e-04,***,Concentration of Very Large HDL Particles
L-HDL-FC%,0.97 [0.96-0.98],2.413e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
VLDL-CE,0.97 [0.96-0.98],3.066e-07,***,Cholesteryl Esters in VLDL
XS-VLDL-C,0.97 [0.96-0.98],6.701e-07,***,Cholesterol in Very Small VLDL
M-LDL-CE,0.97 [0.96-0.98],3.793e-08,***,Cholesteryl Esters in Medium LDL
S-VLDL-FC,0.97 [0.96-0.98],1.459e-08,***,Free Cholesterol in Small VLDL
LA,0.97 [0.96-0.98],3.028e-08,***,Linoleic Acid
M-LDL-PL,0.97 [0.96-0.98],7.205e-09,***,Phospholipids in Medium LDL
M-LDL-L,0.97 [0.96-0.98],7.561e-09,***,Total-Lipids in Medium LDL
XL-HDL-CE%,0.97 [0.96-0.98],3.784e-09,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-CE%,0.97 [0.96-0.98],1.188e-08,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-VLDL-PL%,0.97 [0.96-0.98],8.564e-10,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-CE,0.97 [0.96-0.98],3.691e-06,***,Cholesteryl Esters in Very Large HDL
L-VLDL-C%,0.97 [0.96-0.98],1.552e-09,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-FC,0.97 [0.96-0.97],3.012e-10,***,Free Cholesterol in Medium VLDL
XS-VLDL-CE,0.97 [0.96-0.97],3.833e-10,***,Cholesteryl Esters in Very Small VLDL
S-LDL-CE,0.97 [0.96-0.97],8.873e-11,***,Cholesteryl Esters in Small LDL
XL-HDL-C,0.97 [0.96-0.98],1.985e-07,***,Cholesterol in Very Large HDL
LDL-CE,0.97 [0.96-0.97],3.790e-11,***,Cholesteryl Esters in LDL
M-HDL-C%,0.97 [0.96-0.97],6.166e-10,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-C,0.97 [0.96-0.97],1.289e-11,***,Cholesterol in Medium LDL
L-LDL-P,0.97 [0.96-0.97],1.071e-11,***,Concentration of Large LDL Particles
Total-CE,0.97 [0.96-0.97],6.866e-11,***,Total-Esterified Cholesterol
LDL-L,0.97 [0.96-0.97],8.875e-12,***,Total-Lipids in LDL
L-LDL-CE,0.97 [0.96-0.97],1.247e-11,***,Cholesteryl Esters in Large LDL
Albumin,0.97 [0.96-0.97],2.083e-11,***,Albumin
Total-C,0.97 [0.96-0.97],3.593e-11,***,Total-Cholesterol
Total-FC,0.96 [0.96-0.97],1.826e-11,***,Total-Free Cholesterol
S-LDL-L,0.96 [0.96-0.97],1.950e-12,***,Total-Lipids in Small LDL
L-LDL-L,0.96 [0.96-0.97],2.148e-12,***,Total-Lipids in Large LDL
Remnant-C,0.96 [0.96-0.97],1.576e-12,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XL-HDL-FC,0.96 [0.96-0.97],3.086e-10,***,Free Cholesterol in Very Large HDL
S-LDL-P,0.96 [0.96-0.97],3.282e-13,***,Concentration of Small LDL Particles
ApoB,0.96 [0.96-0.97],1.379e-13,***,Apolipoprotein B
S-LDL-PL,0.96 [0.96-0.97],1.074e-13,***,Phospholipids in Small LDL
LDL-P,0.96 [0.96-0.97],1.006e-13,***,Concentration of LDL Particles
IDL-PL,0.96 [0.95-0.97],4.438e-13,***,Phospholipids in IDL
Non-HDL-C,0.96 [0.95-0.97],4.123e-14,***,Total-Cholesterol Minus HDL-C
LDL-C,0.96 [0.95-0.97],1.582e-14,***,LDL Cholesterol
LDL-PL,0.96 [0.95-0.97],1.260e-14,***,Phospholipids in LDL
L-VLDL-CE%,0.96 [0.95-0.97],5.372e-13,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-C,0.96 [0.95-0.97],7.693e-15,***,Cholesterol in Large LDL
ApoB/ApoA1,0.96 [0.95-0.97],1.409e-14,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-P,0.96 [0.95-0.97],2.078e-15,***,Concentration of Medium LDL Particles
S-LDL-C,0.96 [0.95-0.97],1.253e-15,***,Cholesterol in Small LDL
IDL-L,0.96 [0.95-0.97],6.320e-15,***,Total-Lipids in IDL
S-HDL-CE%,0.96 [0.95-0.97],6.371e-17,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-PL,0.96 [0.95-0.97],5.993e-17,***,Phospholipids in Large LDL
XL-VLDL-CE%,0.96 [0.95-0.97],2.301e-15,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-P,0.96 [0.95-0.97],3.435e-19,***,Concentration of IDL Particles
S-LDL-FC%,0.96 [0.95-0.97],6.933e-20,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-C%,0.96 [0.95-0.97],8.492e-17,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.96 [0.95-0.96],1.079e-20,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-FC%,0.96 [0.95-0.97],1.153e-17,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Citrate,0.96 [0.95-0.97],5.188e-19,***,Citrate
M-LDL-FC,0.96 [0.95-0.96],1.626e-20,***,Free Cholesterol in Medium LDL
Clinical LDL-C,0.96 [0.95-0.96],1.307e-20,***,Clinical LDL Cholesterol
IDL-CE,0.96 [0.95-0.96],1.068e-19,***,Cholesteryl Esters in IDL
Unsaturation,0.96 [0.95-0.96],7.362e-18,***,Degree of Unsaturation
M-LDL-FC%,0.96 [0.95-0.96],1.376e-19,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.96 [0.95-0.96],9.150e-21,***,Phospholipids to Total-Lipids in Medium VLDL percentage
