Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.14 [1.11-1.17],4.632e-21,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.14 [1.11-1.16],8.520e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.11 [1.08-1.14],9.104e-12,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,1.10 [1.08-1.13],9.703e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.10 [1.07-1.13],1.484e-08,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.09 [1.07-1.12],5.769e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.08 [1.05-1.10],2.523e-04,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-PL%,1.07 [1.05-1.10],0.045,*,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,1.07 [1.04-1.10],0.014,*,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-CE,0.93 [0.91-0.96],0.040,*,Cholesteryl Esters in Very Small VLDL
XS-VLDL-CE%,0.93 [0.91-0.96],0.007,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.93 [0.91-0.96],0.006,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-CE%,0.93 [0.91-0.96],0.005,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Unsaturation,0.93 [0.91-0.96],0.017,*,Degree of Unsaturation
S-HDL-C%,0.93 [0.91-0.95],0.001,**,Cholesterol to Total-Lipids in Small HDL percentage
Phosphoglyc,0.93 [0.91-0.95],0.008,**,Phosphoglycerides
S-HDL-FC,0.93 [0.91-0.95],0.003,**,Free Cholesterol in Small HDL
SM,0.93 [0.91-0.95],0.005,**,Sphingomyelins
Total-P,0.93 [0.90-0.95],0.008,**,Total-Concentration of Lipoprotein Particles
XL-VLDL-P,0.93 [0.90-0.95],0.002,**,Concentration of Very Large VLDL Particles
S-HDL-L,0.93 [0.90-0.95],5.998e-04,***,Total-Lipids in Small HDL
PC,0.93 [0.90-0.95],0.002,**,Phosphatidylcholines
VLDL-TG,0.93 [0.90-0.95],9.461e-04,***,Triglycerides in VLDL
S-VLDL-FC%,0.93 [0.90-0.95],1.026e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.93 [0.90-0.95],1.608e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-VLDL-L,0.92 [0.90-0.95],4.577e-04,***,Total-Lipids in Very Large VLDL
XL-VLDL-PL,0.92 [0.90-0.95],3.321e-04,***,Phospholipids in Very Large VLDL
LA%,0.92 [0.90-0.95],9.886e-05,***,Linoleic Acid to Total-Fatty Acids percentage
Total-FA,0.92 [0.90-0.95],3.925e-05,***,Total-Fatty Acids
XL-HDL-CE%,0.92 [0.90-0.94],8.034e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Cholines,0.92 [0.90-0.95],1.666e-04,***,Total-Cholines
XL-HDL-C%,0.92 [0.90-0.94],2.781e-05,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-FC,0.92 [0.90-0.94],2.966e-05,***,Free Cholesterol in Very Large VLDL
S-VLDL-P,0.92 [0.90-0.94],1.179e-05,***,Concentration of Small VLDL Particles
DHA,0.92 [0.89-0.94],6.206e-05,***,Docosahexaenoic Acid
L-VLDL-PL,0.92 [0.89-0.94],9.226e-06,***,Phospholipids in Large VLDL
Omega-3,0.92 [0.89-0.94],8.990e-06,***,Omega-3 Fatty Acids
L-VLDL-P,0.91 [0.89-0.94],2.241e-06,***,Concentration of Large VLDL Particles
Total-PL,0.91 [0.89-0.94],3.987e-07,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-CE,0.91 [0.89-0.94],2.415e-07,***,Cholesteryl Esters in Small VLDL
VLDL-P,0.91 [0.89-0.94],2.140e-07,***,Concentration of VLDL Particles
S-VLDL-L,0.91 [0.89-0.94],2.067e-07,***,Total-Lipids in Small VLDL
IDL-PL,0.91 [0.89-0.94],1.626e-07,***,Phospholipids in IDL
ApoB/ApoA1,0.91 [0.89-0.93],6.639e-08,***,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-P,0.91 [0.89-0.93],1.306e-08,***,Concentration of IDL Particles
VLDL-PL,0.91 [0.89-0.93],2.292e-08,***,Phospholipids in VLDL
VLDL-L,0.91 [0.89-0.93],1.777e-08,***,Total-Lipids in VLDL
L-VLDL-TG,0.91 [0.89-0.93],6.350e-08,***,Triglycerides in Large VLDL
S-HDL-C,0.91 [0.89-0.93],4.057e-09,***,Cholesterol in Small HDL
L-VLDL-FC,0.91 [0.88-0.93],3.595e-08,***,Free Cholesterol in Large VLDL
IDL-C%,0.91 [0.89-0.93],5.108e-12,***,Cholesterol to Total-Lipids in IDL percentage
IDL-L,0.91 [0.88-0.93],8.407e-10,***,Total-Lipids in IDL
IDL-FC,0.91 [0.88-0.93],1.367e-09,***,Free Cholesterol in IDL
L-VLDL-L,0.91 [0.88-0.93],6.445e-09,***,Total-Lipids in Large VLDL
VLDL-size,0.91 [0.88-0.93],2.755e-08,***,Average Diameter for VLDL Particles
S-HDL-CE,0.91 [0.88-0.93],6.443e-10,***,Cholesteryl Esters in Small HDL
XL-VLDL-C,0.90 [0.88-0.93],2.663e-09,***,Cholesterol in Very Large VLDL
S-VLDL-C,0.90 [0.88-0.93],5.051e-10,***,Cholesterol in Small VLDL
S-HDL-P,0.90 [0.88-0.93],5.893e-10,***,Concentration of Small HDL Particles
S-LDL-CE%,0.90 [0.88-0.93],6.840e-11,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-TG,0.90 [0.88-0.93],7.059e-10,***,Triglycerides in Medium VLDL
IDL-CE%,0.90 [0.88-0.92],1.401e-13,***,Cholesteryl Esters to Total-Lipids in IDL percentage
VLDL-FC,0.90 [0.88-0.92],4.649e-11,***,Free Cholesterol in VLDL
L-VLDL-C,0.90 [0.88-0.92],1.951e-10,***,Cholesterol in Large VLDL
VLDL-CE,0.90 [0.88-0.92],9.053e-12,***,Cholesteryl Esters in VLDL
IDL-C,0.90 [0.88-0.92],7.982e-12,***,Cholesterol in IDL
VLDL-C,0.90 [0.88-0.92],3.591e-12,***,VLDL Cholesterol
IDL-CE,0.90 [0.88-0.92],3.641e-12,***,Cholesteryl Esters in IDL
S-VLDL-PL,0.90 [0.88-0.92],5.156e-12,***,Phospholipids in Small VLDL
Albumin,0.90 [0.88-0.92],3.131e-13,***,Albumin
L-VLDL-CE,0.90 [0.87-0.92],7.323e-12,***,Cholesteryl Esters in Large VLDL
Total-L,0.90 [0.87-0.92],5.246e-14,***,Total-Lipids in Lipoprotein Particles
XL-VLDL-CE,0.89 [0.87-0.92],1.102e-12,***,Cholesteryl Esters in Very Large VLDL
Remnant-C,0.89 [0.87-0.92],8.749e-15,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-VLDL-FC,0.89 [0.87-0.91],3.055e-14,***,Free Cholesterol in Small VLDL
M-VLDL-CE,0.89 [0.87-0.91],3.869e-15,***,Cholesteryl Esters in Medium VLDL
L-LDL-P,0.89 [0.87-0.91],1.500e-15,***,Concentration of Large LDL Particles
Omega-6,0.89 [0.87-0.91],9.609e-16,***,Omega-6 Fatty Acids
Total-CE,0.89 [0.87-0.91],1.789e-16,***,Total-Esterified Cholesterol
ApoB,0.89 [0.87-0.91],9.085e-17,***,Apolipoprotein B
Total-C,0.89 [0.87-0.91],6.990e-17,***,Total-Cholesterol
S-LDL-P,0.89 [0.87-0.91],3.999e-16,***,Concentration of Small LDL Particles
Total-FC,0.89 [0.87-0.91],9.537e-17,***,Total-Free Cholesterol
S-LDL-PL,0.89 [0.87-0.91],8.598e-17,***,Phospholipids in Small LDL
M-LDL-CE%,0.89 [0.86-0.91],1.553e-16,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LA,0.89 [0.86-0.91],2.471e-17,***,Linoleic Acid
M-VLDL-C,0.88 [0.86-0.91],1.807e-17,***,Cholesterol in Medium VLDL
M-VLDL-PL,0.88 [0.86-0.91],3.096e-17,***,Phospholipids in Medium VLDL
L-LDL-CE%,0.88 [0.86-0.90],4.382e-20,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-L,0.88 [0.86-0.90],1.054e-18,***,Total-Lipids in Large LDL
L-LDL-FC,0.88 [0.86-0.90],7.840e-18,***,Free Cholesterol in Large LDL
M-VLDL-FC,0.88 [0.86-0.90],1.662e-17,***,Free Cholesterol in Medium VLDL
LDL-P,0.88 [0.86-0.90],9.505e-18,***,Concentration of LDL Particles
PUFA,0.88 [0.86-0.90],1.726e-17,***,Polyunsaturated Fatty Acids
Non-HDL-C,0.88 [0.86-0.90],8.752e-20,***,Total-Cholesterol Minus HDL-C
M-VLDL-L,0.88 [0.86-0.90],4.552e-18,***,Total-Lipids in Medium VLDL
L-LDL-PL,0.88 [0.86-0.90],6.717e-19,***,Phospholipids in Large LDL
M-VLDL-P,0.88 [0.86-0.90],6.392e-18,***,Concentration of Medium VLDL Particles
L-LDL-C,0.88 [0.86-0.90],3.926e-20,***,Cholesterol in Large LDL
LDL-FC,0.88 [0.86-0.90],5.088e-20,***,Free Cholesterol in LDL
L-LDL-CE,0.88 [0.86-0.90],3.842e-20,***,Cholesteryl Esters in Large LDL
LDL-L,0.88 [0.86-0.90],3.779e-21,***,Total-Lipids in LDL
