Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.20 [1.17-1.23],1.974e-49,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.18 [1.15-1.21],3.378e-38,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.18 [1.15-1.21],2.036e-41,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.18 [1.15-1.21],2.294e-39,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.18 [1.15-1.21],3.827e-34,***,Glycoprotein Acetyls
MUFA%,1.15 [1.12-1.18],3.575e-23,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.15 [1.12-1.18],8.290e-25,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.13 [1.10-1.16],1.662e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.13 [1.10-1.15],6.660e-20,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.12 [1.10-1.15],2.401e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.12 [1.09-1.14],2.218e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.11 [1.08-1.14],9.360e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.10 [1.07-1.13],8.892e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.10 [1.07-1.12],2.844e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.10 [1.07-1.12],6.562e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.08 [1.06-1.11],1.394e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.08 [1.06-1.11],4.531e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
Omega-6/Omega-3,1.08 [1.06-1.11],3.169e-05,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,1.07 [1.05-1.10],0.002,**,Saturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,1.07 [1.04-1.10],0.021,*,Triglycerides to Phosphoglycerides ratio
S-LDL-PL%,1.07 [1.04-1.09],0.007,**,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.94 [0.92-0.96],0.019,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-C,0.94 [0.92-0.96],0.044,*,Cholesterol in Small VLDL
IDL-FC%,0.94 [0.92-0.96],0.004,**,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-PL,0.94 [0.92-0.96],0.033,*,Phospholipids in Small VLDL
XS-VLDL-C,0.94 [0.91-0.96],0.010,**,Cholesterol in Very Small VLDL
VLDL-CE,0.93 [0.91-0.95],0.001,**,Cholesteryl Esters in VLDL
M-VLDL-L,0.93 [0.91-0.95],0.002,**,Total-Lipids in Medium VLDL
S-HDL-PL,0.93 [0.91-0.95],0.001,**,Phospholipids in Small HDL
S-LDL-CE%,0.93 [0.91-0.95],4.010e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
HDL-PL,0.93 [0.90-0.95],0.009,**,Phospholipids in HDL
M-VLDL-P,0.93 [0.91-0.95],1.140e-04,***,Concentration of Medium VLDL Particles
M-VLDL-CE%,0.93 [0.91-0.95],8.086e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-L,0.93 [0.90-0.95],8.672e-04,***,Total-Lipids in Medium HDL
XL-VLDL-C%,0.93 [0.90-0.95],5.276e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
His,0.93 [0.90-0.95],2.712e-05,***,Histidine
M-VLDL-PL,0.93 [0.90-0.95],2.194e-05,***,Phospholipids in Medium VLDL
XS-VLDL-CE,0.92 [0.90-0.95],2.478e-05,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-PL%,0.92 [0.90-0.94],7.587e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-HDL-C,0.92 [0.90-0.95],0.014,*,Cholesterol in Large HDL
XL-HDL-C%,0.92 [0.90-0.95],2.019e-05,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-CE%,0.92 [0.90-0.94],3.986e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,0.92 [0.90-0.94],5.047e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-FC,0.92 [0.90-0.94],9.903e-07,***,Free Cholesterol in Small VLDL
S-LDL-FC%,0.92 [0.90-0.94],1.152e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-P,0.92 [0.90-0.94],6.936e-05,***,Concentration of Medium HDL Particles
S-VLDL-C%,0.92 [0.90-0.94],8.139e-08,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE,0.92 [0.89-0.95],0.003,**,Cholesteryl Esters in Large HDL
S-LDL-P,0.92 [0.90-0.94],5.510e-07,***,Concentration of Small LDL Particles
