Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,3.03 [2.51-3.67],3.395e-25,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,2.48 [2.17-2.83],1.751e-36,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.46 [2.17-2.79],2.685e-39,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,2.38 [2.12-2.67],6.840e-44,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.23 [2.02-2.47],4.510e-48,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.13 [1.93-2.35],6.356e-45,***,Triglycerides to Total-Lipids in Large LDL percentage
Glu-lactate,2.04 [1.87-2.23],9.862e-52,***,Glucose-lactate
M-LDL-TG%,2.01 [1.82-2.21],1.722e-39,***,Triglycerides to Total-Lipids in Medium LDL percentage
Glu,1.99 [1.80-2.20],7.822e-37,***,Glucose
XS-VLDL-PL%,1.96 [1.76-2.18],1.863e-29,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.91 [1.72-2.11],1.317e-29,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.87 [1.70-2.05],2.358e-34,***,Phospholipids to Total-Lipids in Large HDL percentage
Sc-ala,1.80 [1.63-1.99],1.427e-26,***,Spectrometer-corrected alanine
MUFA%,1.77 [1.57-1.99],9.420e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.75 [1.57-1.93],1.255e-20,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.68 [1.49-1.90],1.479e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.68 [1.49-1.88],3.914e-13,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-TG%,1.67 [1.47-1.90],9.378e-10,***,Triglycerides to Total-Lipids in Large VLDL percentage
Ala,1.62 [1.47-1.80],2.624e-15,***,Alanine
XL-HDL-TG%,1.61 [1.44-1.80],6.146e-12,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.60 [1.43-1.80],2.015e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.54 [1.36-1.74],1.768e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,1.48 [1.31-1.66],4.865e-05,***,Average Diameter for VLDL Particles
IDL-PL%,1.46 [1.31-1.62],5.252e-07,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.46 [1.30-1.63],3.947e-05,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
