Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoA1,1.28 [1.22-1.35],1.141e-19,***,Apolipoprotein A1
M-HDL-FC,1.28 [1.22-1.34],1.024e-19,***,Free Cholesterol in Medium HDL
M-HDL-P,1.28 [1.22-1.34],3.312e-20,***,Concentration of Medium HDL Particles
HDL-L,1.28 [1.22-1.34],1.310e-17,***,Total-Lipids in HDL
M-HDL-L,1.28 [1.22-1.34],2.622e-19,***,Total-Lipids in Medium HDL
HDL-PL,1.28 [1.22-1.34],6.329e-18,***,Phospholipids in HDL
HDL-P,1.28 [1.22-1.33],1.472e-20,***,Concentration of HDL Particles
M-HDL-C,1.27 [1.22-1.34],1.585e-18,***,Cholesterol in Medium HDL
M-HDL-PL,1.27 [1.22-1.33],2.628e-19,***,Phospholipids in Medium HDL
Total-P,1.27 [1.21-1.33],1.768e-19,***,Total-Concentration of Lipoprotein Particles
M-HDL-CE,1.27 [1.21-1.33],4.102e-18,***,Cholesteryl Esters in Medium HDL
HDL-C,1.26 [1.20-1.33],4.230e-15,***,HDL Cholesterol
HDL-FC,1.26 [1.20-1.32],3.376e-15,***,Free Cholesterol in HDL
HDL-CE,1.26 [1.20-1.32],1.674e-14,***,Cholesteryl Esters in HDL
PC,1.24 [1.19-1.31],5.152e-14,***,Phosphatidylcholines
S-HDL-PL,1.24 [1.18-1.29],9.862e-16,***,Phospholipids in Small HDL
S-HDL-FC,1.24 [1.18-1.29],2.879e-15,***,Free Cholesterol in Small HDL
Phosphoglyc,1.23 [1.18-1.29],1.058e-12,***,Phosphoglycerides
S-HDL-L,1.23 [1.17-1.28],4.306e-14,***,Total-Lipids in Small HDL
Cholines,1.23 [1.17-1.29],7.549e-12,***,Total-Cholines
M-HDL-FC%,1.22 [1.16-1.28],6.533e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-C,1.22 [1.16-1.27],1.128e-12,***,Cholesterol in Small HDL
S-HDL-P,1.21 [1.16-1.27],2.521e-12,***,Concentration of Small HDL Particles
Total-PL,1.20 [1.15-1.26],1.170e-09,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-PL,1.20 [1.14-1.26],1.755e-07,***,Phospholipids in Large HDL
S-HDL-CE,1.20 [1.15-1.26],1.194e-10,***,Cholesteryl Esters in Small HDL
L-HDL-L,1.19 [1.13-1.26],2.368e-06,***,Total-Lipids in Large HDL
SM,1.18 [1.13-1.24],1.040e-06,***,Sphingomyelins
L-HDL-P,1.18 [1.12-1.24],4.284e-05,***,Concentration of Large HDL Particles
L-HDL-C,1.17 [1.11-1.23],6.548e-04,***,Cholesterol in Large HDL
L-HDL-FC,1.17 [1.11-1.23],4.310e-04,***,Free Cholesterol in Large HDL
L-HDL-CE,1.16 [1.11-1.22],0.001,**,Cholesteryl Esters in Large HDL
SFA%,1.16 [1.11-1.21],2.872e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-CE,1.15 [1.10-1.20],6.094e-04,***,Total-Esterified Cholesterol
SFA,1.14 [1.10-1.20],7.310e-04,***,Saturated Fatty Acids
Total-L,1.14 [1.09-1.19],0.003,**,Total-Lipids in Lipoprotein Particles
Total-C,1.14 [1.09-1.19],0.005,**,Total-Cholesterol
L-VLDL-CE%,0.98 [0.93-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,0.97 [0.93-1.02],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-PL%,0.96 [0.92-1.01],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,0.86 [0.83-0.90],9.232e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,0.86 [0.81-0.90],8.684e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
