Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.23 [1.19-1.27],1.977e-32,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.22 [1.18-1.26],1.169e-26,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.21 [1.17-1.25],8.794e-28,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.21 [1.17-1.25],1.833e-26,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.18 [1.14-1.22],1.028e-18,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.17 [1.13-1.21],5.332e-15,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.14 [1.11-1.18],5.228e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.12 [1.09-1.16],3.512e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.12 [1.08-1.16],4.435e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.11 [1.08-1.15],4.400e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.11 [1.07-1.15],0.008,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,1.10 [1.06-1.14],0.009,**,Glycoprotein Acetyls
L-HDL-PL%,1.10 [1.07-1.14],0.001,**,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.10 [1.06-1.14],0.019,*,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.92 [0.89-0.94],7.488e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.92 [0.89-0.94],0.019,*,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-P,0.91 [0.88-0.95],0.048,*,Concentration of Very Small VLDL Particles
ApoB/ApoA1,0.91 [0.88-0.94],0.025,*,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-FC,0.91 [0.88-0.94],0.042,*,Free Cholesterol in Very Small VLDL
S-VLDL-P,0.91 [0.88-0.94],0.017,*,Concentration of Small VLDL Particles
His,0.91 [0.88-0.94],0.007,**,Histidine
Omega-3,0.91 [0.88-0.94],0.024,*,Omega-3 Fatty Acids
M-VLDL-C%,0.91 [0.88-0.94],3.429e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-size,0.91 [0.88-0.94],0.033,*,Average Diameter for VLDL Particles
S-VLDL-C%,0.91 [0.88-0.94],4.314e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-VLDL-TG,0.91 [0.88-0.94],0.007,**,Triglycerides in Large VLDL
M-VLDL-FC%,0.91 [0.88-0.93],1.977e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-FC,0.91 [0.87-0.94],0.006,**,Free Cholesterol in Large VLDL
M-HDL-L,0.91 [0.87-0.94],0.013,*,Total-Lipids in Medium HDL
HDL-PL,0.90 [0.87-0.94],0.031,*,Phospholipids in HDL
DHA,0.90 [0.87-0.93],0.003,**,Docosahexaenoic Acid
L-VLDL-L,0.90 [0.87-0.93],9.759e-04,***,Total-Lipids in Large VLDL
XL-HDL-CE%,0.90 [0.87-0.93],1.672e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-CE,0.90 [0.87-0.93],0.004,**,Cholesteryl Esters in Medium HDL
M-VLDL-PL%,0.90 [0.87-0.93],5.559e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-HDL-C,0.90 [0.86-0.93],0.001,**,Cholesterol in Medium HDL
M-HDL-P,0.90 [0.86-0.93],0.002,**,Concentration of Medium HDL Particles
SFA,0.90 [0.87-0.93],1.718e-05,***,Saturated Fatty Acids
M-VLDL-TG,0.90 [0.87-0.93],7.879e-05,***,Triglycerides in Medium VLDL
S-VLDL-L,0.89 [0.87-0.93],3.441e-05,***,Total-Lipids in Small VLDL
XL-VLDL-C,0.89 [0.86-0.92],2.227e-05,***,Cholesterol in Very Large VLDL
L-VLDL-C,0.89 [0.86-0.92],2.138e-05,***,Cholesterol in Large VLDL
S-VLDL-CE,0.89 [0.86-0.92],5.213e-06,***,Cholesteryl Esters in Small VLDL
M-HDL-FC,0.89 [0.86-0.92],4.471e-04,***,Free Cholesterol in Medium HDL
VLDL-P,0.89 [0.86-0.92],4.195e-06,***,Concentration of VLDL Particles
VLDL-L,0.89 [0.86-0.92],1.562e-06,***,Total-Lipids in VLDL
VLDL-PL,0.89 [0.86-0.92],1.740e-06,***,Phospholipids in VLDL
HDL-L,0.89 [0.86-0.92],1.505e-04,***,Total-Lipids in HDL
L-LDL-FC%,0.88 [0.86-0.91],2.123e-09,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C,0.88 [0.86-0.91],3.448e-07,***,Cholesterol in Very Small VLDL
S-HDL-PL,0.88 [0.85-0.91],1.779e-07,***,Phospholipids in Small HDL
L-VLDL-CE,0.88 [0.85-0.91],2.136e-07,***,Cholesteryl Esters in Large VLDL
HDL-FC,0.88 [0.85-0.92],1.228e-04,***,Free Cholesterol in HDL
Total-FA,0.88 [0.85-0.91],1.127e-08,***,Total-Fatty Acids
ApoA1,0.88 [0.85-0.91],7.243e-07,***,Apolipoprotein A1
HDL-CE,0.88 [0.84-0.91],6.551e-06,***,Cholesteryl Esters in HDL
S-VLDL-C,0.88 [0.85-0.91],4.089e-09,***,Cholesterol in Small VLDL
HDL-C,0.88 [0.84-0.91],3.815e-06,***,HDL Cholesterol
XS-VLDL-CE,0.88 [0.85-0.91],4.266e-09,***,Cholesteryl Esters in Very Small VLDL
XL-VLDL-CE,0.87 [0.85-0.91],1.005e-08,***,Cholesteryl Esters in Very Large VLDL
VLDL-FC,0.87 [0.85-0.90],1.760e-09,***,Free Cholesterol in VLDL
LA%,0.87 [0.85-0.90],7.701e-11,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-PL,0.87 [0.84-0.90],1.847e-10,***,Phospholipids in Small VLDL
S-HDL-L,0.87 [0.84-0.90],6.487e-11,***,Total-Lipids in Small HDL
S-VLDL-FC%,0.87 [0.84-0.90],3.860e-13,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.87 [0.84-0.89],2.006e-12,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.86 [0.84-0.89],3.500e-15,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-CE%,0.86 [0.84-0.89],1.965e-12,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Albumin,0.86 [0.84-0.89],4.744e-14,***,Albumin
M-HDL-FC%,0.86 [0.83-0.89],1.903e-11,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-FC,0.86 [0.83-0.89],3.389e-12,***,Free Cholesterol in Small HDL
VLDL-C,0.86 [0.83-0.89],3.264e-13,***,VLDL Cholesterol
XS-VLDL-CE%,0.86 [0.83-0.89],9.118e-17,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.86 [0.83-0.89],3.619e-16,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-CE,0.86 [0.83-0.89],5.041e-14,***,Cholesteryl Esters in VLDL
S-VLDL-FC,0.86 [0.83-0.89],7.469e-14,***,Free Cholesterol in Small VLDL
S-LDL-PL,0.86 [0.83-0.88],3.428e-15,***,Phospholipids in Small LDL
M-VLDL-L,0.85 [0.83-0.88],2.389e-15,***,Total-Lipids in Medium VLDL
Phosphoglyc,0.85 [0.82-0.88],9.199e-15,***,Phosphoglycerides
SM,0.85 [0.82-0.88],1.866e-14,***,Sphingomyelins
L-LDL-P,0.85 [0.82-0.88],1.740e-15,***,Concentration of Large LDL Particles
HDL-P,0.85 [0.82-0.88],4.952e-13,***,Concentration of HDL Particles
IDL-P,0.85 [0.82-0.88],7.542e-16,***,Concentration of IDL Particles
M-VLDL-P,0.85 [0.82-0.88],2.123e-15,***,Concentration of Medium VLDL Particles
M-VLDL-PL,0.85 [0.82-0.88],4.984e-16,***,Phospholipids in Medium VLDL
IDL-PL,0.85 [0.82-0.88],3.232e-16,***,Phospholipids in IDL
S-HDL-CE,0.85 [0.82-0.88],1.281e-16,***,Cholesteryl Esters in Small HDL
S-LDL-P,0.85 [0.82-0.88],1.698e-16,***,Concentration of Small LDL Particles
S-HDL-C,0.85 [0.82-0.88],5.477e-17,***,Cholesterol in Small HDL
M-VLDL-FC,0.85 [0.82-0.87],5.565e-17,***,Free Cholesterol in Medium VLDL
S-LDL-CE%,0.85 [0.82-0.87],1.002e-18,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LDL-P,0.84 [0.82-0.87],1.161e-17,***,Concentration of LDL Particles
S-HDL-P,0.84 [0.82-0.87],1.680e-17,***,Concentration of Small HDL Particles
PC,0.84 [0.81-0.87],8.782e-17,***,Phosphatidylcholines
ApoB,0.84 [0.82-0.87],1.381e-19,***,Apolipoprotein B
M-VLDL-CE,0.84 [0.81-0.87],4.222e-19,***,Cholesteryl Esters in Medium VLDL
IDL-FC,0.84 [0.81-0.87],1.191e-19,***,Free Cholesterol in IDL
Cholines,0.84 [0.81-0.87],1.103e-18,***,Total-Cholines
M-VLDL-C,0.84 [0.81-0.87],5.495e-20,***,Cholesterol in Medium VLDL
M-LDL-P,0.84 [0.81-0.87],2.493e-19,***,Concentration of Medium LDL Particles
S-LDL-L,0.84 [0.81-0.87],1.047e-20,***,Total-Lipids in Small LDL
S-LDL-FC,0.84 [0.81-0.86],6.368e-21,***,Free Cholesterol in Small LDL
Remnant-C,0.83 [0.81-0.86],2.328e-23,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-L,0.83 [0.81-0.86],2.041e-22,***,Total-Lipids in IDL
Total-P,0.83 [0.80-0.86],4.982e-18,***,Total-Concentration of Lipoprotein Particles
Total-PL,0.83 [0.81-0.86],9.825e-22,***,Total-Phospholipids in Lipoprotein Particles
IDL-C%,0.83 [0.81-0.86],1.300e-30,***,Cholesterol to Total-Lipids in IDL percentage
Omega-6,0.83 [0.80-0.86],1.251e-22,***,Omega-6 Fatty Acids
PUFA,0.83 [0.80-0.86],3.280e-22,***,Polyunsaturated Fatty Acids
M-LDL-PL,0.83 [0.80-0.86],1.946e-22,***,Phospholipids in Medium LDL
S-LDL-CE,0.83 [0.80-0.86],1.845e-22,***,Cholesteryl Esters in Small LDL
Total-L,0.83 [0.80-0.86],3.711e-25,***,Total-Lipids in Lipoprotein Particles
S-LDL-C,0.83 [0.80-0.86],9.292e-24,***,Cholesterol in Small LDL
M-LDL-L,0.83 [0.80-0.85],1.756e-24,***,Total-Lipids in Medium LDL
M-LDL-C%,0.83 [0.80-0.85],1.224e-33,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE,0.83 [0.80-0.85],3.517e-24,***,Cholesteryl Esters in Medium LDL
LDL-PL,0.83 [0.80-0.85],1.748e-25,***,Phospholipids in LDL
LDL-L,0.82 [0.80-0.85],2.365e-27,***,Total-Lipids in LDL
L-LDL-L,0.82 [0.80-0.85],7.337e-27,***,Total-Lipids in Large LDL
IDL-C,0.82 [0.80-0.85],4.963e-26,***,Cholesterol in IDL
Non-HDL-C,0.82 [0.80-0.85],2.700e-28,***,Total-Cholesterol Minus HDL-C
LA,0.82 [0.80-0.85],5.547e-27,***,Linoleic Acid
M-LDL-C,0.82 [0.80-0.85],3.590e-26,***,Cholesterol in Medium LDL
M-LDL-FC,0.82 [0.79-0.85],1.086e-25,***,Free Cholesterol in Medium LDL
L-LDL-PL,0.82 [0.79-0.85],2.446e-26,***,Phospholipids in Large LDL
L-LDL-CE,0.82 [0.79-0.85],4.429e-27,***,Cholesteryl Esters in Large LDL
LDL-CE,0.82 [0.79-0.85],4.832e-28,***,Cholesteryl Esters in LDL
IDL-CE,0.82 [0.79-0.85],6.061e-27,***,Cholesteryl Esters in IDL
LDL-FC,0.82 [0.79-0.85],2.007e-27,***,Free Cholesterol in LDL
Clinical LDL-C,0.82 [0.79-0.85],1.486e-30,***,Clinical LDL Cholesterol
Total-FC,0.82 [0.79-0.85],7.342e-28,***,Total-Free Cholesterol
LDL-C,0.82 [0.79-0.85],2.362e-29,***,LDL Cholesterol
L-LDL-C,0.82 [0.79-0.85],2.179e-28,***,Cholesterol in Large LDL
L-LDL-FC,0.82 [0.79-0.85],4.573e-27,***,Free Cholesterol in Large LDL
IDL-CE%,0.82 [0.79-0.84],1.188e-36,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-C,0.81 [0.79-0.84],8.183e-32,***,Total-Cholesterol
L-LDL-C%,0.81 [0.79-0.84],5.442e-36,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.81 [0.79-0.84],1.272e-37,***,Cholesterol to Total-Lipids in Small LDL percentage
Total-CE,0.81 [0.79-0.84],3.728e-32,***,Total-Esterified Cholesterol
