Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.15 [1.11-1.19],5.144e-10,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.14 [1.10-1.18],1.808e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.14 [1.10-1.18],2.636e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.13 [1.10-1.17],1.779e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG,1.13 [1.09-1.17],9.376e-07,***,Triglycerides in Small HDL
L-HDL-PL%,1.13 [1.09-1.17],5.599e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.13 [1.09-1.17],5.363e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.13 [1.09-1.17],9.530e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.12 [1.08-1.16],1.446e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-TG%,1.12 [1.08-1.16],1.322e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.12 [1.08-1.16],3.474e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG,1.12 [1.08-1.16],1.593e-05,***,Triglycerides in Medium HDL
S-HDL-TG%,1.11 [1.07-1.16],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG,1.11 [1.08-1.15],4.759e-05,***,Triglycerides in Very Small VLDL
HDL-TG,1.11 [1.08-1.15],1.303e-04,***,Triglycerides in HDL
S-VLDL-TG%,1.11 [1.07-1.15],0.003,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.11 [1.07-1.15],0.009,**,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-TG,1.11 [1.07-1.15],5.229e-04,***,Triglycerides in IDL
L-HDL-TG%,1.11 [1.07-1.15],0.013,*,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.11 [1.07-1.15],0.032,*,Triglycerides to Phosphoglycerides ratio
S-VLDL-TG,1.11 [1.07-1.14],0.003,**,Triglycerides in Small VLDL
Total-TG,1.11 [1.07-1.14],0.006,**,Total-Triglycerides
MUFA,1.10 [1.07-1.14],0.006,**,Monounsaturated Fatty Acids
LDL-TG,1.10 [1.07-1.14],0.001,**,Triglycerides in LDL
L-LDL-TG,1.10 [1.07-1.14],0.002,**,Triglycerides in Large LDL
M-LDL-TG,1.10 [1.07-1.14],0.002,**,Triglycerides in Medium LDL
S-LDL-TG,1.10 [1.07-1.14],0.003,**,Triglycerides in Small LDL
XL-VLDL-TG,1.10 [1.06-1.14],0.017,*,Triglycerides in Very Large VLDL
XXL-VLDL-P,1.09 [1.06-1.13],0.047,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-VLDL-CE%,0.91 [0.88-0.94],0.039,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.91 [0.88-0.94],0.023,*,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE%,0.91 [0.88-0.94],0.010,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-CE%,0.91 [0.88-0.94],0.007,**,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-CE%,0.90 [0.87-0.93],8.267e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C%,0.90 [0.87-0.93],3.159e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-C%,0.90 [0.87-0.93],3.310e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C%,0.90 [0.87-0.93],4.455e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-C%,0.90 [0.87-0.93],9.060e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.90 [0.87-0.93],7.692e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.89 [0.86-0.92],5.115e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,0.89 [0.86-0.92],1.680e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-C%,0.89 [0.86-0.92],2.717e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.89 [0.86-0.92],7.753e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-C%,0.89 [0.86-0.92],1.501e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-PL%,0.89 [0.86-0.92],4.155e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-LDL-FC%,0.89 [0.86-0.91],1.680e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC%,0.88 [0.86-0.91],1.149e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE%,0.88 [0.86-0.91],1.648e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.88 [0.85-0.91],5.776e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,0.88 [0.85-0.91],2.428e-08,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,0.88 [0.85-0.91],6.541e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.85-0.91],1.795e-08,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.88 [0.85-0.91],1.092e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.88 [0.85-0.91],1.252e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-CE%,0.87 [0.84-0.90],2.249e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Omega-6%,0.87 [0.84-0.90],2.987e-09,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
