Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.20 [1.13-1.28],6.291e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.19 [1.13-1.26],3.532e-04,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.18 [1.12-1.25],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.18 [1.11-1.25],0.007,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.16 [1.10-1.23],0.022,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
DHA%,0.86 [0.81-0.91],0.038,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-P,0.85 [0.80-0.90],0.020,*,Concentration of HDL Particles
M-HDL-PL,0.85 [0.80-0.90],0.014,*,Phospholipids in Medium HDL
M-HDL-L,0.84 [0.79-0.89],0.001,**,Total-Lipids in Medium HDL
XL-HDL-CE,0.84 [0.78-0.89],0.031,*,Cholesteryl Esters in Very Large HDL
M-HDL-FC%,0.83 [0.79-0.88],2.982e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
ApoA1,0.83 [0.78-0.88],3.072e-04,***,Apolipoprotein A1
M-HDL-P,0.83 [0.78-0.88],3.504e-04,***,Concentration of Medium HDL Particles
M-HDL-FC,0.83 [0.78-0.88],1.657e-04,***,Free Cholesterol in Medium HDL
HDL-PL,0.83 [0.78-0.88],1.184e-04,***,Phospholipids in HDL
M-HDL-CE,0.82 [0.77-0.87],1.573e-05,***,Cholesteryl Esters in Medium HDL
M-HDL-C,0.82 [0.77-0.87],1.689e-05,***,Cholesterol in Medium HDL
HDL-L,0.82 [0.77-0.87],1.628e-05,***,Total-Lipids in HDL
HDL-size,0.81 [0.76-0.87],2.663e-04,***,Average Diameter for HDL Particles
HDL-FC,0.81 [0.76-0.87],4.702e-05,***,Free Cholesterol in HDL
L-HDL-FC,0.80 [0.75-0.86],3.608e-05,***,Free Cholesterol in Large HDL
HDL-C,0.80 [0.75-0.85],3.024e-07,***,HDL Cholesterol
L-HDL-PL,0.80 [0.75-0.85],3.230e-06,***,Phospholipids in Large HDL
HDL-CE,0.80 [0.75-0.85],1.756e-07,***,Cholesteryl Esters in HDL
L-HDL-P,0.80 [0.74-0.85],1.403e-05,***,Concentration of Large HDL Particles
L-HDL-L,0.79 [0.74-0.85],2.070e-06,***,Total-Lipids in Large HDL
L-HDL-C,0.79 [0.74-0.85],2.616e-06,***,Cholesterol in Large HDL
L-HDL-CE,0.79 [0.74-0.85],2.044e-06,***,Cholesteryl Esters in Large HDL
