Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.16 [1.10-1.22],0.011,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.15 [1.09-1.21],0.009,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,1.15 [1.09-1.20],0.015,*,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.14 [1.08-1.19],0.044,*,Phospholipids to Total-Lipids in Medium HDL percentage
VLDL-size,1.14 [1.08-1.19],0.102,,Average Diameter for VLDL Particles
XL-HDL-L,0.87 [0.82-0.91],0.031,*,Total-Lipids in Very Large HDL
XL-HDL-C,0.86 [0.82-0.91],0.018,*,Cholesterol in Very Large HDL
HDL-FC,0.86 [0.82-0.91],0.007,**,Free Cholesterol in HDL
HDL-CE,0.86 [0.82-0.90],0.002,**,Cholesteryl Esters in HDL
XL-HDL-CE,0.86 [0.81-0.91],0.006,**,Cholesteryl Esters in Very Large HDL
HDL-C,0.86 [0.81-0.90],0.002,**,HDL Cholesterol
M-HDL-FC%,0.85 [0.81-0.89],2.685e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-PL,0.85 [0.80-0.89],5.320e-04,***,Phospholipids in Large HDL
HDL-size,0.85 [0.80-0.89],5.422e-04,***,Average Diameter for HDL Particles
L-HDL-P,0.85 [0.80-0.89],7.788e-04,***,Concentration of Large HDL Particles
L-HDL-FC,0.84 [0.80-0.89],4.824e-04,***,Free Cholesterol in Large HDL
L-HDL-CE,0.84 [0.80-0.89],1.421e-04,***,Cholesteryl Esters in Large HDL
L-HDL-L,0.84 [0.80-0.89],1.099e-04,***,Total-Lipids in Large HDL
L-HDL-C,0.84 [0.79-0.89],1.042e-04,***,Cholesterol in Large HDL
