Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.09 [1.08-1.11],7.941e-25,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.09 [1.07-1.10],1.508e-21,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.09 [1.07-1.10],1.113e-20,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.08 [1.06-1.10],3.331e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.08 [1.06-1.09],1.581e-17,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.07 [1.06-1.09],9.160e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.07 [1.05-1.08],2.562e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.06 [1.05-1.08],1.011e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.05 [1.04-1.07],3.092e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.05 [1.03-1.07],3.216e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.05 [1.03-1.07],2.513e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-C%,0.96 [0.95-0.97],0.040,*,Cholesterol to Total-Lipids in Large HDL percentage
Omega-3%,0.96 [0.94-0.97],0.044,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-L,0.96 [0.94-0.97],0.047,*,Total-Lipids in VLDL
M-LDL-CE%,0.96 [0.94-0.97],0.014,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Val,0.96 [0.94-0.97],0.043,*,Valine
VLDL-PL,0.96 [0.94-0.97],0.003,**,Phospholipids in VLDL
L-VLDL-CE,0.95 [0.94-0.97],0.003,**,Cholesteryl Esters in Large VLDL
S-VLDL-C%,0.95 [0.94-0.97],1.874e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
LA%,0.95 [0.94-0.97],6.912e-04,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-L,0.95 [0.94-0.97],8.860e-04,***,Total-Lipids in Small VLDL
XL-VLDL-CE,0.95 [0.94-0.97],9.933e-04,***,Cholesteryl Esters in Very Large VLDL
M-HDL-C%,0.95 [0.94-0.97],6.651e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,0.95 [0.94-0.97],6.339e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-CE,0.95 [0.93-0.97],0.043,*,Cholesteryl Esters in Large HDL
L-HDL-C,0.95 [0.93-0.97],0.034,*,Cholesterol in Large HDL
VLDL-P,0.95 [0.94-0.97],5.026e-05,***,Concentration of VLDL Particles
M-VLDL-C%,0.95 [0.94-0.96],3.495e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-CE%,0.95 [0.94-0.96],4.086e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-L,0.95 [0.93-0.97],0.017,*,Total-Lipids in Large HDL
L-HDL-P,0.95 [0.93-0.97],0.036,*,Concentration of Large HDL Particles
XS-VLDL-L,0.95 [0.93-0.96],2.141e-05,***,Total-Lipids in Very Small VLDL
M-VLDL-FC%,0.95 [0.93-0.96],1.261e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-P,0.95 [0.93-0.96],9.096e-06,***,Concentration of Very Small VLDL Particles
VLDL-FC,0.95 [0.93-0.96],5.094e-06,***,Free Cholesterol in VLDL
S-VLDL-CE,0.95 [0.93-0.96],4.993e-06,***,Cholesteryl Esters in Small VLDL
Omega-6,0.95 [0.93-0.96],2.182e-06,***,Omega-6 Fatty Acids
XS-VLDL-FC,0.95 [0.93-0.96],2.704e-06,***,Free Cholesterol in Very Small VLDL
M-VLDL-PL%,0.95 [0.93-0.96],1.392e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.95 [0.93-0.96],9.594e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-FC,0.95 [0.93-0.96],3.042e-07,***,Total-Free Cholesterol
PUFA,0.94 [0.93-0.96],3.912e-07,***,Polyunsaturated Fatty Acids
SFA,0.94 [0.93-0.96],5.444e-08,***,Saturated Fatty Acids
S-VLDL-C,0.94 [0.93-0.96],1.028e-08,***,Cholesterol in Small VLDL
Total-C,0.94 [0.93-0.96],6.613e-09,***,Total-Cholesterol
Total-CE,0.94 [0.93-0.96],3.009e-09,***,Total-Esterified Cholesterol
S-VLDL-PL,0.94 [0.93-0.96],2.726e-09,***,Phospholipids in Small VLDL
XL-HDL-CE%,0.94 [0.93-0.95],1.849e-11,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-L,0.94 [0.93-0.95],7.692e-10,***,Total-Lipids in Medium VLDL
VLDL-C,0.94 [0.93-0.95],4.496e-10,***,VLDL Cholesterol
Unsaturation,0.94 [0.92-0.95],2.367e-09,***,Degree of Unsaturation
M-HDL-PL,0.94 [0.92-0.95],6.009e-09,***,Phospholipids in Medium HDL
S-VLDL-PL%,0.94 [0.92-0.95],4.344e-11,***,Phospholipids to Total-Lipids in Small VLDL percentage
Omega-3,0.94 [0.92-0.95],2.373e-10,***,Omega-3 Fatty Acids
M-VLDL-P,0.94 [0.92-0.95],4.456e-11,***,Concentration of Medium VLDL Particles
S-VLDL-FC%,0.94 [0.92-0.95],3.280e-12,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Albumin,0.94 [0.92-0.95],2.576e-12,***,Albumin
VLDL-CE,0.94 [0.92-0.95],4.403e-12,***,Cholesteryl Esters in VLDL
S-LDL-CE%,0.94 [0.92-0.95],1.512e-12,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-PL,0.94 [0.92-0.95],1.737e-12,***,Phospholipids in Small LDL
M-VLDL-PL,0.93 [0.92-0.95],3.764e-12,***,Phospholipids in Medium VLDL
S-LDL-P,0.93 [0.92-0.95],2.887e-12,***,Concentration of Small LDL Particles
Total-FA,0.93 [0.92-0.95],7.959e-13,***,Total-Fatty Acids
XS-VLDL-C,0.93 [0.92-0.95],3.289e-12,***,Cholesterol in Very Small VLDL
