Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.82 [1.54-2.15],2.866e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-FC%,1.20 [0.99-1.46],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-TG%,1.10 [0.93-1.31],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-FC%,1.07 [0.89-1.28],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-C%,1.00 [0.84-1.20],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-C%,0.66 [0.57-0.76],0.005,**,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.65 [0.56-0.76],0.019,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.64 [0.55-0.76],0.033,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LDL-L,0.64 [0.54-0.76],0.048,*,Total-Lipids in LDL
LDL-C,0.64 [0.54-0.75],0.036,*,LDL Cholesterol
LA,0.63 [0.54-0.75],0.043,*,Linoleic Acid
L-LDL-CE,0.63 [0.53-0.75],0.042,*,Cholesteryl Esters in Large LDL
Total-FC,0.62 [0.52-0.74],0.022,*,Total-Free Cholesterol
LDL-CE,0.62 [0.52-0.74],0.011,*,Cholesteryl Esters in LDL
Total-C,0.62 [0.53-0.73],0.005,**,Total-Cholesterol
Total-CE,0.61 [0.52-0.73],0.003,**,Total-Esterified Cholesterol
M-LDL-L,0.61 [0.51-0.73],0.010,**,Total-Lipids in Medium LDL
SM,0.61 [0.50-0.73],0.025,*,Sphingomyelins
M-LDL-C,0.61 [0.51-0.72],0.008,**,Cholesterol in Medium LDL
M-LDL-CE,0.59 [0.49-0.71],0.004,**,Cholesteryl Esters in Medium LDL
MUFA,0.59 [0.49-0.71],0.014,*,Monounsaturated Fatty Acids
S-LDL-CE%,0.58 [0.50-0.68],5.275e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-L,0.58 [0.49-0.69],3.569e-05,***,Total-Lipids in Lipoprotein Particles
PUFA,0.58 [0.48-0.69],1.914e-04,***,Polyunsaturated Fatty Acids
Omega-6,0.58 [0.48-0.69],1.387e-04,***,Omega-6 Fatty Acids
ApoA1,0.57 [0.47-0.69],0.006,**,Apolipoprotein A1
SFA,0.57 [0.48-0.69],6.430e-04,***,Saturated Fatty Acids
Total-FA,0.57 [0.47-0.67],7.733e-05,***,Total-Fatty Acids
Total-PL,0.56 [0.47-0.67],2.775e-05,***,Total-Phospholipids in Lipoprotein Particles
PC,0.55 [0.46-0.66],2.728e-05,***,Phosphatidylcholines
Cholines,0.55 [0.46-0.65],5.125e-06,***,Total-Cholines
Phosphoglyc,0.55 [0.46-0.65],4.802e-06,***,Phosphoglycerides
S-HDL-PL,0.53 [0.44-0.63],1.746e-06,***,Phospholipids in Small HDL
S-HDL-CE,0.52 [0.44-0.63],1.614e-07,***,Cholesteryl Esters in Small HDL
S-HDL-L,0.52 [0.43-0.61],4.551e-08,***,Total-Lipids in Small HDL
S-HDL-C,0.51 [0.43-0.61],1.993e-08,***,Cholesterol in Small HDL
S-HDL-FC,0.51 [0.42-0.61],2.964e-07,***,Free Cholesterol in Small HDL
HDL-P,0.51 [0.42-0.62],5.462e-06,***,Concentration of HDL Particles
Total-P,0.50 [0.41-0.60],4.227e-07,***,Total-Concentration of Lipoprotein Particles
S-HDL-P,0.50 [0.41-0.60],1.569e-08,***,Concentration of Small HDL Particles
