Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.98 [1.82-2.16],1.976e-49,***,Triglycerides to Total-Lipids in Small VLDL percentage
Glu-lactate,1.97 [1.85-2.10],3.328e-94,***,Glucose-lactate
XS-VLDL-TG%,1.95 [1.81-2.11],2.913e-58,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.93 [1.79-2.07],3.302e-68,***,Triglycerides to Total-Lipids in IDL percentage
Glu,1.92 [1.79-2.06],1.994e-66,***,Glucose
L-LDL-TG%,1.89 [1.76-2.02],2.621e-67,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.88 [1.73-2.05],8.296e-45,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.88 [1.68-2.09],4.609e-24,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.85 [1.73-1.98],5.540e-67,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.72 [1.60-1.86],1.287e-40,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.58 [1.47-1.70],5.071e-31,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.54 [1.43-1.65],9.756e-29,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.51 [1.40-1.62],1.587e-21,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.48 [1.37-1.59],4.482e-19,***,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.44 [1.32-1.57],3.384e-12,***,Triglycerides to Total-Lipids in Large VLDL percentage
Sc-ala,1.43 [1.33-1.54],1.186e-17,***,Spectrometer-corrected alanine
Ala,1.38 [1.28-1.48],1.380e-12,***,Alanine
M-HDL-PL%,1.35 [1.25-1.45],1.114e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.32 [1.22-1.43],6.186e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,1.28 [1.19-1.39],1.123e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,1.27 [1.17-1.39],0.009,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,1.26 [1.16-1.37],0.004,**,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.25 [1.15-1.35],0.024,*,Triglycerides to Total-Lipids in Small HDL percentage
LDL-size,0.82 [0.76-0.88],0.026,*,Average Diameter for LDL Particles
PUFA%,0.82 [0.76-0.88],0.016,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.80 [0.74-0.87],0.044,*,Omega-3 Fatty Acids
M-HDL-C%,0.80 [0.74-0.86],7.142e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE%,0.80 [0.75-0.86],1.049e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-PL,0.80 [0.74-0.86],0.004,**,Phospholipids in Small HDL
S-LDL-FC%,0.80 [0.75-0.85],2.781e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.78 [0.72-0.85],3.575e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.78 [0.73-0.84],3.101e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,0.78 [0.72-0.84],2.193e-05,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-FC,0.78 [0.71-0.85],0.008,**,Free Cholesterol in Medium HDL
S-HDL-FC%,0.77 [0.71-0.84],3.635e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,0.77 [0.70-0.84],7.768e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.76 [0.71-0.82],1.130e-08,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-L,0.76 [0.71-0.83],2.054e-06,***,Total-Lipids in Small HDL
HDL-L,0.76 [0.70-0.83],5.099e-04,***,Total-Lipids in HDL
ApoA1,0.76 [0.70-0.83],1.266e-04,***,Apolipoprotein A1
XL-HDL-FC,0.76 [0.69-0.83],0.003,**,Free Cholesterol in Very Large HDL
DHA,0.76 [0.70-0.83],8.533e-05,***,Docosahexaenoic Acid
S-HDL-C%,0.76 [0.70-0.81],1.917e-09,***,Cholesterol to Total-Lipids in Small HDL percentage
SFA,0.75 [0.70-0.81],6.375e-08,***,Saturated Fatty Acids
Unsaturation,0.75 [0.69-0.81],1.291e-07,***,Degree of Unsaturation
L-HDL-CE%,0.74 [0.70-0.79],7.534e-17,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-P,0.74 [0.68-0.81],6.054e-07,***,Concentration of Small VLDL Particles
IDL-FC%,0.74 [0.69-0.79],7.124e-13,***,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-L,0.74 [0.68-0.80],5.262e-09,***,Total-Lipids in VLDL
XL-HDL-P,0.73 [0.66-0.82],0.002,**,Concentration of Very Large HDL Particles
L-VLDL-C,0.73 [0.67-0.79],4.097e-08,***,Cholesterol in Large VLDL
XL-VLDL-C,0.73 [0.67-0.79],4.351e-08,***,Cholesterol in Very Large VLDL
XL-HDL-CE%,0.72 [0.68-0.77],4.009e-17,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,0.72 [0.68-0.76],4.730e-23,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-FC,0.72 [0.66-0.78],5.061e-11,***,Free Cholesterol in Small HDL
HDL-CE,0.72 [0.65-0.78],2.603e-07,***,Cholesteryl Esters in HDL
XL-HDL-C,0.72 [0.65-0.79],6.382e-05,***,Cholesterol in Very Large HDL
L-HDL-C%,0.71 [0.67-0.76],9.639e-23,***,Cholesterol to Total-Lipids in Large HDL percentage
Total-FA,0.71 [0.66-0.77],4.260e-13,***,Total-Fatty Acids
XL-HDL-CE,0.71 [0.64-0.79],7.893e-05,***,Cholesteryl Esters in Very Large HDL
XXL-VLDL-CE%,0.71 [0.66-0.77],6.479e-12,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-C,0.71 [0.64-0.77],3.746e-08,***,HDL Cholesterol
S-VLDL-L,0.70 [0.65-0.76],3.625e-12,***,Total-Lipids in Small VLDL
HDL-FC,0.70 [0.64-0.77],9.869e-08,***,Free Cholesterol in HDL
