Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.29 [1.25-1.33],4.537e-52,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.27 [1.23-1.31],2.077e-49,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.25 [1.21-1.29],5.402e-38,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,1.25 [1.21-1.29],8.321e-35,***,Phospholipids to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.18 [1.14-1.22],8.131e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.18 [1.14-1.22],5.417e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.18 [1.14-1.21],2.208e-18,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.17 [1.13-1.21],2.069e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.16 [1.13-1.20],1.706e-15,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.16 [1.12-1.20],1.205e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-PL%,1.16 [1.11-1.20],6.014e-08,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.14 [1.10-1.18],3.160e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
HDL-size,1.13 [1.09-1.17],1.254e-05,***,Average Diameter for HDL Particles
S-LDL-PL%,1.12 [1.08-1.15],2.658e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.11 [1.07-1.15],1.721e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.11 [1.07-1.14],3.216e-04,***,Glycoprotein Acetyls
Glu-lactate,1.10 [1.06-1.13],0.002,**,Glucose-lactate
XXL-VLDL-PL%,1.09 [1.06-1.13],0.027,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,1.09 [1.06-1.12],0.036,*,Saturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.92 [0.89-0.95],0.018,*,Glutamine
L-HDL-CE%,0.91 [0.89-0.94],0.010,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.91 [0.88-0.94],0.006,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,0.91 [0.88-0.94],0.006,**,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-PL,0.91 [0.88-0.94],0.008,**,Phospholipids in Very Small VLDL
Total-P,0.91 [0.88-0.94],0.010,*,Total-Concentration of Lipoprotein Particles
Phosphoglyc,0.91 [0.88-0.94],0.005,**,Phosphoglycerides
Total-BCAA,0.91 [0.88-0.94],0.005,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-FC,0.91 [0.88-0.94],9.375e-04,***,Free Cholesterol in Small HDL
VLDL-TG,0.91 [0.88-0.94],0.002,**,Triglycerides in VLDL
XL-VLDL-P,0.91 [0.87-0.94],0.004,**,Concentration of Very Large VLDL Particles
PUFA%,0.90 [0.87-0.93],1.194e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-L,0.90 [0.87-0.93],5.428e-04,***,Total-Lipids in Very Large VLDL
Omega-6%,0.90 [0.87-0.93],4.044e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.90 [0.87-0.93],7.759e-07,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Val,0.90 [0.87-0.93],1.349e-04,***,Valine
XL-VLDL-PL,0.90 [0.87-0.93],7.771e-05,***,Phospholipids in Very Large VLDL
S-LDL-FC%,0.89 [0.87-0.92],6.330e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
PC,0.89 [0.86-0.92],2.437e-05,***,Phosphatidylcholines
XS-VLDL-L,0.89 [0.86-0.92],2.565e-06,***,Total-Lipids in Very Small VLDL
Total-FA,0.89 [0.86-0.92],5.561e-07,***,Total-Fatty Acids
IDL-FC%,0.89 [0.86-0.91],3.610e-09,***,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-size,0.89 [0.86-0.92],1.500e-06,***,Average Diameter for VLDL Particles
XL-VLDL-FC,0.89 [0.86-0.92],8.421e-07,***,Free Cholesterol in Very Large VLDL
Cholines,0.89 [0.86-0.92],4.094e-07,***,Total-Cholines
L-VLDL-TG,0.88 [0.85-0.92],6.167e-07,***,Triglycerides in Large VLDL
L-VLDL-PL,0.88 [0.85-0.91],3.047e-07,***,Phospholipids in Large VLDL
S-VLDL-CE%,0.88 [0.86-0.91],2.917e-10,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-CE%,0.88 [0.85-0.91],2.050e-09,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.88 [0.85-0.91],1.443e-09,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-P,0.88 [0.85-0.91],1.179e-07,***,Concentration of Large VLDL Particles
XS-VLDL-P,0.88 [0.85-0.91],9.588e-09,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.88 [0.85-0.91],5.433e-09,***,Free Cholesterol in Very Small VLDL
S-HDL-C,0.88 [0.85-0.91],3.051e-10,***,Cholesterol in Small HDL
S-HDL-CE,0.88 [0.85-0.90],3.901e-11,***,Cholesteryl Esters in Small HDL
S-HDL-P,0.87 [0.85-0.90],3.018e-11,***,Concentration of Small HDL Particles
SM,0.87 [0.84-0.90],3.902e-10,***,Sphingomyelins
L-VLDL-L,0.87 [0.84-0.90],1.045e-10,***,Total-Lipids in Large VLDL
