Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.47 [1.36-1.59],5.682e-16,***,Lactate
XS-VLDL-PL%,1.28 [1.18-1.38],6.277e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.28 [1.18-1.38],3.827e-04,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.23 [1.14-1.33],0.071,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.21 [1.12-1.31],0.185,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.83 [0.77-0.89],0.047,*,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.81 [0.75-0.87],0.002,**,Cholesterol to Total-Lipids in IDL percentage
M-LDL-P,0.80 [0.74-0.87],0.034,*,Concentration of Medium LDL Particles
S-LDL-CE,0.80 [0.74-0.87],0.015,*,Cholesteryl Esters in Small LDL
IDL-PL,0.80 [0.73-0.86],0.016,*,Phospholipids in IDL
S-HDL-L,0.79 [0.73-0.86],0.006,**,Total-Lipids in Small HDL
L-LDL-C%,0.79 [0.74-0.86],4.724e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-L,0.79 [0.73-0.86],0.004,**,Total-Lipids in Small LDL
S-LDL-PL,0.79 [0.73-0.86],0.004,**,Phospholipids in Small LDL
Non-HDL-C,0.79 [0.73-0.85],5.203e-04,***,Total-Cholesterol Minus HDL-C
S-LDL-C,0.79 [0.73-0.85],0.002,**,Cholesterol in Small LDL
M-HDL-C,0.79 [0.72-0.86],0.027,*,Cholesterol in Medium HDL
IDL-FC,0.79 [0.73-0.85],0.002,**,Free Cholesterol in IDL
M-LDL-CE,0.79 [0.73-0.85],0.001,**,Cholesteryl Esters in Medium LDL
LA,0.79 [0.73-0.85],4.900e-04,***,Linoleic Acid
M-LDL-L,0.78 [0.72-0.85],4.852e-04,***,Total-Lipids in Medium LDL
IDL-CE%,0.78 [0.73-0.84],1.239e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-FC,0.78 [0.72-0.85],4.508e-04,***,Free Cholesterol in Small LDL
M-LDL-PL,0.78 [0.72-0.85],7.285e-04,***,Phospholipids in Medium LDL
HDL-L,0.78 [0.71-0.86],0.022,*,Total-Lipids in HDL
M-LDL-C,0.78 [0.72-0.84],2.811e-04,***,Cholesterol in Medium LDL
Clinical LDL-C,0.78 [0.72-0.84],3.232e-05,***,Clinical LDL Cholesterol
ApoA1,0.78 [0.71-0.85],0.007,**,Apolipoprotein A1
IDL-L,0.78 [0.72-0.84],1.831e-04,***,Total-Lipids in IDL
LDL-L,0.78 [0.72-0.84],4.068e-05,***,Total-Lipids in LDL
Total-L,0.78 [0.72-0.84],5.348e-05,***,Total-Lipids in Lipoprotein Particles
S-HDL-CE,0.78 [0.72-0.84],1.035e-04,***,Cholesteryl Esters in Small HDL
LDL-CE,0.78 [0.72-0.84],4.854e-05,***,Cholesteryl Esters in LDL
Glu,0.77 [0.72-0.83],6.935e-06,***,Glucose
LDL-PL,0.77 [0.72-0.84],7.033e-05,***,Phospholipids in LDL
M-HDL-FC,0.77 [0.71-0.85],0.008,**,Free Cholesterol in Medium HDL
LDL-C,0.77 [0.72-0.84],2.033e-05,***,LDL Cholesterol
L-LDL-L,0.77 [0.71-0.83],2.485e-05,***,Total-Lipids in Large LDL
M-LDL-FC,0.77 [0.71-0.84],7.646e-05,***,Free Cholesterol in Medium LDL
L-LDL-PL,0.77 [0.71-0.83],4.653e-05,***,Phospholipids in Large LDL
Total-FC,0.77 [0.71-0.83],3.302e-05,***,Total-Free Cholesterol
LDL-FC,0.77 [0.71-0.83],2.981e-05,***,Free Cholesterol in LDL
HDL-CE,0.77 [0.70-0.84],0.006,**,Cholesteryl Esters in HDL
L-LDL-CE,0.77 [0.71-0.83],2.457e-05,***,Cholesteryl Esters in Large LDL
IDL-C,0.77 [0.71-0.83],2.571e-05,***,Cholesterol in IDL
L-LDL-C,0.77 [0.71-0.83],1.451e-05,***,Cholesterol in Large LDL
S-HDL-P,0.77 [0.71-0.83],5.092e-05,***,Concentration of Small HDL Particles
L-LDL-FC,0.77 [0.71-0.83],4.099e-05,***,Free Cholesterol in Large LDL
Omega-6,0.77 [0.71-0.83],1.996e-05,***,Omega-6 Fatty Acids
S-HDL-C,0.76 [0.71-0.83],1.330e-05,***,Cholesterol in Small HDL
HDL-C,0.76 [0.70-0.84],0.003,**,HDL Cholesterol
HDL-FC,0.76 [0.69-0.84],0.006,**,Free Cholesterol in HDL
SM,0.76 [0.70-0.83],6.087e-05,***,Sphingomyelins
IDL-CE,0.76 [0.70-0.83],8.739e-06,***,Cholesteryl Esters in IDL
S-HDL-FC,0.76 [0.70-0.83],2.598e-05,***,Free Cholesterol in Small HDL
PUFA,0.76 [0.70-0.82],6.020e-06,***,Polyunsaturated Fatty Acids
Phosphoglyc,0.76 [0.70-0.82],1.444e-05,***,Phosphoglycerides
Total-PL,0.76 [0.70-0.82],3.400e-06,***,Total-Phospholipids in Lipoprotein Particles
Acetate,0.75 [0.69-0.82],1.147e-05,***,Acetate
