Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-size,1.19 [1.13-1.25],6.256e-06,***,Average Diameter for HDL Particles
XL-HDL-PL,1.19 [1.13-1.25],3.111e-06,***,Phospholipids in Very Large HDL
XL-HDL-L,1.18 [1.12-1.24],3.533e-05,***,Total-Lipids in Very Large HDL
XL-HDL-P,1.17 [1.11-1.23],1.241e-04,***,Concentration of Very Large HDL Particles
L-HDL-P,1.17 [1.11-1.23],5.951e-04,***,Concentration of Large HDL Particles
L-HDL-FC,1.17 [1.11-1.23],7.626e-04,***,Free Cholesterol in Large HDL
XL-HDL-CE,1.16 [1.11-1.22],0.001,**,Cholesteryl Esters in Very Large HDL
XL-HDL-C,1.16 [1.10-1.22],0.001,**,Cholesterol in Very Large HDL
L-HDL-L,1.16 [1.10-1.22],0.005,**,Total-Lipids in Large HDL
L-HDL-C,1.16 [1.10-1.22],0.004,**,Cholesterol in Large HDL
L-HDL-CE,1.16 [1.10-1.22],0.006,**,Cholesteryl Esters in Large HDL
L-HDL-PL,1.16 [1.10-1.22],0.007,**,Phospholipids in Large HDL
XL-HDL-FC,1.15 [1.09-1.20],0.006,**,Free Cholesterol in Very Large HDL
Val,0.89 [0.85-0.93],0.337,,Valine
VLDL-size,0.89 [0.84-0.93],0.211,,Average Diameter for VLDL Particles
XL-HDL-C%,0.88 [0.84-0.92],0.020,*,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.87 [0.82-0.92],0.035,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Citrate,0.78 [0.74-0.82],4.666e-19,***,Citrate
