Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.53 [1.39-1.68],7.181e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.53 [1.39-1.68],1.562e-12,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.42 [1.29-1.57],3.127e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.33 [1.20-1.46],0.003,**,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-TG%,1.31 [1.19-1.44],0.009,**,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-TG%,1.30 [1.18-1.44],0.040,*,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,0.80 [0.74-0.87],0.050,*,Triglycerides to Total-Lipids in Large VLDL percentage
Total-C,0.77 [0.70-0.85],0.040,*,Total-Cholesterol
M-HDL-CE%,0.77 [0.70-0.84],0.003,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-CE,0.75 [0.69-0.83],0.003,**,Total-Esterified Cholesterol
Total-PL,0.74 [0.67-0.81],5.471e-04,***,Total-Phospholipids in Lipoprotein Particles
IDL-C%,0.73 [0.67-0.80],1.791e-06,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.73 [0.67-0.80],1.648e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-C%,0.73 [0.66-0.80],7.735e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
Phosphoglyc,0.72 [0.65-0.80],6.674e-05,***,Phosphoglycerides
Cholines,0.72 [0.65-0.80],3.530e-05,***,Total-Cholines
PC,0.71 [0.64-0.79],7.000e-06,***,Phosphatidylcholines
XL-HDL-CE%,0.71 [0.65-0.78],9.780e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Albumin,0.70 [0.64-0.76],3.568e-11,***,Albumin
M-HDL-FC%,0.69 [0.63-0.77],5.507e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-CE%,0.69 [0.64-0.76],8.060e-11,***,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-FC,0.69 [0.62-0.76],2.950e-06,***,Free Cholesterol in HDL
HDL-PL,0.67 [0.60-0.74],1.795e-08,***,Phospholipids in HDL
S-HDL-PL,0.67 [0.60-0.74],1.686e-10,***,Phospholipids in Small HDL
S-HDL-FC,0.66 [0.60-0.73],2.694e-10,***,Free Cholesterol in Small HDL
S-HDL-L,0.66 [0.60-0.73],6.314e-12,***,Total-Lipids in Small HDL
M-HDL-PL,0.66 [0.59-0.73],7.541e-10,***,Phospholipids in Medium HDL
HDL-L,0.65 [0.59-0.73],1.020e-09,***,Total-Lipids in HDL
M-HDL-L,0.64 [0.58-0.71],7.343e-12,***,Total-Lipids in Medium HDL
M-HDL-FC,0.64 [0.58-0.71],9.218e-11,***,Free Cholesterol in Medium HDL
S-HDL-P,0.64 [0.58-0.70],2.618e-14,***,Concentration of Small HDL Particles
HDL-C,0.64 [0.57-0.71],6.798e-11,***,HDL Cholesterol
M-HDL-P,0.64 [0.57-0.71],1.726e-11,***,Concentration of Medium HDL Particles
ApoA1,0.63 [0.57-0.70],1.723e-12,***,Apolipoprotein A1
S-HDL-CE,0.63 [0.58-0.69],2.022e-16,***,Cholesteryl Esters in Small HDL
HDL-CE,0.63 [0.57-0.70],1.168e-11,***,Cholesteryl Esters in HDL
S-HDL-C,0.63 [0.57-0.69],2.363e-16,***,Cholesterol in Small HDL
M-HDL-C,0.62 [0.56-0.69],5.297e-14,***,Cholesterol in Medium HDL
M-HDL-CE,0.62 [0.56-0.69],2.675e-14,***,Cholesteryl Esters in Medium HDL
Total-P,0.61 [0.55-0.68],1.160e-15,***,Total-Concentration of Lipoprotein Particles
HDL-P,0.60 [0.54-0.67],1.549e-16,***,Concentration of HDL Particles
