Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.08 [1.07-1.09],1.328e-72,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.07 [1.07-1.08],2.548e-67,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.07 [1.06-1.08],4.841e-57,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.07 [1.06-1.08],1.003e-59,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.07 [1.06-1.08],5.485e-60,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.07 [1.06-1.08],2.424e-56,***,Glycoprotein Acetyls
M-HDL-PL%,1.07 [1.06-1.08],5.742e-51,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.07 [1.06-1.08],9.537e-56,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.06 [1.06-1.07],1.555e-46,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.06 [1.05-1.07],2.081e-40,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.06 [1.05-1.07],8.557e-40,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.06 [1.05-1.07],6.654e-40,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.05 [1.05-1.06],2.842e-32,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.05 [1.04-1.06],1.660e-24,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG%,1.05 [1.04-1.05],5.016e-22,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG%,1.04 [1.04-1.05],3.503e-21,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.04 [1.04-1.05],1.441e-19,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.04 [1.03-1.05],3.927e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,1.04 [1.03-1.05],1.300e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.04 [1.03-1.05],3.804e-17,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL%,1.04 [1.03-1.05],7.550e-16,***,Phospholipids to Total-Lipids in IDL percentage
