Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.10 [1.09-1.12],4.293e-63,***,Glycoprotein Acetyls
MUFA%,1.10 [1.09-1.12],6.373e-56,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.09 [1.08-1.11],2.187e-54,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.09 [1.08-1.10],1.532e-46,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.09 [1.08-1.10],3.697e-46,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.09 [1.07-1.10],1.782e-42,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.09 [1.07-1.10],4.362e-43,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.08 [1.07-1.10],1.719e-38,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.08 [1.07-1.09],1.045e-37,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.07 [1.06-1.09],5.579e-35,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.07 [1.06-1.08],8.511e-22,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.07 [1.06-1.08],1.995e-27,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.07 [1.06-1.08],1.269e-27,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG%,1.06 [1.05-1.08],4.418e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.06 [1.05-1.08],1.317e-21,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.06 [1.05-1.07],5.450e-19,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG%,1.06 [1.05-1.07],3.391e-18,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.06 [1.05-1.07],4.444e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-PL%,1.06 [1.04-1.07],1.760e-15,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.05 [1.04-1.06],7.154e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.05 [1.03-1.06],1.726e-10,***,Triglycerides in Small HDL
VLDL-size,1.05 [1.03-1.06],1.431e-08,***,Average Diameter for VLDL Particles
