Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.14 [1.10-1.18],2.152e-10,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.14 [1.10-1.18],1.566e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG,1.13 [1.10-1.17],5.612e-10,***,Triglycerides in Small HDL
XL-HDL-TG%,1.13 [1.10-1.17],3.106e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG%,1.13 [1.10-1.17],2.693e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.13 [1.10-1.17],2.756e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
SFA%,1.13 [1.10-1.17],7.816e-09,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG,1.13 [1.10-1.16],1.072e-09,***,Triglycerides in Medium HDL
XS-VLDL-TG,1.13 [1.09-1.16],1.279e-09,***,Triglycerides in Very Small VLDL
S-LDL-TG%,1.13 [1.09-1.16],2.732e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
HDL-TG,1.13 [1.09-1.16],5.185e-09,***,Triglycerides in HDL
IDL-TG,1.12 [1.09-1.16],1.806e-08,***,Triglycerides in IDL
M-LDL-TG%,1.12 [1.09-1.15],1.615e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG,1.12 [1.09-1.15],4.535e-08,***,Triglycerides in Large LDL
LDL-TG,1.12 [1.09-1.15],5.905e-08,***,Triglycerides in LDL
SFA,1.12 [1.08-1.15],1.459e-06,***,Saturated Fatty Acids
L-HDL-TG%,1.12 [1.08-1.15],2.254e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-TG,1.12 [1.08-1.15],2.170e-07,***,Triglycerides in Medium LDL
S-VLDL-TG,1.11 [1.08-1.15],3.418e-06,***,Triglycerides in Small VLDL
Total-TG,1.11 [1.08-1.15],1.334e-05,***,Total-Triglycerides
S-LDL-TG,1.11 [1.08-1.14],6.401e-06,***,Triglycerides in Small LDL
S-HDL-PL,1.11 [1.07-1.14],4.137e-05,***,Phospholipids in Small HDL
S-VLDL-TG%,1.11 [1.07-1.14],2.800e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG,1.11 [1.07-1.14],8.035e-05,***,Triglycerides in Very Large VLDL
M-HDL-PL%,1.11 [1.07-1.14],6.897e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.10 [1.07-1.14],0.001,**,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.10 [1.07-1.14],0.001,**,Triglycerides to Total-Lipids in Small HDL percentage
VLDL-TG,1.10 [1.07-1.14],5.813e-04,***,Triglycerides in VLDL
M-VLDL-TG%,1.10 [1.07-1.14],0.002,**,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA,1.10 [1.07-1.14],0.001,**,Monounsaturated Fatty Acids
S-HDL-L,1.10 [1.07-1.13],9.500e-04,***,Total-Lipids in Small HDL
TG/PG,1.10 [1.06-1.14],0.012,*,Triglycerides to Phosphoglycerides ratio
S-HDL-FC,1.10 [1.06-1.13],0.001,**,Free Cholesterol in Small HDL
XL-VLDL-P,1.10 [1.06-1.13],0.003,**,Concentration of Very Large VLDL Particles
Total-FA,1.10 [1.06-1.13],0.006,**,Total-Fatty Acids
XL-VLDL-L,1.09 [1.06-1.13],0.007,**,Total-Lipids in Very Large VLDL
XXL-VLDL-P,1.09 [1.06-1.13],0.003,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.09 [1.06-1.13],0.005,**,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-HDL-TG,1.09 [1.06-1.12],0.003,**,Triglycerides in Very Large HDL
L-HDL-TG,1.09 [1.06-1.13],0.012,*,Triglycerides in Large HDL
XXL-VLDL-L,1.09 [1.06-1.13],0.021,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,1.09 [1.06-1.12],0.030,*,Triglycerides in Large VLDL
XXL-VLDL-PL,1.09 [1.06-1.12],0.026,*,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.09 [1.05-1.12],0.046,*,Phospholipids in Large VLDL
M-VLDL-TG,1.09 [1.05-1.12],0.048,*,Triglycerides in Medium VLDL
L-VLDL-P,1.09 [1.05-1.12],0.045,*,Concentration of Large VLDL Particles
S-VLDL-CE%,0.92 [0.89-0.95],0.050,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.92 [0.89-0.95],0.019,*,Cholesterol to Total-Lipids in Large LDL percentage
Citrate,0.92 [0.89-0.95],0.028,*,Citrate
L-VLDL-CE%,0.91 [0.88-0.94],0.021,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
IDL-CE%,0.91 [0.89-0.94],0.001,**,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.91 [0.88-0.94],4.305e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-FC%,0.91 [0.88-0.94],0.010,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-C%,0.91 [0.88-0.94],5.635e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-FC%,0.91 [0.88-0.94],2.208e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,0.90 [0.88-0.93],5.134e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
