Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.14 [1.13-1.16],1.724e-63,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.14 [1.13-1.16],5.663e-67,***,Glycoprotein Acetyls
L-HDL-PL%,1.12 [1.10-1.13],3.939e-46,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.12 [1.10-1.13],2.357e-37,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.11 [1.09-1.13],1.351e-38,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.10 [1.09-1.12],5.439e-36,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.10 [1.09-1.12],6.258e-37,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.10 [1.09-1.12],1.666e-34,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG%,1.10 [1.09-1.12],6.174e-36,***,Triglycerides to Total-Lipids in IDL percentage
TG/PG,1.10 [1.08-1.12],3.171e-30,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-PL%,1.09 [1.08-1.11],9.307e-29,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
VLDL-size,1.09 [1.08-1.11],4.674e-25,***,Average Diameter for VLDL Particles
L-HDL-TG%,1.09 [1.07-1.11],7.854e-25,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.09 [1.07-1.10],1.151e-24,***,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-TG%,1.09 [1.07-1.10],1.124e-26,***,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-PL%,1.09 [1.07-1.10],3.393e-21,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG%,1.08 [1.07-1.10],3.732e-20,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,1.08 [1.06-1.09],7.471e-20,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.08 [1.06-1.09],7.635e-21,***,Triglycerides in Small HDL
M-HDL-TG%,1.08 [1.06-1.09],2.642e-18,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.08 [1.06-1.09],3.527e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG,1.07 [1.06-1.08],8.156e-16,***,Triglycerides in Very Large VLDL
Creatinine,1.07 [1.05-1.09],2.341e-11,***,Creatinine
M-LDL-TG%,1.07 [1.05-1.08],8.557e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-TG,1.07 [1.05-1.08],2.613e-13,***,Triglycerides in VLDL
XL-VLDL-L,1.07 [1.05-1.08],2.710e-13,***,Total-Lipids in Very Large VLDL
L-VLDL-PL,1.06 [1.05-1.08],3.030e-13,***,Phospholipids in Large VLDL
XL-VLDL-P,1.06 [1.05-1.08],3.446e-13,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,1.06 [1.05-1.08],4.975e-12,***,Triglycerides in Large VLDL
Total-TG,1.06 [1.05-1.08],1.429e-11,***,Total-Triglycerides
L-VLDL-L,1.06 [1.05-1.08],2.621e-11,***,Total-Lipids in Large VLDL
XXL-VLDL-PL,1.06 [1.05-1.08],3.122e-11,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.06 [1.05-1.08],2.500e-11,***,Triglycerides in Small VLDL
XXL-VLDL-L,1.06 [1.05-1.08],6.663e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-P,1.06 [1.05-1.07],6.477e-11,***,Concentration of Large VLDL Particles
XL-VLDL-PL,1.06 [1.04-1.07],1.233e-10,***,Phospholipids in Very Large VLDL
L-VLDL-FC,1.06 [1.04-1.07],1.919e-10,***,Free Cholesterol in Large VLDL
XXL-VLDL-P,1.06 [1.04-1.07],1.657e-10,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
MUFA,1.06 [1.04-1.07],1.736e-09,***,Monounsaturated Fatty Acids
XXL-VLDL-C,1.06 [1.04-1.07],8.998e-10,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.06 [1.04-1.07],9.985e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,1.06 [1.04-1.07],1.452e-09,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,1.06 [1.04-1.07],1.781e-09,***,Triglycerides in Medium VLDL
XXL-VLDL-FC,1.06 [1.04-1.07],3.417e-09,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,1.05 [1.04-1.07],2.471e-08,***,Free Cholesterol in Very Large VLDL
L-VLDL-C,1.05 [1.03-1.06],1.123e-05,***,Cholesterol in Large VLDL
S-LDL-TG,1.05 [1.03-1.06],1.001e-05,***,Triglycerides in Small LDL
XL-VLDL-C,1.05 [1.03-1.06],2.612e-05,***,Cholesterol in Very Large VLDL
XS-VLDL-TG,1.05 [1.03-1.06],2.906e-05,***,Triglycerides in Very Small VLDL
VLDL-L,1.04 [1.03-1.06],0.002,**,Total-Lipids in VLDL
M-LDL-TG,1.04 [1.03-1.06],0.002,**,Triglycerides in Medium LDL
M-HDL-TG,1.04 [1.03-1.06],0.002,**,Triglycerides in Medium HDL
XL-HDL-C%,1.04 [1.02-1.05],0.034,*,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.04 [1.02-1.05],0.026,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-CE,1.04 [1.02-1.05],0.032,*,Cholesteryl Esters in Very Large VLDL
LDL-TG,1.04 [1.02-1.05],0.033,*,Triglycerides in LDL
Non-HDL-C,0.96 [0.95-0.98],0.048,*,Total-Cholesterol Minus HDL-C
Citrate,0.96 [0.95-0.98],0.044,*,Citrate
S-LDL-FC,0.96 [0.95-0.97],0.005,**,Free Cholesterol in Small LDL
L-LDL-CE,0.96 [0.95-0.97],0.006,**,Cholesteryl Esters in Large LDL
Omega-3,0.96 [0.95-0.97],0.006,**,Omega-3 Fatty Acids
L-LDL-L,0.96 [0.95-0.97],7.034e-04,***,Total-Lipids in Large LDL
L-LDL-PL,0.96 [0.95-0.97],5.755e-04,***,Phospholipids in Large LDL
Phosphoglyc,0.96 [0.94-0.97],0.003,**,Phosphoglycerides
IDL-P,0.96 [0.94-0.97],2.340e-04,***,Concentration of IDL Particles
Clinical LDL-C,0.96 [0.94-0.97],1.074e-04,***,Clinical LDL Cholesterol
S-LDL-C%,0.96 [0.94-0.97],2.852e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C,0.96 [0.94-0.97],2.279e-05,***,Cholesterol in Large LDL
S-HDL-C%,0.96 [0.94-0.97],1.693e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-L,0.95 [0.94-0.97],1.917e-04,***,Total-Lipids in Medium HDL
XS-VLDL-FC%,0.95 [0.94-0.97],3.128e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE,0.95 [0.94-0.97],1.330e-06,***,Cholesteryl Esters in Medium VLDL
Total-PL,0.95 [0.94-0.97],9.371e-06,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-CE%,0.95 [0.94-0.97],3.393e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.95 [0.94-0.97],2.179e-06,***,Cholesterol in Very Small VLDL
HDL-P,0.95 [0.94-0.96],4.538e-06,***,Concentration of HDL Particles
Total-P,0.95 [0.94-0.96],1.062e-06,***,Total-Concentration of Lipoprotein Particles
LDL-FC,0.95 [0.94-0.96],3.368e-08,***,Free Cholesterol in LDL
Total-FC,0.95 [0.94-0.96],7.190e-08,***,Total-Free Cholesterol
Cholines,0.95 [0.94-0.96],7.213e-07,***,Total-Cholines
PC,0.95 [0.94-0.96],8.980e-07,***,Phosphatidylcholines
XXL-VLDL-FC%,0.95 [0.93-0.96],4.400e-07,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SM,0.94 [0.93-0.96],3.990e-09,***,Sphingomyelins
L-VLDL-C%,0.94 [0.93-0.96],3.311e-10,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-P,0.94 [0.93-0.96],2.173e-08,***,Concentration of Medium HDL Particles
XS-VLDL-CE,0.94 [0.93-0.96],2.162e-10,***,Cholesteryl Esters in Very Small VLDL
Omega-3%,0.94 [0.93-0.96],1.984e-10,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC,0.94 [0.93-0.95],7.386e-12,***,Free Cholesterol in Large LDL
IDL-PL,0.94 [0.93-0.95],4.308e-12,***,Phospholipids in IDL
Total-C,0.94 [0.93-0.95],2.471e-12,***,Total-Cholesterol
S-LDL-FC%,0.94 [0.93-0.95],1.923e-14,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.94 [0.93-0.95],1.876e-13,***,Albumin
M-HDL-CE,0.94 [0.92-0.95],4.071e-11,***,Cholesteryl Esters in Medium HDL
IDL-L,0.94 [0.93-0.95],1.030e-13,***,Total-Lipids in IDL
Total-CE,0.94 [0.92-0.95],1.007e-13,***,Total-Esterified Cholesterol
M-LDL-C%,0.94 [0.92-0.95],4.075e-16,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C,0.94 [0.92-0.95],5.805e-12,***,Cholesterol in Medium HDL
IDL-CE%,0.94 [0.92-0.95],8.332e-16,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-FC%,0.94 [0.92-0.95],8.038e-17,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-CE%,0.94 [0.92-0.95],1.868e-15,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-CE,0.93 [0.92-0.95],3.765e-16,***,Cholesteryl Esters in IDL
ApoA1,0.93 [0.92-0.95],2.021e-13,***,Apolipoprotein A1
S-VLDL-C%,0.93 [0.92-0.95],1.590e-17,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-FC,0.93 [0.92-0.95],1.129e-13,***,Free Cholesterol in Medium HDL
IDL-C,0.93 [0.92-0.95],1.609e-17,***,Cholesterol in IDL
Omega-6%,0.93 [0.92-0.94],1.631e-17,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-PL,0.93 [0.92-0.95],1.938e-14,***,Phospholipids in HDL
XL-HDL-PL%,0.93 [0.92-0.94],3.004e-18,***,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-FC,0.93 [0.92-0.94],6.498e-19,***,Free Cholesterol in IDL
DHA,0.93 [0.92-0.94],2.260e-17,***,Docosahexaenoic Acid
L-VLDL-CE%,0.93 [0.91-0.94],9.520e-21,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
IDL-C%,0.92 [0.91-0.94],7.074e-26,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-PL%,0.92 [0.91-0.93],1.094e-25,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.92 [0.91-0.93],7.231e-26,***,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.92 [0.91-0.93],4.047e-26,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.92 [0.91-0.93],8.186e-25,***,Linoleic Acid to Total-Fatty Acids percentage
DHA%,0.92 [0.91-0.93],4.756e-25,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-VLDL-CE%,0.92 [0.91-0.93],1.206e-24,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,0.92 [0.90-0.93],2.851e-25,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-PL%,0.92 [0.90-0.93],9.554e-28,***,Phospholipids to Total-Lipids in Small VLDL percentage
HDL-L,0.92 [0.90-0.93],4.601e-22,***,Total-Lipids in HDL
M-HDL-C%,0.92 [0.90-0.93],1.560e-27,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,0.92 [0.90-0.93],6.167e-33,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.91 [0.90-0.93],1.139e-30,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-C%,0.91 [0.90-0.93],5.751e-27,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,0.91 [0.90-0.93],3.716e-32,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA%,0.91 [0.90-0.92],1.708e-32,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C%,0.91 [0.90-0.92],1.988e-35,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-CE%,0.91 [0.90-0.92],8.154e-36,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-FC%,0.91 [0.90-0.92],2.067e-31,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-FC%,0.91 [0.90-0.92],2.312e-37,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Unsaturation,0.91 [0.89-0.92],3.531e-33,***,Degree of Unsaturation
L-LDL-FC%,0.90 [0.89-0.92],8.769e-41,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.90 [0.89-0.92],2.310e-40,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
