Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.18 [1.15-1.22],1.096e-23,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.18 [1.15-1.22],9.491e-22,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.18 [1.14-1.22],2.911e-19,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.17 [1.13-1.20],3.256e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.17 [1.13-1.20],6.593e-18,***,Glycoprotein Acetyls
S-LDL-TG%,1.15 [1.12-1.19],1.211e-16,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.15 [1.12-1.18],1.708e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,1.15 [1.12-1.19],1.361e-13,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.15 [1.12-1.18],3.746e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.15 [1.11-1.18],1.233e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.15 [1.11-1.18],1.906e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.14 [1.11-1.18],2.120e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
TG/PG,1.14 [1.11-1.18],1.241e-11,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.14 [1.11-1.18],4.801e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.14 [1.11-1.18],8.451e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.13 [1.10-1.17],1.677e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.13 [1.09-1.16],1.268e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG,1.12 [1.09-1.16],2.473e-10,***,Triglycerides in Small HDL
VLDL-size,1.11 [1.08-1.15],4.277e-06,***,Average Diameter for VLDL Particles
XL-VLDL-TG%,1.11 [1.08-1.15],2.445e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG,1.11 [1.08-1.14],8.094e-08,***,Triglycerides in Small VLDL
L-VLDL-PL%,1.11 [1.08-1.15],3.389e-06,***,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-TG,1.11 [1.08-1.14],1.230e-07,***,Triglycerides in Very Small VLDL
Total-TG,1.10 [1.07-1.14],2.125e-05,***,Total-Triglycerides
XL-VLDL-TG,1.10 [1.07-1.13],4.908e-05,***,Triglycerides in Very Large VLDL
XXL-VLDL-PL,1.10 [1.07-1.13],3.889e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.10 [1.07-1.13],8.192e-05,***,Triglycerides in VLDL
S-LDL-TG,1.10 [1.07-1.13],2.685e-05,***,Triglycerides in Small LDL
MUFA,1.10 [1.06-1.13],4.351e-04,***,Monounsaturated Fatty Acids
XXL-VLDL-P,1.10 [1.07-1.13],1.422e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-LDL-TG,1.10 [1.06-1.13],1.146e-04,***,Triglycerides in Medium LDL
XXL-VLDL-FC,1.09 [1.06-1.13],4.049e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-TG,1.09 [1.06-1.12],2.018e-04,***,Triglycerides in HDL
XL-VLDL-P,1.09 [1.06-1.12],9.462e-04,***,Concentration of Very Large VLDL Particles
XXL-VLDL-L,1.09 [1.06-1.12],0.002,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.09 [1.06-1.12],0.002,**,Total-Lipids in Very Large VLDL
LDL-TG,1.09 [1.06-1.12],9.060e-04,***,Triglycerides in LDL
XXL-VLDL-C,1.09 [1.06-1.12],0.002,**,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.09 [1.06-1.12],5.073e-04,***,Triglycerides in Medium HDL
L-VLDL-PL,1.09 [1.06-1.12],0.003,**,Phospholipids in Large VLDL
IDL-TG,1.09 [1.06-1.12],0.001,**,Triglycerides in IDL
XXL-VLDL-TG,1.09 [1.06-1.12],0.008,**,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.08 [1.05-1.12],0.015,*,Phospholipids in Very Large VLDL
XXL-VLDL-CE,1.08 [1.05-1.12],0.014,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-LDL-TG,1.08 [1.05-1.11],0.009,**,Triglycerides in Large LDL
L-VLDL-P,1.08 [1.05-1.12],0.017,*,Concentration of Large VLDL Particles
L-VLDL-TG,1.08 [1.05-1.11],0.036,*,Triglycerides in Large VLDL
L-VLDL-L,1.08 [1.05-1.11],0.047,*,Total-Lipids in Large VLDL
M-VLDL-TG,1.08 [1.05-1.11],0.043,*,Triglycerides in Medium VLDL
S-LDL-FC,0.92 [0.90-0.95],0.022,*,Free Cholesterol in Small LDL
L-VLDL-C%,0.92 [0.90-0.95],0.030,*,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-CE%,0.92 [0.90-0.95],0.035,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Total-CE,0.92 [0.89-0.95],0.022,*,Total-Esterified Cholesterol
IDL-L,0.92 [0.89-0.95],0.006,**,Total-Lipids in IDL
LDL-FC,0.92 [0.89-0.94],0.002,**,Free Cholesterol in LDL
HDL-FC,0.92 [0.89-0.95],0.033,*,Free Cholesterol in HDL
S-HDL-CE%,0.91 [0.89-0.94],3.298e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-FC,0.91 [0.88-0.94],1.275e-04,***,Free Cholesterol in Large LDL
XL-HDL-PL,0.91 [0.88-0.94],0.002,**,Phospholipids in Very Large HDL
L-HDL-PL,0.91 [0.88-0.94],0.004,**,Phospholipids in Large HDL
S-VLDL-CE%,0.91 [0.88-0.93],5.446e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-HDL-P,0.91 [0.88-0.94],7.623e-04,***,Concentration of Very Large HDL Particles
HDL-size,0.91 [0.88-0.94],0.002,**,Average Diameter for HDL Particles
L-HDL-FC%,0.91 [0.88-0.93],1.195e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-CE,0.90 [0.88-0.93],9.507e-06,***,Cholesteryl Esters in IDL
XL-VLDL-FC%,0.90 [0.88-0.93],9.830e-06,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-LDL-C%,0.90 [0.88-0.93],1.127e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C,0.90 [0.88-0.93],3.240e-06,***,Cholesterol in IDL
L-VLDL-CE%,0.90 [0.88-0.93],5.432e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.90 [0.87-0.93],1.158e-05,***,Free Cholesterol in Very Large HDL
XL-HDL-L,0.90 [0.87-0.93],5.941e-05,***,Total-Lipids in Very Large HDL
L-HDL-P,0.90 [0.87-0.93],1.543e-04,***,Concentration of Large HDL Particles
IDL-FC,0.90 [0.87-0.93],5.810e-07,***,Free Cholesterol in IDL
S-HDL-C%,0.90 [0.87-0.92],6.069e-08,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,0.90 [0.87-0.92],3.893e-08,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
HDL-C,0.90 [0.87-0.93],2.047e-05,***,HDL Cholesterol
L-HDL-FC,0.90 [0.87-0.93],3.289e-05,***,Free Cholesterol in Large HDL
M-VLDL-PL%,0.90 [0.87-0.92],7.837e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LA%,0.90 [0.87-0.92],8.885e-07,***,Linoleic Acid to Total-Fatty Acids percentage
HDL-CE,0.90 [0.87-0.92],6.780e-06,***,Cholesteryl Esters in HDL
L-HDL-L,0.90 [0.87-0.93],2.156e-05,***,Total-Lipids in Large HDL
PUFA%,0.89 [0.87-0.92],4.531e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.89 [0.86-0.92],1.310e-08,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,0.89 [0.86-0.92],9.174e-10,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-C%,0.89 [0.86-0.92],2.951e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-C,0.89 [0.86-0.92],8.862e-08,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.89 [0.86-0.91],7.469e-08,***,Cholesteryl Esters in Very Large HDL
S-LDL-FC%,0.89 [0.86-0.91],1.232e-12,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,0.88 [0.86-0.91],1.279e-12,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.88 [0.86-0.91],1.894e-11,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-C,0.88 [0.85-0.91],7.934e-08,***,Cholesterol in Large HDL
S-VLDL-C%,0.88 [0.86-0.91],3.497e-12,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE,0.88 [0.85-0.91],4.872e-08,***,Cholesteryl Esters in Large HDL
XL-VLDL-C%,0.88 [0.85-0.91],9.506e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.88 [0.86-0.91],1.745e-12,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-FC%,0.88 [0.85-0.91],3.990e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-CE%,0.88 [0.85-0.91],3.547e-11,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,0.88 [0.85-0.90],1.755e-12,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-C%,0.87 [0.85-0.90],3.274e-13,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.87 [0.85-0.90],2.391e-13,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.87 [0.85-0.90],4.986e-15,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.87 [0.84-0.89],3.716e-16,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.87 [0.84-0.89],5.176e-16,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C%,0.87 [0.84-0.89],5.160e-15,***,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-PL%,0.86 [0.84-0.89],3.068e-17,***,Phospholipids to Total-Lipids in Small VLDL percentage
PUFA/MUFA,0.86 [0.84-0.89],1.631e-14,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-FC%,0.86 [0.83-0.89],1.614e-18,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,0.86 [0.84-0.88],5.616e-20,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC%,0.85 [0.82-0.87],8.738e-24,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.84 [0.82-0.86],1.524e-25,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.84 [0.81-0.86],1.954e-26,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
