Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [1.14-1.17],5.315e-110,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.15 [1.13-1.16],1.313e-98,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.14 [1.13-1.16],1.961e-91,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.14 [1.13-1.15],1.127e-93,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.13 [1.11-1.14],7.861e-65,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.12 [1.11-1.14],3.121e-61,***,Glycoprotein Acetyls
M-HDL-PL%,1.11 [1.10-1.13],6.968e-55,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.11 [1.10-1.13],1.215e-55,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.10 [1.09-1.12],1.179e-50,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.10 [1.08-1.11],1.351e-44,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.10 [1.08-1.11],1.248e-38,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.09 [1.08-1.11],2.373e-36,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.09 [1.08-1.11],9.674e-33,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.09 [1.08-1.10],6.463e-33,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-TG%,1.08 [1.06-1.09],3.269e-24,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.07 [1.06-1.09],1.363e-19,***,Triglycerides to Total-Lipids in Large HDL percentage
Omega-6/Omega-3,1.07 [1.05-1.08],1.121e-18,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-PL%,1.07 [1.05-1.08],1.114e-13,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG%,1.06 [1.05-1.08],2.178e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,1.06 [1.04-1.07],1.415e-12,***,Phospholipids to Total-Lipids in Small HDL percentage
TG/PG,1.06 [1.04-1.07],3.902e-11,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.05 [1.04-1.06],6.917e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.05 [1.03-1.06],5.774e-07,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,1.05 [1.03-1.06],1.265e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG,1.04 [1.03-1.06],9.639e-07,***,Triglycerides in Very Small VLDL
S-LDL-PL%,1.04 [1.03-1.06],3.105e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG,1.04 [1.03-1.06],7.296e-06,***,Triglycerides in Small HDL
IDL-TG,1.04 [1.03-1.05],9.582e-04,***,Triglycerides in IDL
SFA%,1.04 [1.02-1.05],0.005,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC,0.96 [0.95-0.98],0.007,**,Free Cholesterol in Very Small VLDL
VLDL-FC,0.96 [0.95-0.98],0.006,**,Free Cholesterol in VLDL
L-VLDL-C%,0.96 [0.95-0.98],0.007,**,Cholesterol to Total-Lipids in Large VLDL percentage
Acetate,0.96 [0.95-0.98],0.003,**,Acetate
Total-FA,0.96 [0.95-0.98],0.004,**,Total-Fatty Acids
Leu,0.96 [0.95-0.98],0.009,**,Leucine
Total-BCAA,0.96 [0.95-0.98],0.007,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-CE%,0.96 [0.95-0.98],0.003,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE,0.96 [0.95-0.97],6.768e-04,***,Cholesteryl Esters in Small VLDL
M-LDL-CE%,0.96 [0.95-0.97],4.772e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-FC,0.96 [0.95-0.97],0.002,**,Free Cholesterol in Very Large HDL
Val,0.96 [0.95-0.97],1.616e-04,***,Valine
M-HDL-PL,0.96 [0.95-0.97],4.824e-05,***,Phospholipids in Medium HDL
S-HDL-PL,0.96 [0.95-0.97],4.023e-06,***,Phospholipids in Small HDL
XL-HDL-C%,0.96 [0.94-0.97],1.349e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,0.95 [0.94-0.97],4.636e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-FC%,0.95 [0.94-0.97],1.009e-06,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-CE%,0.95 [0.94-0.97],2.330e-08,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-PL,0.95 [0.94-0.96],1.229e-08,***,Phospholipids in Small VLDL
S-VLDL-C,0.95 [0.94-0.96],4.326e-09,***,Cholesterol in Small VLDL
XL-HDL-L,0.95 [0.94-0.97],8.238e-06,***,Total-Lipids in Very Large HDL
XL-VLDL-FC%,0.95 [0.94-0.96],4.125e-08,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
His,0.95 [0.94-0.96],1.027e-09,***,Histidine
L-VLDL-CE%,0.95 [0.94-0.96],6.213e-09,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
VLDL-C,0.95 [0.94-0.96],4.392e-10,***,VLDL Cholesterol
M-VLDL-L,0.95 [0.94-0.96],1.972e-10,***,Total-Lipids in Medium VLDL
S-VLDL-CE%,0.95 [0.94-0.96],2.115e-12,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-L,0.95 [0.94-0.96],8.228e-12,***,Total-Lipids in Small HDL
L-HDL-PL,0.95 [0.93-0.96],6.960e-08,***,Phospholipids in Large HDL
M-HDL-L,0.95 [0.93-0.96],8.207e-11,***,Total-Lipids in Medium HDL
VLDL-CE,0.94 [0.93-0.96],1.286e-14,***,Cholesteryl Esters in VLDL
M-VLDL-P,0.94 [0.93-0.96],2.588e-14,***,Concentration of Medium VLDL Particles
XL-HDL-P,0.94 [0.93-0.96],6.221e-10,***,Concentration of Very Large HDL Particles
HDL-PL,0.94 [0.93-0.96],1.391e-11,***,Phospholipids in HDL
M-VLDL-PL,0.94 [0.93-0.95],4.689e-16,***,Phospholipids in Medium VLDL
XS-VLDL-C,0.94 [0.93-0.95],1.525e-16,***,Cholesterol in Very Small VLDL
M-HDL-P,0.94 [0.93-0.95],3.969e-14,***,Concentration of Medium HDL Particles
XS-VLDL-FC%,0.94 [0.93-0.95],3.334e-20,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.94 [0.93-0.95],8.554e-20,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-FC,0.94 [0.93-0.95],2.858e-18,***,Free Cholesterol in Small HDL
S-VLDL-FC,0.94 [0.93-0.95],3.400e-19,***,Free Cholesterol in Small VLDL
L-HDL-FC,0.94 [0.92-0.95],3.575e-12,***,Free Cholesterol in Large HDL
L-HDL-L,0.94 [0.92-0.95],8.754e-13,***,Total-Lipids in Large HDL
XL-HDL-C,0.94 [0.92-0.95],1.628e-13,***,Cholesterol in Very Large HDL
Omega-6%,0.94 [0.92-0.95],8.714e-20,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-C%,0.93 [0.92-0.95],6.113e-19,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC,0.93 [0.92-0.94],2.737e-22,***,Free Cholesterol in Medium VLDL
M-HDL-FC,0.93 [0.92-0.95],1.503e-17,***,Free Cholesterol in Medium HDL
S-LDL-P,0.93 [0.92-0.94],2.740e-23,***,Concentration of Small LDL Particles
L-HDL-P,0.93 [0.92-0.95],1.087e-14,***,Concentration of Large HDL Particles
XL-VLDL-CE%,0.93 [0.92-0.94],1.273e-20,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
