Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.08 [1.05-1.10],5.755e-05,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.08 [1.05-1.10],1.412e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.08 [1.05-1.10],4.077e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.07 [1.05-1.10],0.011,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.07 [1.05-1.10],0.003,**,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.07 [1.04-1.10],0.013,*,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-FC%,0.94 [0.92-0.96],0.034,*,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-FC%,0.94 [0.92-0.96],0.040,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC,0.94 [0.92-0.96],0.046,*,Free Cholesterol in Large LDL
IDL-L,0.94 [0.92-0.96],0.044,*,Total-Lipids in IDL
L-LDL-C%,0.94 [0.92-0.96],0.035,*,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C%,0.94 [0.92-0.96],0.017,*,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.94 [0.92-0.96],0.016,*,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-C%,0.94 [0.92-0.96],0.002,**,Cholesterol to Total-Lipids in IDL percentage
DHA,0.94 [0.91-0.96],0.035,*,Docosahexaenoic Acid
IDL-CE,0.94 [0.91-0.96],0.009,**,Cholesteryl Esters in IDL
IDL-C,0.93 [0.91-0.96],0.005,**,Cholesterol in IDL
L-HDL-C%,0.93 [0.91-0.96],0.003,**,Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC,0.93 [0.91-0.96],0.004,**,Free Cholesterol in IDL
S-VLDL-FC%,0.93 [0.91-0.96],0.002,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.93 [0.91-0.95],0.002,**,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.93 [0.91-0.95],5.678e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.93 [0.91-0.95],8.022e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-P,0.93 [0.90-0.95],0.023,*,Concentration of Very Large HDL Particles
L-HDL-CE,0.93 [0.90-0.95],0.028,*,Cholesteryl Esters in Large HDL
L-HDL-C,0.93 [0.90-0.95],0.027,*,Cholesterol in Large HDL
XS-VLDL-CE%,0.93 [0.90-0.95],1.608e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-C,0.92 [0.90-0.95],0.007,**,Cholesterol in Very Large HDL
XL-HDL-CE,0.92 [0.90-0.95],0.006,**,Cholesteryl Esters in Very Large HDL
