Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.09 [1.07-1.10],4.163e-31,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.08 [1.07-1.10],2.649e-29,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.08 [1.06-1.09],3.403e-22,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.07 [1.06-1.09],7.367e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.06 [1.04-1.07],1.228e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.06 [1.04-1.07],8.664e-12,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,1.05 [1.04-1.07],2.983e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.05 [1.04-1.06],1.099e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
GlycA,1.05 [1.04-1.06],1.311e-06,***,Glycoprotein Acetyls
S-LDL-TG%,1.05 [1.04-1.06],1.698e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.05 [1.03-1.06],7.140e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.04 [1.03-1.06],1.619e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,1.04 [1.03-1.06],0.002,**,Phospholipids to Total-Lipids in Very Large HDL percentage
M-VLDL-CE%,0.97 [0.95-0.98],0.014,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Total-FA,0.97 [0.95-0.98],0.031,*,Total-Fatty Acids
XS-VLDL-FC%,0.96 [0.95-0.98],0.005,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3,0.96 [0.95-0.98],0.044,*,Omega-3 Fatty Acids
L-VLDL-L,0.96 [0.95-0.98],0.027,*,Total-Lipids in Large VLDL
M-VLDL-TG,0.96 [0.95-0.98],0.016,*,Triglycerides in Medium VLDL
L-VLDL-FC,0.96 [0.95-0.98],0.023,*,Free Cholesterol in Large VLDL
HDL-P,0.96 [0.95-0.98],0.043,*,Concentration of HDL Particles
M-VLDL-C%,0.96 [0.95-0.98],0.006,**,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-L,0.96 [0.95-0.98],0.003,**,Total-Lipids in Small VLDL
M-VLDL-FC%,0.96 [0.95-0.97],0.002,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.96 [0.95-0.97],8.833e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Unsaturation,0.96 [0.95-0.97],0.005,**,Degree of Unsaturation
VLDL-L,0.96 [0.95-0.97],0.002,**,Total-Lipids in VLDL
XS-VLDL-C,0.96 [0.95-0.97],0.001,**,Cholesterol in Very Small VLDL
Phosphoglyc,0.96 [0.95-0.97],0.003,**,Phosphoglycerides
VLDL-P,0.96 [0.95-0.97],5.505e-04,***,Concentration of VLDL Particles
VLDL-PL,0.96 [0.95-0.97],4.639e-04,***,Phospholipids in VLDL
S-HDL-FC,0.96 [0.95-0.97],4.413e-04,***,Free Cholesterol in Small HDL
DHA,0.96 [0.95-0.97],7.932e-04,***,Docosahexaenoic Acid
PC,0.96 [0.95-0.97],8.141e-04,***,Phosphatidylcholines
XL-VLDL-C,0.96 [0.95-0.97],2.330e-04,***,Cholesterol in Very Large VLDL
L-VLDL-C,0.96 [0.95-0.97],1.414e-04,***,Cholesterol in Large VLDL
S-HDL-L,0.96 [0.95-0.97],4.948e-05,***,Total-Lipids in Small HDL
XS-VLDL-CE,0.96 [0.94-0.97],3.389e-05,***,Cholesteryl Esters in Very Small VLDL
