Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.16 [1.14-1.19],7.274e-36,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.16 [1.14-1.19],3.222e-35,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.15 [1.13-1.18],1.232e-30,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.15 [1.12-1.17],1.672e-27,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.14 [1.12-1.17],4.827e-29,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.13 [1.10-1.15],1.641e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.13 [1.10-1.15],4.879e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.12 [1.10-1.15],3.629e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.12 [1.10-1.15],2.789e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.10 [1.08-1.13],5.425e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.10 [1.07-1.13],2.871e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG,1.09 [1.07-1.12],2.745e-11,***,Triglycerides in Medium HDL
XS-VLDL-PL%,1.09 [1.07-1.12],8.370e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.09 [1.07-1.12],5.972e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.09 [1.07-1.12],2.527e-10,***,Triglycerides in Small HDL
GlycA,1.09 [1.07-1.12],1.518e-08,***,Glycoprotein Acetyls
S-HDL-PL%,1.09 [1.07-1.11],3.959e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
SFA%,1.09 [1.06-1.11],2.556e-08,***,Saturated Fatty Acids to Total-Fatty Acids percentage
HDL-TG,1.08 [1.06-1.11],3.474e-08,***,Triglycerides in HDL
L-HDL-TG%,1.08 [1.06-1.11],7.411e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG,1.08 [1.06-1.10],6.427e-07,***,Triglycerides in Very Small VLDL
S-HDL-TG%,1.08 [1.05-1.10],1.062e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-TG,1.07 [1.05-1.10],2.620e-05,***,Triglycerides in IDL
S-HDL-PL,1.07 [1.05-1.10],1.432e-04,***,Phospholipids in Small HDL
M-HDL-TG%,1.07 [1.05-1.09],0.003,**,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-TG,1.07 [1.04-1.09],6.497e-04,***,Triglycerides in Large LDL
