Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.15 [1.13-1.16],6.707e-126,***,Creatinine
IDL-TG%,1.12 [1.11-1.13],3.201e-102,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.11 [1.10-1.12],2.424e-95,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.11 [1.09-1.12],3.470e-82,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.10 [1.09-1.11],1.052e-80,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.10 [1.09-1.11],1.350e-67,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.10 [1.08-1.11],6.104e-63,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.08 [1.07-1.09],8.067e-44,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.08 [1.07-1.09],3.497e-50,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.08 [1.07-1.09],9.802e-44,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.08 [1.07-1.09],3.342e-45,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.08 [1.06-1.09],9.169e-37,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.07 [1.06-1.08],2.388e-35,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.07 [1.06-1.08],4.592e-38,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.06 [1.05-1.07],1.242e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
GlycA,1.06 [1.05-1.07],5.637e-24,***,Glycoprotein Acetyls
M-HDL-TG%,1.06 [1.05-1.07],5.486e-23,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.06 [1.05-1.07],6.860e-23,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.05 [1.04-1.07],2.623e-17,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL%,1.05 [1.04-1.06],1.438e-13,***,Phospholipids to Total-Lipids in Large VLDL percentage
