Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.12 [1.10-1.14],7.105e-25,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.11 [1.09-1.14],8.162e-22,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.11 [1.09-1.13],9.940e-24,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.11 [1.09-1.13],3.009e-21,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.11 [1.09-1.13],6.361e-17,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
GlycA,1.10 [1.08-1.13],6.650e-19,***,Glycoprotein Acetyls
IDL-TG%,1.10 [1.08-1.12],1.610e-18,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.10 [1.08-1.12],1.909e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
VLDL-size,1.10 [1.07-1.12],7.424e-14,***,Average Diameter for VLDL Particles
XL-HDL-TG%,1.09 [1.07-1.12],6.358e-15,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,1.09 [1.07-1.11],1.015e-15,***,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.09 [1.07-1.11],5.682e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-TG,1.09 [1.07-1.11],4.258e-14,***,Triglycerides in Small HDL
TG/PG,1.08 [1.06-1.11],1.241e-10,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG,1.08 [1.06-1.10],2.894e-12,***,Triglycerides in Very Large VLDL
MUFA,1.08 [1.06-1.10],4.247e-12,***,Monounsaturated Fatty Acids
M-LDL-TG%,1.08 [1.06-1.10],1.292e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
Total-TG,1.08 [1.06-1.10],3.697e-11,***,Total-Triglycerides
VLDL-TG,1.08 [1.06-1.10],6.495e-11,***,Triglycerides in VLDL
S-VLDL-TG,1.08 [1.06-1.10],4.387e-10,***,Triglycerides in Small VLDL
XL-VLDL-L,1.07 [1.05-1.09],8.012e-09,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,1.07 [1.06-1.09],4.130e-09,***,Triglycerides in Large VLDL
XXL-VLDL-TG,1.07 [1.05-1.09],4.979e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.07 [1.05-1.09],1.350e-08,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-HDL-TG%,1.07 [1.05-1.09],4.583e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-P,1.07 [1.05-1.09],1.898e-08,***,Concentration of Very Large VLDL Particles
XXL-VLDL-P,1.07 [1.05-1.09],1.271e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-LDL-TG,1.07 [1.05-1.09],8.813e-09,***,Triglycerides in Small LDL
XXL-VLDL-PL,1.07 [1.05-1.09],4.225e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-HDL-PL,1.07 [1.05-1.09],1.518e-07,***,Phospholipids in Small HDL
M-LDL-TG,1.07 [1.05-1.09],2.931e-08,***,Triglycerides in Medium LDL
M-HDL-TG,1.07 [1.05-1.09],8.390e-08,***,Triglycerides in Medium HDL
XS-VLDL-TG,1.07 [1.05-1.09],1.121e-07,***,Triglycerides in Very Small VLDL
L-VLDL-L,1.07 [1.05-1.09],9.939e-07,***,Total-Lipids in Large VLDL
M-VLDL-TG,1.07 [1.05-1.09],6.791e-07,***,Triglycerides in Medium VLDL
L-VLDL-PL,1.07 [1.05-1.09],1.176e-06,***,Phospholipids in Large VLDL
SFA,1.07 [1.05-1.09],6.116e-07,***,Saturated Fatty Acids
HDL-TG,1.07 [1.05-1.09],4.937e-07,***,Triglycerides in HDL
XXL-VLDL-FC,1.07 [1.05-1.09],5.919e-07,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
LDL-TG,1.07 [1.05-1.09],5.087e-07,***,Triglycerides in LDL
S-HDL-L,1.07 [1.05-1.09],3.005e-06,***,Total-Lipids in Small HDL
L-VLDL-P,1.07 [1.05-1.09],2.561e-06,***,Concentration of Large VLDL Particles
XL-VLDL-PL,1.07 [1.05-1.09],3.963e-06,***,Phospholipids in Very Large VLDL
M-HDL-PL%,1.06 [1.04-1.09],3.593e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
SFA%,1.06 [1.05-1.08],4.888e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.06 [1.04-1.08],9.441e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG,1.06 [1.04-1.08],1.252e-05,***,Triglycerides in Large LDL
XXL-VLDL-C,1.06 [1.04-1.08],3.682e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-FC,1.06 [1.04-1.08],9.634e-05,***,Free Cholesterol in Large VLDL
M-HDL-TG%,1.06 [1.04-1.08],6.990e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-FC,1.06 [1.04-1.08],1.947e-04,***,Free Cholesterol in Very Large VLDL
IDL-TG,1.06 [1.04-1.08],1.812e-04,***,Triglycerides in IDL
Total-FA,1.06 [1.04-1.08],6.017e-04,***,Total-Fatty Acids
L-VLDL-PL%,1.06 [1.04-1.08],0.041,*,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE,1.06 [1.04-1.08],0.002,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-L,1.06 [1.04-1.08],0.004,**,Total-Lipids in VLDL
L-VLDL-TG%,1.05 [1.03-1.07],0.033,*,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-FC,1.05 [1.03-1.07],0.024,*,Free Cholesterol in Small HDL
L-HDL-FC%,0.95 [0.93-0.97],0.007,**,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-CE%,0.95 [0.93-0.97],0.006,**,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-PL%,0.95 [0.93-0.97],0.006,**,Phospholipids to Total-Lipids in Large LDL percentage
S-HDL-CE%,0.95 [0.93-0.97],0.003,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XXL-VLDL-CE%,0.95 [0.93-0.97],0.007,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,0.95 [0.93-0.96],0.003,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-CE%,0.95 [0.93-0.96],9.572e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Unsaturation,0.95 [0.93-0.96],0.004,**,Degree of Unsaturation
M-HDL-C%,0.94 [0.93-0.96],3.858e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.94 [0.93-0.96],2.662e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.94 [0.93-0.96],2.733e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.94 [0.93-0.96],3.917e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
HDL-size,0.94 [0.92-0.96],0.026,*,Average Diameter for HDL Particles
S-HDL-C%,0.94 [0.92-0.96],6.496e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,0.94 [0.92-0.96],6.125e-05,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.94 [0.92-0.95],9.974e-06,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-C,0.93 [0.91-0.95],6.131e-04,***,Cholesterol in Large HDL
L-HDL-CE,0.93 [0.91-0.95],1.594e-04,***,Cholesteryl Esters in Large HDL
IDL-C%,0.93 [0.91-0.95],2.967e-10,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-FC%,0.93 [0.91-0.95],1.412e-10,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-P,0.93 [0.91-0.95],4.016e-05,***,Concentration of Very Large HDL Particles
XS-VLDL-FC%,0.93 [0.91-0.94],2.822e-12,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL,0.93 [0.91-0.95],4.127e-06,***,Phospholipids in Very Large HDL
IDL-FC%,0.92 [0.91-0.94],2.623e-13,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-L,0.92 [0.90-0.94],3.103e-07,***,Total-Lipids in Very Large HDL
L-HDL-CE%,0.92 [0.91-0.94],3.667e-14,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.92 [0.90-0.94],1.060e-14,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-HDL-C%,0.92 [0.90-0.94],2.201e-15,***,Cholesterol to Total-Lipids in Large HDL percentage
