Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.30 [1.28-1.33],1.640e-146,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.29 [1.26-1.32],3.806e-122,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.28 [1.25-1.30],4.383e-124,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.28 [1.25-1.30],1.414e-112,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.25 [1.22-1.28],5.455e-84,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.24 [1.21-1.26],4.434e-96,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.22 [1.20-1.25],1.860e-77,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.22 [1.19-1.25],1.545e-66,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.22 [1.19-1.24],1.249e-78,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.22 [1.19-1.24],3.643e-64,***,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.21 [1.19-1.24],1.745e-62,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.21 [1.19-1.24],1.261e-57,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.19 [1.17-1.22],2.623e-54,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.19 [1.16-1.22],3.295e-36,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
TG/PG,1.19 [1.16-1.21],1.774e-48,***,Triglycerides to Phosphoglycerides ratio
S-LDL-TG%,1.18 [1.16-1.21],2.515e-56,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-TG%,1.18 [1.15-1.20],7.054e-43,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.17 [1.15-1.20],1.602e-44,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.17 [1.15-1.19],2.343e-47,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL%,1.16 [1.13-1.19],5.544e-25,***,Phospholipids to Total-Lipids in Large VLDL percentage
GlycA,1.15 [1.12-1.17],1.481e-30,***,Glycoprotein Acetyls
XXL-VLDL-PL%,1.14 [1.12-1.17],1.058e-24,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-TG,1.12 [1.10-1.15],1.489e-23,***,Triglycerides in Small HDL
XS-VLDL-TG,1.10 [1.08-1.13],7.854e-18,***,Triglycerides in Very Small VLDL
S-VLDL-TG,1.10 [1.08-1.12],1.686e-14,***,Triglycerides in Small VLDL
Creatinine,1.10 [1.07-1.12],8.703e-11,***,Creatinine
VLDL-size,1.09 [1.07-1.12],1.539e-09,***,Average Diameter for VLDL Particles
S-LDL-PL%,1.09 [1.06-1.11],1.488e-09,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG,1.09 [1.07-1.11],1.669e-11,***,Triglycerides in Medium LDL
XL-VLDL-TG,1.08 [1.06-1.11],9.960e-10,***,Triglycerides in Very Large VLDL
LDL-TG,1.08 [1.06-1.10],1.982e-09,***,Triglycerides in LDL
L-LDL-TG,1.08 [1.06-1.10],1.497e-08,***,Triglycerides in Large LDL
IDL-TG,1.08 [1.06-1.10],2.152e-08,***,Triglycerides in IDL
S-LDL-TG,1.08 [1.05-1.10],8.798e-08,***,Triglycerides in Small LDL
Total-TG,1.07 [1.05-1.10],2.425e-06,***,Total-Triglycerides
XL-VLDL-P,1.07 [1.05-1.10],9.322e-07,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,1.07 [1.05-1.10],4.581e-06,***,Phospholipids in Large VLDL
VLDL-TG,1.07 [1.05-1.10],9.422e-06,***,Triglycerides in VLDL
XL-VLDL-L,1.07 [1.05-1.09],6.318e-05,***,Total-Lipids in Very Large VLDL
Sc-ala,1.07 [1.04-1.09],2.344e-04,***,Spectrometer-corrected alanine
L-VLDL-P,1.06 [1.04-1.09],4.188e-04,***,Concentration of Large VLDL Particles
L-VLDL-TG,1.06 [1.04-1.09],6.086e-04,***,Triglycerides in Large VLDL
XXL-VLDL-P,1.06 [1.04-1.08],0.001,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
Phe,1.06 [1.04-1.08],0.002,**,Phenylalanine
Glu,1.06 [1.04-1.08],0.004,**,Glucose
XXL-VLDL-PL,1.06 [1.04-1.08],0.003,**,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-FC,1.06 [1.04-1.08],0.011,*,Free Cholesterol in Large VLDL
XL-VLDL-PL,1.06 [1.04-1.08],0.008,**,Phospholipids in Very Large VLDL
M-LDL-PL%,1.06 [1.04-1.08],0.021,*,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-L,1.06 [1.04-1.08],0.019,*,Total-Lipids in Large VLDL
Leu,1.06 [1.04-1.08],0.018,*,Leucine
Ile,1.06 [1.04-1.08],0.008,**,Isoleucine
Total-BCAA,1.06 [1.04-1.08],0.036,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-TG,1.06 [1.03-1.08],0.040,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE%,0.94 [0.92-0.96],0.048,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-PL,0.94 [0.92-0.96],0.007,**,Phospholipids in Medium VLDL
XS-VLDL-P,0.94 [0.92-0.96],0.002,**,Concentration of Very Small VLDL Particles
Acetate,0.94 [0.92-0.96],6.871e-04,***,Acetate
XS-VLDL-L,0.94 [0.92-0.96],8.759e-04,***,Total-Lipids in Very Small VLDL
VLDL-C,0.94 [0.92-0.96],4.142e-04,***,VLDL Cholesterol
Albumin,0.94 [0.92-0.96],1.547e-04,***,Albumin
L-LDL-PL%,0.93 [0.92-0.95],1.091e-05,***,Phospholipids to Total-Lipids in Large LDL percentage
S-LDL-PL,0.93 [0.91-0.95],1.181e-05,***,Phospholipids in Small LDL
S-VLDL-FC,0.93 [0.91-0.95],1.180e-05,***,Free Cholesterol in Small VLDL
DHA,0.93 [0.91-0.95],4.641e-05,***,Docosahexaenoic Acid
LDL-size,0.93 [0.91-0.95],3.164e-06,***,Average Diameter for LDL Particles
S-HDL-L,0.93 [0.91-0.95],2.960e-06,***,Total-Lipids in Small HDL
S-HDL-PL,0.93 [0.91-0.95],3.835e-06,***,Phospholipids in Small HDL
S-LDL-P,0.93 [0.91-0.95],1.565e-06,***,Concentration of Small LDL Particles
XL-VLDL-PL%,0.93 [0.91-0.95],8.408e-07,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC,0.93 [0.91-0.95],7.409e-07,***,Free Cholesterol in Very Small VLDL
M-VLDL-FC,0.92 [0.90-0.94],1.929e-08,***,Free Cholesterol in Medium VLDL
S-LDL-L,0.92 [0.90-0.94],1.197e-09,***,Total-Lipids in Small LDL
M-LDL-PL,0.92 [0.90-0.94],1.529e-09,***,Phospholipids in Medium LDL
S-HDL-CE%,0.92 [0.90-0.94],1.390e-10,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.92 [0.90-0.94],2.359e-08,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-PL%,0.92 [0.90-0.94],3.033e-12,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-LDL-CE,0.92 [0.90-0.94],1.665e-10,***,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.92 [0.90-0.94],1.073e-10,***,Cholesteryl Esters in Small LDL
VLDL-CE,0.92 [0.90-0.94],9.018e-11,***,Cholesteryl Esters in VLDL
M-LDL-P,0.92 [0.90-0.94],8.019e-11,***,Concentration of Medium LDL Particles
M-LDL-L,0.91 [0.90-0.93],1.901e-12,***,Total-Lipids in Medium LDL
LDL-P,0.91 [0.89-0.93],1.749e-12,***,Concentration of LDL Particles
S-HDL-FC,0.91 [0.89-0.93],2.825e-12,***,Free Cholesterol in Small HDL
L-LDL-P,0.91 [0.89-0.93],3.588e-13,***,Concentration of Large LDL Particles
S-HDL-P,0.91 [0.89-0.93],2.602e-14,***,Concentration of Small HDL Particles
S-LDL-C,0.91 [0.89-0.93],1.718e-15,***,Cholesterol in Small LDL
Unsaturation,0.91 [0.89-0.92],7.780e-15,***,Degree of Unsaturation
M-LDL-C,0.90 [0.89-0.92],1.530e-16,***,Cholesterol in Medium LDL
S-HDL-C%,0.90 [0.89-0.92],3.575e-18,***,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-CE%,0.90 [0.88-0.92],2.467e-17,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-CE,0.90 [0.88-0.92],3.983e-18,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.90 [0.88-0.92],3.648e-18,***,Cholesterol in Small HDL
S-LDL-FC%,0.90 [0.88-0.92],1.103e-23,***,Free Cholesterol to Total-Lipids in Small LDL percentage
ApoB,0.90 [0.88-0.92],1.516e-19,***,Apolipoprotein B
XL-HDL-CE%,0.90 [0.88-0.91],5.719e-25,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-C%,0.89 [0.87-0.91],2.092e-20,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-FC,0.89 [0.87-0.91],6.421e-24,***,Free Cholesterol in Small LDL
PUFA%,0.88 [0.87-0.90],1.261e-28,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-CE,0.88 [0.86-0.90],1.139e-28,***,Cholesteryl Esters in LDL
XS-VLDL-FC%,0.88 [0.86-0.90],7.566e-37,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-PL,0.88 [0.86-0.90],1.115e-28,***,Phospholipids in LDL
PUFA,0.88 [0.86-0.90],2.767e-28,***,Polyunsaturated Fatty Acids
M-VLDL-C,0.88 [0.86-0.90],6.398e-29,***,Cholesterol in Medium VLDL
LDL-L,0.88 [0.86-0.90],6.829e-31,***,Total-Lipids in LDL
M-LDL-FC,0.88 [0.86-0.90],1.578e-29,***,Free Cholesterol in Medium LDL
Omega-6%,0.88 [0.86-0.90],1.550e-32,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-CE%,0.88 [0.86-0.89],2.866e-34,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-FC%,0.87 [0.86-0.89],5.395e-39,***,Free Cholesterol to Total-Lipids in IDL percentage
Total-L,0.87 [0.85-0.89],6.979e-34,***,Total-Lipids in Lipoprotein Particles
M-HDL-CE%,0.87 [0.85-0.89],5.125e-38,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XS-VLDL-C,0.87 [0.85-0.89],2.936e-32,***,Cholesterol in Very Small VLDL
LDL-C,0.87 [0.85-0.89],1.015e-36,***,LDL Cholesterol
L-LDL-CE,0.87 [0.85-0.89],7.006e-36,***,Cholesteryl Esters in Large LDL
L-HDL-FC%,0.87 [0.85-0.88],2.584e-48,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Omega-6,0.86 [0.85-0.88],4.680e-37,***,Omega-6 Fatty Acids
M-HDL-PL,0.86 [0.84-0.88],6.192e-33,***,Phospholipids in Medium HDL
L-LDL-L,0.86 [0.85-0.88],3.281e-40,***,Total-Lipids in Large LDL
Remnant-C,0.86 [0.85-0.88],1.444e-40,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-P,0.86 [0.84-0.88],2.173e-38,***,Concentration of IDL Particles
Non-HDL-C,0.86 [0.84-0.88],1.139e-42,***,Total-Cholesterol Minus HDL-C
L-VLDL-CE%,0.86 [0.84-0.88],4.074e-38,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.86 [0.84-0.88],1.647e-46,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-PL,0.86 [0.84-0.87],2.982e-43,***,Phospholipids in Large LDL
L-LDL-C,0.86 [0.84-0.87],1.054e-44,***,Cholesterol in Large LDL
M-VLDL-CE,0.85 [0.84-0.87],8.501e-44,***,Cholesteryl Esters in Medium VLDL
Phosphoglyc,0.85 [0.84-0.87],1.167e-41,***,Phosphoglycerides
Clinical LDL-C,0.85 [0.83-0.87],2.904e-52,***,Clinical LDL Cholesterol
XS-VLDL-CE,0.85 [0.83-0.87],1.529e-44,***,Cholesteryl Esters in Very Small VLDL
LDL-FC,0.85 [0.83-0.87],7.779e-50,***,Free Cholesterol in LDL
