Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.14 [1.12-1.16],4.398e-33,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.12 [1.10-1.14],1.856e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.11 [1.09-1.13],4.544e-21,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.11 [1.09-1.13],1.987e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.10 [1.08-1.12],4.189e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.10 [1.08-1.12],1.897e-15,***,Phospholipids to Total-Lipids in Small LDL percentage
GlycA,1.10 [1.07-1.12],1.202e-13,***,Glycoprotein Acetyls
IDL-PL%,1.10 [1.08-1.12],1.680e-15,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.08 [1.06-1.10],1.995e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.08 [1.06-1.10],4.491e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.07 [1.05-1.09],1.751e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.07 [1.05-1.09],6.555e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.06 [1.04-1.09],7.136e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.06 [1.04-1.09],4.992e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.06 [1.04-1.08],0.003,**,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.95 [0.93-0.97],0.018,*,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-CE,0.95 [0.93-0.97],0.046,*,Cholesteryl Esters in Large VLDL
XL-VLDL-CE,0.95 [0.93-0.97],0.046,*,Cholesteryl Esters in Very Large VLDL
XS-VLDL-L,0.95 [0.93-0.97],0.026,*,Total-Lipids in Very Small VLDL
VLDL-P,0.95 [0.93-0.96],0.008,**,Concentration of VLDL Particles
M-VLDL-CE%,0.95 [0.93-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-P,0.95 [0.93-0.96],0.009,**,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.94 [0.93-0.96],0.003,**,Free Cholesterol in Very Small VLDL
S-VLDL-CE,0.94 [0.92-0.96],7.228e-04,***,Cholesteryl Esters in Small VLDL
L-LDL-CE%,0.94 [0.92-0.96],1.225e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-C%,0.94 [0.92-0.96],1.769e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.94 [0.92-0.96],6.168e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-FC,0.94 [0.92-0.96],1.481e-04,***,Free Cholesterol in VLDL
M-HDL-C%,0.94 [0.92-0.96],2.157e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC,0.94 [0.92-0.96],0.036,*,Free Cholesterol in Large HDL
PUFA/MUFA,0.94 [0.92-0.96],1.686e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-FC%,0.94 [0.92-0.95],4.911e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
SFA,0.94 [0.92-0.95],8.213e-06,***,Saturated Fatty Acids
L-HDL-L,0.93 [0.91-0.96],0.004,**,Total-Lipids in Large HDL
S-VLDL-C,0.93 [0.92-0.95],2.626e-06,***,Cholesterol in Small VLDL
S-VLDL-PL,0.93 [0.92-0.95],2.309e-06,***,Phospholipids in Small VLDL
M-VLDL-PL%,0.93 [0.92-0.95],4.985e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.93 [0.91-0.95],4.251e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-C,0.93 [0.91-0.95],5.794e-04,***,Cholesterol in Large HDL
M-VLDL-L,0.93 [0.91-0.95],1.370e-07,***,Total-Lipids in Medium VLDL
LA%,0.93 [0.91-0.95],2.986e-07,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-P,0.93 [0.91-0.95],4.044e-04,***,Concentration of Large HDL Particles
L-HDL-CE,0.93 [0.91-0.95],2.976e-04,***,Cholesteryl Esters in Large HDL
VLDL-C,0.93 [0.91-0.95],4.553e-08,***,VLDL Cholesterol
L-LDL-FC%,0.93 [0.91-0.94],4.111e-09,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-PL,0.93 [0.91-0.95],1.908e-07,***,Phospholipids in Medium HDL
Omega-3,0.93 [0.91-0.95],5.223e-08,***,Omega-3 Fatty Acids
Total-FA,0.93 [0.91-0.94],5.688e-09,***,Total-Fatty Acids
S-LDL-PL,0.93 [0.91-0.94],1.173e-09,***,Phospholipids in Small LDL
VLDL-CE,0.92 [0.91-0.94],9.857e-10,***,Cholesteryl Esters in VLDL
M-LDL-CE%,0.92 [0.91-0.94],9.363e-10,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-VLDL-P,0.92 [0.91-0.94],1.772e-09,***,Concentration of Medium VLDL Particles
Unsaturation,0.92 [0.91-0.94],1.154e-08,***,Degree of Unsaturation
XS-VLDL-C,0.92 [0.91-0.94],2.873e-09,***,Cholesterol in Very Small VLDL
M-VLDL-PL,0.92 [0.91-0.94],5.644e-10,***,Phospholipids in Medium VLDL
S-VLDL-FC,0.92 [0.90-0.94],2.489e-10,***,Free Cholesterol in Small VLDL
S-VLDL-PL%,0.92 [0.90-0.94],4.464e-11,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-P,0.92 [0.90-0.94],1.851e-11,***,Concentration of Large LDL Particles
DHA,0.92 [0.90-0.94],7.945e-10,***,Docosahexaenoic Acid
S-LDL-P,0.92 [0.90-0.94],1.065e-11,***,Concentration of Small LDL Particles
S-VLDL-FC%,0.92 [0.90-0.94],5.352e-12,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-PL,0.92 [0.90-0.94],1.398e-11,***,Phospholipids in Small HDL
M-VLDL-FC,0.92 [0.90-0.94],6.133e-12,***,Free Cholesterol in Medium VLDL
XS-VLDL-CE,0.92 [0.90-0.94],9.583e-12,***,Cholesteryl Esters in Very Small VLDL
M-HDL-L,0.92 [0.90-0.94],1.134e-10,***,Total-Lipids in Medium HDL
HDL-PL,0.92 [0.90-0.94],7.813e-10,***,Phospholipids in HDL
XS-VLDL-C%,0.91 [0.90-0.93],4.367e-14,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-P,0.91 [0.90-0.93],7.152e-14,***,Concentration of LDL Particles
M-HDL-P,0.91 [0.89-0.93],3.476e-11,***,Concentration of Medium HDL Particles
ApoB,0.91 [0.90-0.93],6.180e-15,***,Apolipoprotein B
Albumin,0.91 [0.90-0.93],3.002e-15,***,Albumin
M-HDL-CE,0.91 [0.89-0.93],7.559e-12,***,Cholesteryl Esters in Medium HDL
S-LDL-L,0.91 [0.89-0.93],4.759e-15,***,Total-Lipids in Small LDL
XS-VLDL-CE%,0.91 [0.89-0.93],3.492e-15,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-L,0.91 [0.89-0.93],3.803e-15,***,Total-Lipids in Small HDL
M-HDL-C,0.91 [0.89-0.93],1.853e-12,***,Cholesterol in Medium HDL
M-HDL-FC,0.91 [0.89-0.93],5.162e-12,***,Free Cholesterol in Medium HDL
M-VLDL-C,0.91 [0.89-0.93],6.998e-16,***,Cholesterol in Medium VLDL
IDL-P,0.91 [0.89-0.93],7.790e-16,***,Concentration of IDL Particles
S-LDL-FC,0.91 [0.89-0.93],5.830e-17,***,Free Cholesterol in Small LDL
M-VLDL-CE,0.91 [0.89-0.93],7.135e-17,***,Cholesteryl Esters in Medium VLDL
M-LDL-PL,0.91 [0.89-0.92],2.372e-17,***,Phospholipids in Medium LDL
S-HDL-FC,0.91 [0.89-0.92],9.264e-17,***,Free Cholesterol in Small HDL
S-LDL-CE,0.91 [0.89-0.92],1.187e-17,***,Cholesteryl Esters in Small LDL
M-LDL-P,0.91 [0.89-0.92],1.760e-17,***,Concentration of Medium LDL Particles
HDL-L,0.91 [0.89-0.93],1.182e-13,***,Total-Lipids in HDL
S-LDL-CE%,0.91 [0.89-0.92],1.600e-18,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
SM,0.91 [0.89-0.92],4.331e-16,***,Sphingomyelins
HDL-FC,0.90 [0.88-0.93],1.148e-12,***,Free Cholesterol in HDL
S-LDL-C,0.90 [0.89-0.92],9.964e-19,***,Cholesterol in Small LDL
Remnant-C,0.90 [0.89-0.92],1.957e-19,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-PL,0.90 [0.89-0.92],8.125e-18,***,Phospholipids in IDL
M-LDL-L,0.90 [0.89-0.92],1.373e-19,***,Total-Lipids in Medium LDL
M-LDL-CE,0.90 [0.88-0.92],9.789e-20,***,Cholesteryl Esters in Medium LDL
S-HDL-CE,0.90 [0.88-0.92],1.309e-20,***,Cholesteryl Esters in Small HDL
ApoA1,0.90 [0.88-0.92],1.587e-16,***,Apolipoprotein A1
S-HDL-P,0.90 [0.88-0.92],1.532e-20,***,Concentration of Small HDL Particles
IDL-C%,0.90 [0.88-0.92],5.714e-24,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C,0.90 [0.88-0.92],1.171e-21,***,Cholesterol in Medium LDL
LDL-PL,0.90 [0.88-0.92],6.540e-22,***,Phospholipids in LDL
S-HDL-C,0.90 [0.88-0.92],1.237e-21,***,Cholesterol in Small HDL
IDL-CE%,0.90 [0.88-0.91],3.503e-24,***,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-CE,0.90 [0.88-0.92],4.888e-16,***,Cholesteryl Esters in HDL
LDL-L,0.90 [0.88-0.92],5.658e-23,***,Total-Lipids in LDL
L-LDL-C%,0.90 [0.88-0.91],4.500e-23,***,Cholesterol to Total-Lipids in Large LDL percentage
HDL-C,0.90 [0.88-0.92],3.748e-16,***,HDL Cholesterol
Non-HDL-C,0.90 [0.88-0.91],1.691e-23,***,Total-Cholesterol Minus HDL-C
LDL-CE,0.90 [0.88-0.91],2.235e-23,***,Cholesteryl Esters in LDL
M-LDL-FC,0.90 [0.88-0.91],6.907e-23,***,Free Cholesterol in Medium LDL
L-LDL-CE,0.90 [0.88-0.91],1.657e-23,***,Cholesteryl Esters in Large LDL
Total-L,0.90 [0.88-0.91],8.306e-24,***,Total-Lipids in Lipoprotein Particles
L-LDL-L,0.89 [0.88-0.91],4.127e-24,***,Total-Lipids in Large LDL
IDL-L,0.89 [0.88-0.91],3.741e-23,***,Total-Lipids in IDL
LDL-C,0.89 [0.88-0.91],6.778e-25,***,LDL Cholesterol
Clinical LDL-C,0.89 [0.88-0.91],4.919e-26,***,Clinical LDL Cholesterol
LA,0.89 [0.88-0.91],1.346e-24,***,Linoleic Acid
Phosphoglyc,0.89 [0.88-0.91],2.589e-22,***,Phosphoglycerides
L-LDL-C,0.89 [0.88-0.91],2.810e-25,***,Cholesterol in Large LDL
IDL-FC,0.89 [0.87-0.91],8.368e-24,***,Free Cholesterol in IDL
L-LDL-PL,0.89 [0.87-0.91],1.597e-25,***,Phospholipids in Large LDL
LDL-FC,0.89 [0.87-0.91],7.743e-26,***,Free Cholesterol in LDL
HDL-P,0.89 [0.87-0.91],4.408e-22,***,Concentration of HDL Particles
Omega-6,0.89 [0.87-0.91],2.387e-25,***,Omega-6 Fatty Acids
M-HDL-FC%,0.89 [0.87-0.91],1.250e-21,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.89 [0.87-0.91],4.509e-31,***,Cholesterol to Total-Lipids in Medium LDL percentage
Total-PL,0.89 [0.87-0.91],1.135e-25,***,Total-Phospholipids in Lipoprotein Particles
IDL-C,0.89 [0.87-0.91],6.226e-27,***,Cholesterol in IDL
PC,0.89 [0.87-0.91],1.638e-24,***,Phosphatidylcholines
