Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.39 [1.29-1.50],7.684e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.37 [1.27-1.47],4.995e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.36 [1.26-1.47],1.988e-10,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.33 [1.23-1.43],3.170e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.32 [1.22-1.44],5.914e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-PL%,1.32 [1.22-1.42],2.695e-07,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-TG%,1.29 [1.19-1.40],4.403e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.28 [1.19-1.39],8.525e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.28 [1.18-1.38],4.494e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.26 [1.16-1.36],0.008,**,Triglycerides to Total-Lipids in Large HDL percentage
Tyr,1.25 [1.16-1.34],6.020e-04,***,Tyrosine
XS-VLDL-TG%,1.24 [1.15-1.34],0.028,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,0.83 [0.77-0.88],0.023,*,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.82 [0.77-0.88],0.006,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Albumin,0.82 [0.76-0.88],0.038,*,Albumin
LDL-C,0.81 [0.76-0.88],0.030,*,LDL Cholesterol
L-LDL-PL,0.81 [0.75-0.87],0.028,*,Phospholipids in Large LDL
L-LDL-C,0.81 [0.75-0.87],0.015,*,Cholesterol in Large LDL
PUFA,0.81 [0.75-0.87],0.035,*,Polyunsaturated Fatty Acids
L-LDL-FC%,0.81 [0.75-0.87],0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
Clinical LDL-C,0.80 [0.75-0.87],0.003,**,Clinical LDL Cholesterol
SM,0.80 [0.74-0.87],0.046,*,Sphingomyelins
IDL-C,0.80 [0.74-0.87],0.008,**,Cholesterol in IDL
M-LDL-FC,0.80 [0.74-0.87],0.009,**,Free Cholesterol in Medium LDL
S-HDL-L,0.80 [0.74-0.86],0.004,**,Total-Lipids in Small HDL
LDL-FC,0.80 [0.74-0.86],0.002,**,Free Cholesterol in LDL
IDL-CE,0.80 [0.74-0.86],0.003,**,Cholesteryl Esters in IDL
XS-VLDL-C%,0.80 [0.74-0.86],1.672e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.80 [0.74-0.86],4.572e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-CE%,0.80 [0.74-0.85],1.493e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-C,0.79 [0.74-0.86],9.721e-04,***,Total-Cholesterol
L-LDL-FC,0.79 [0.73-0.86],0.003,**,Free Cholesterol in Large LDL
S-HDL-C%,0.79 [0.74-0.85],1.962e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-P,0.79 [0.72-0.86],0.037,*,Concentration of Medium HDL Particles
XS-VLDL-CE%,0.79 [0.73-0.85],2.473e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-CE%,0.79 [0.73-0.85],1.679e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-CE%,0.79 [0.73-0.84],8.897e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Unsaturation,0.78 [0.72-0.85],0.001,**,Degree of Unsaturation
Total-CE,0.78 [0.73-0.85],1.529e-04,***,Total-Esterified Cholesterol
S-VLDL-PL%,0.78 [0.73-0.85],1.743e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
ApoA1,0.78 [0.72-0.85],0.008,**,Apolipoprotein A1
M-LDL-C%,0.78 [0.73-0.83],9.046e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C%,0.77 [0.72-0.83],4.298e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-C%,0.77 [0.72-0.83],7.249e-08,***,Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-C,0.76 [0.70-0.83],2.409e-04,***,Cholesterol in Medium HDL
M-HDL-CE,0.76 [0.70-0.83],9.976e-05,***,Cholesteryl Esters in Medium HDL
S-HDL-P,0.75 [0.69-0.81],6.310e-07,***,Concentration of Small HDL Particles
HDL-C,0.75 [0.68-0.82],1.113e-04,***,HDL Cholesterol
HDL-P,0.74 [0.68-0.81],2.651e-06,***,Concentration of HDL Particles
IDL-C%,0.74 [0.69-0.79],2.814e-13,***,Cholesterol to Total-Lipids in IDL percentage
S-HDL-C,0.74 [0.69-0.80],1.799e-08,***,Cholesterol in Small HDL
Total-P,0.74 [0.68-0.80],6.983e-07,***,Total-Concentration of Lipoprotein Particles
L-LDL-C%,0.74 [0.69-0.79],1.051e-11,***,Cholesterol to Total-Lipids in Large LDL percentage
HDL-CE,0.74 [0.67-0.81],1.464e-05,***,Cholesteryl Esters in HDL
S-HDL-CE,0.73 [0.67-0.79],3.312e-10,***,Cholesteryl Esters in Small HDL
IDL-CE%,0.72 [0.68-0.77],1.739e-15,***,Cholesteryl Esters to Total-Lipids in IDL percentage
