Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.11 [1.08-1.15],1.308e-05,***,Glycoprotein Acetyls
XL-HDL-FC%,1.10 [1.07-1.14],0.008,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.10 [1.06-1.13],0.014,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,1.08 [1.05-1.11],0.547,,Phospholipids to Total-Lipids in Large VLDL percentage
Phe,1.03 [1.00-1.06],1.000,,Phenylalanine
L-HDL-FC%,0.92 [0.89-0.94],0.008,**,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-L,0.91 [0.88-0.94],0.013,*,Total-Lipids in HDL
XL-HDL-FC,0.91 [0.88-0.94],5.652e-04,***,Free Cholesterol in Very Large HDL
HDL-CE,0.90 [0.87-0.93],7.464e-04,***,Cholesteryl Esters in HDL
HDL-C,0.90 [0.87-0.93],3.671e-04,***,HDL Cholesterol
HDL-FC,0.90 [0.87-0.93],1.683e-04,***,Free Cholesterol in HDL
M-HDL-FC%,0.90 [0.87-0.93],5.718e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL,0.90 [0.87-0.93],9.561e-05,***,Phospholipids in Very Large HDL
HDL-size,0.90 [0.87-0.93],1.948e-04,***,Average Diameter for HDL Particles
L-HDL-PL,0.89 [0.86-0.93],6.550e-05,***,Phospholipids in Large HDL
XL-HDL-L,0.89 [0.86-0.92],2.597e-05,***,Total-Lipids in Very Large HDL
XL-HDL-P,0.89 [0.86-0.92],1.943e-05,***,Concentration of Very Large HDL Particles
XL-HDL-C,0.89 [0.86-0.92],7.517e-06,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.89 [0.86-0.92],4.722e-06,***,Cholesteryl Esters in Very Large HDL
L-HDL-L,0.89 [0.86-0.92],1.147e-05,***,Total-Lipids in Large HDL
L-HDL-P,0.89 [0.86-0.92],7.660e-06,***,Concentration of Large HDL Particles
L-HDL-FC,0.89 [0.86-0.92],3.972e-06,***,Free Cholesterol in Large HDL
L-HDL-CE,0.89 [0.86-0.92],3.904e-06,***,Cholesteryl Esters in Large HDL
L-HDL-C,0.89 [0.86-0.92],3.074e-06,***,Cholesterol in Large HDL
