Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.75 [1.57-1.95],1.594e-19,***,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.67 [1.52-1.83],8.920e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-PL%,1.66 [1.44-1.92],1.358e-06,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-LDL-TG%,1.66 [1.51-1.82],7.339e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
Tyr,1.65 [1.51-1.80],6.612e-24,***,Tyrosine
IDL-PL%,1.65 [1.49-1.82],5.599e-16,***,Phospholipids to Total-Lipids in IDL percentage
HDL-size,1.52 [1.36-1.70],7.462e-08,***,Average Diameter for HDL Particles
L-HDL-TG,1.51 [1.38-1.65],3.871e-13,***,Triglycerides in Large HDL
IDL-TG%,1.49 [1.35-1.65],3.187e-10,***,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-PL,1.47 [1.32-1.64],4.903e-07,***,Phospholipids in Very Large HDL
M-HDL-TG%,1.47 [1.31-1.65],6.065e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.47 [1.27-1.69],0.047,*,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG%,1.45 [1.29-1.62],3.080e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.44 [1.30-1.59],1.041e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC,1.43 [1.29-1.59],8.314e-06,***,Free Cholesterol in Very Large HDL
XL-HDL-L,1.41 [1.27-1.58],2.377e-04,***,Total-Lipids in Very Large HDL
XS-VLDL-PL%,1.39 [1.25-1.54],1.167e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.39 [1.25-1.54],8.894e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-P,1.36 [1.22-1.52],0.009,**,Concentration of Very Large HDL Particles
XL-HDL-TG,1.33 [1.22-1.46],1.139e-04,***,Triglycerides in Very Large HDL
Citrate,1.32 [1.20-1.46],0.013,*,Citrate
IDL-TG,1.32 [1.21-1.45],9.924e-04,***,Triglycerides in IDL
HDL-TG,1.31 [1.19-1.44],0.007,**,Triglycerides in HDL
Phe,1.31 [1.19-1.44],0.012,*,Phenylalanine
M-HDL-TG,1.31 [1.19-1.44],0.013,*,Triglycerides in Medium HDL
