Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.71 [1.61-1.81],4.680e-65,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.70 [1.60-1.80],1.698e-65,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.68 [1.58-1.79],7.138e-55,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.66 [1.56-1.77],3.542e-48,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.66 [1.56-1.75],1.748e-62,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.58 [1.48-1.69],4.834e-33,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.54 [1.44-1.64],3.185e-30,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.49 [1.40-1.58],6.802e-31,***,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,1.47 [1.39-1.55],1.468e-36,***,Glucose-lactate
XL-VLDL-TG%,1.44 [1.32-1.56],3.658e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.43 [1.34-1.52],6.391e-26,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.38 [1.30-1.47],7.632e-19,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.37 [1.29-1.45],1.148e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
Glu,1.35 [1.27-1.44],6.876e-17,***,Glucose
MUFA%,1.35 [1.26-1.44],9.593e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,1.31 [1.23-1.39],1.408e-12,***,Spectrometer-corrected alanine
XXL-VLDL-PL%,1.27 [1.19-1.37],9.523e-06,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,1.26 [1.19-1.34],1.264e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
Ala,1.24 [1.17-1.32],9.294e-07,***,Alanine
M-LDL-PL%,1.23 [1.15-1.32],2.817e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.21 [1.13-1.30],0.012,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.20 [1.13-1.29],0.025,*,Triglycerides to Total-Lipids in Small HDL percentage
Lactate,1.19 [1.11-1.26],0.042,*,Lactate
S-LDL-FC%,0.84 [0.80-0.89],1.607e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Omega-6%,0.84 [0.79-0.89],0.004,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-C%,0.84 [0.79-0.89],0.002,**,Cholesterol to Total-Lipids in Small HDL percentage
