Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.09 [1.07-1.10],3.072e-26,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.09 [1.07-1.10],7.426e-25,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.08 [1.07-1.10],9.879e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.08 [1.06-1.09],6.360e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.08 [1.06-1.09],7.229e-18,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.07 [1.05-1.08],8.822e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.07 [1.05-1.08],6.711e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.07 [1.05-1.08],3.377e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.06 [1.05-1.08],3.945e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.06 [1.04-1.08],4.722e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
GlycA,1.06 [1.04-1.08],6.117e-09,***,Glycoprotein Acetyls
M-HDL-TG,1.06 [1.04-1.07],6.161e-09,***,Triglycerides in Medium HDL
S-HDL-PL%,1.05 [1.04-1.07],1.697e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-PL,1.05 [1.04-1.07],7.873e-07,***,Phospholipids in Small HDL
S-HDL-TG,1.05 [1.04-1.07],1.543e-06,***,Triglycerides in Small HDL
M-HDL-PL,1.05 [1.04-1.07],2.163e-05,***,Phospholipids in Medium HDL
HDL-TG,1.05 [1.03-1.06],2.801e-06,***,Triglycerides in HDL
XL-HDL-TG%,1.05 [1.03-1.06],9.555e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG,1.05 [1.03-1.06],9.265e-05,***,Triglycerides in Very Small VLDL
M-HDL-PL%,1.05 [1.03-1.06],0.002,**,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-L,1.04 [1.03-1.06],6.513e-04,***,Total-Lipids in Small HDL
IDL-TG,1.04 [1.03-1.06],9.435e-04,***,Triglycerides in IDL
M-HDL-L,1.04 [1.03-1.06],0.016,*,Total-Lipids in Medium HDL
SFA%,1.04 [1.03-1.06],0.007,**,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG,1.04 [1.03-1.05],0.013,*,Triglycerides in Large LDL
S-LDL-L,0.96 [0.95-0.98],0.037,*,Total-Lipids in Small LDL
S-LDL-P,0.96 [0.95-0.98],0.026,*,Concentration of Small LDL Particles
LDL-C,0.96 [0.95-0.98],0.016,*,LDL Cholesterol
LDL-P,0.96 [0.95-0.98],0.019,*,Concentration of LDL Particles
L-LDL-C,0.96 [0.95-0.98],0.016,*,Cholesterol in Large LDL
Remnant-C,0.96 [0.95-0.98],0.013,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
ApoB,0.96 [0.95-0.97],0.010,**,Apolipoprotein B
L-LDL-PL%,0.96 [0.95-0.97],0.006,**,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-C%,0.96 [0.95-0.98],0.032,*,Cholesterol to Total-Lipids in Medium HDL percentage
LDL-PL,0.96 [0.95-0.97],0.008,**,Phospholipids in LDL
Non-HDL-C,0.96 [0.95-0.97],0.007,**,Total-Cholesterol Minus HDL-C
L-VLDL-C%,0.96 [0.95-0.97],0.012,*,Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-PL,0.96 [0.95-0.97],0.004,**,Phospholipids in Small LDL
IDL-PL,0.96 [0.95-0.97],0.009,**,Phospholipids in IDL
S-LDL-C,0.96 [0.95-0.97],0.002,**,Cholesterol in Small LDL
M-LDL-P,0.96 [0.95-0.97],0.002,**,Concentration of Medium LDL Particles
L-HDL-FC%,0.96 [0.95-0.97],0.003,**,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-PL,0.96 [0.95-0.97],9.287e-04,***,Phospholipids in Large LDL
IDL-L,0.96 [0.94-0.97],4.582e-04,***,Total-Lipids in IDL
M-LDL-FC,0.96 [0.94-0.97],4.910e-05,***,Free Cholesterol in Medium LDL
L-VLDL-CE%,0.96 [0.94-0.97],3.273e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-CE%,0.95 [0.94-0.97],1.892e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-CE,0.95 [0.94-0.97],0.015,*,Cholesteryl Esters in Very Large HDL
ApoB/ApoA1,0.95 [0.94-0.97],4.049e-05,***,Apolipoprotein B to Apolipoprotein A1 ratio
Clinical LDL-C,0.95 [0.94-0.97],7.386e-06,***,Clinical LDL Cholesterol
M-VLDL-C,0.95 [0.94-0.97],7.264e-06,***,Cholesterol in Medium VLDL
IDL-P,0.95 [0.94-0.97],3.150e-06,***,Concentration of IDL Particles
Unsaturation,0.95 [0.94-0.97],2.586e-05,***,Degree of Unsaturation
XL-HDL-C,0.95 [0.94-0.97],0.001,**,Cholesterol in Very Large HDL
IDL-CE,0.95 [0.94-0.96],1.984e-06,***,Cholesteryl Esters in IDL
LDL-FC,0.95 [0.94-0.96],8.175e-07,***,Free Cholesterol in LDL
L-LDL-FC,0.95 [0.94-0.96],9.140e-07,***,Free Cholesterol in Large LDL
S-LDL-FC%,0.95 [0.94-0.96],1.017e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-C,0.95 [0.94-0.96],3.013e-07,***,Cholesterol in IDL
S-VLDL-CE%,0.95 [0.93-0.96],5.598e-09,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-FC%,0.95 [0.93-0.96],4.017e-08,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC,0.95 [0.93-0.96],1.065e-08,***,Free Cholesterol in Small LDL
S-LDL-C%,0.95 [0.93-0.96],7.498e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,0.95 [0.93-0.96],4.088e-09,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-CE%,0.95 [0.93-0.96],9.760e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-FC,0.95 [0.93-0.96],1.159e-08,***,Free Cholesterol in IDL
XL-HDL-FC,0.95 [0.93-0.96],8.481e-07,***,Free Cholesterol in Very Large HDL
M-VLDL-PL%,0.95 [0.93-0.96],1.515e-09,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE,0.94 [0.93-0.96],5.535e-10,***,Cholesteryl Esters in Medium VLDL
XL-VLDL-FC%,0.94 [0.93-0.96],6.873e-09,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.94 [0.93-0.96],8.832e-09,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-CE%,0.94 [0.93-0.96],6.327e-11,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Citrate,0.94 [0.93-0.96],1.782e-10,***,Citrate
XS-VLDL-FC%,0.94 [0.93-0.95],6.293e-13,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.94 [0.93-0.95],2.582e-12,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-FC%,0.94 [0.93-0.95],1.196e-11,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.94 [0.93-0.95],9.885e-13,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Omega-6%,0.94 [0.93-0.95],1.182e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.94 [0.93-0.95],2.480e-12,***,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-C%,0.94 [0.93-0.95],1.843e-13,***,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-FC%,0.94 [0.93-0.95],2.322e-14,***,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,0.94 [0.93-0.95],2.788e-13,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.94 [0.92-0.95],2.288e-13,***,Cholesterol to Total-Lipids in Large LDL percentage
PUFA%,0.94 [0.92-0.95],1.152e-12,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.94 [0.92-0.95],8.727e-12,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-C%,0.94 [0.92-0.95],1.831e-16,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC%,0.93 [0.92-0.95],1.452e-16,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.93 [0.92-0.95],9.936e-17,***,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-C%,0.93 [0.92-0.94],4.168e-21,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.93 [0.91-0.94],1.365e-20,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.93 [0.91-0.94],4.782e-21,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.93 [0.91-0.94],5.203e-22,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.92 [0.91-0.94],5.871e-21,***,Linoleic Acid to Total-Fatty Acids percentage
