Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,468549.59 [6579.90-33365056.28],6.017e-04,***,Lactate
HDL-PL,166.00 [84.05-327.86],1.425e-43,***,Phospholipids in HDL
M-HDL-P,113.11 [60.44-211.71],5.565e-44,***,Concentration of Medium HDL Particles
ApoA1,103.23 [56.70-187.93],1.713e-46,***,Apolipoprotein A1
M-HDL-L,94.01 [37.12-238.09],2.864e-16,***,Total-Lipids in Medium HDL
M-HDL-C,76.48 [39.72-147.25],5.159e-33,***,Cholesterol in Medium HDL
M-HDL-CE,64.02 [29.75-137.76],6.119e-21,***,Cholesteryl Esters in Medium HDL
M-HDL-PL,61.75 [17.73-215.08],2.880e-05,***,Phospholipids in Medium HDL
PC,26.32 [16.12-42.98],1.447e-33,***,Phosphatidylcholines
XXL-VLDL-C%,19.97 [10.11-39.43],1.928e-12,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-P,18.55 [11.86-29.00],4.769e-32,***,Concentration of HDL Particles
XXL-VLDL-CE%,16.62 [6.37-43.36],0.003,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phosphoglyc,14.32 [6.53-31.41],9.315e-06,***,Phosphoglycerides
Omega-3,12.99 [7.37-22.90],2.401e-13,***,Omega-3 Fatty Acids
Gln,9.60 [8.50-10.85],7.080e-283,***,Glutamine
IDL-CE%,9.28 [4.42-19.46],0.001,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Cholines,9.19 [4.35-19.44],0.002,**,Total-Cholines
Total-P,9.14 [5.98-13.99],5.818e-19,***,Total-Concentration of Lipoprotein Particles
HDL-FC,5.56 [4.36-7.09],6.358e-38,***,Free Cholesterol in HDL
XL-VLDL-C%,5.52 [3.71-8.22],1.280e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,5.41 [2.93-9.99],0.021,*,Triglycerides to Total-Lipids in Medium LDL percentage
PUFA/MUFA,5.38 [3.52-8.24],2.745e-09,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-FC%,5.26 [3.59-7.71],4.714e-12,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-CE%,4.15 [2.73-6.30],7.618e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,3.49 [2.50-4.88],8.237e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-TG%,0.27 [0.21-0.33],8.039e-26,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-TG%,0.25 [0.20-0.32],7.176e-26,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,0.21 [0.18-0.23],2.801e-165,***,Citrate
M-LDL-C%,0.13 [0.10-0.17],1.255e-52,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-CE%,0.08 [0.04-0.18],9.612e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-C%,0.08 [0.04-0.19],9.824e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
VLDL-size,0.08 [0.05-0.13],3.097e-20,***,Average Diameter for VLDL Particles
L-LDL-L,0.07 [0.03-0.18],0.009,**,Total-Lipids in Large LDL
Clinical LDL-C,0.07 [0.03-0.16],7.241e-05,***,Clinical LDL Cholesterol
L-LDL-C,0.06 [0.02-0.15],7.875e-04,***,Cholesterol in Large LDL
L-LDL-CE,0.05 [0.02-0.13],0.001,**,Cholesteryl Esters in Large LDL
LDL-C,0.05 [0.02-0.13],0.004,**,LDL Cholesterol
S-HDL-L,0.05 [0.02-0.12],3.717e-04,***,Total-Lipids in Small HDL
L-LDL-PL,0.04 [0.02-0.11],6.802e-06,***,Phospholipids in Large LDL
LDL-PL,0.03 [0.01-0.11],0.027,*,Phospholipids in LDL
XXL-VLDL-PL,0.03 [0.01-0.10],0.024,*,Phospholipids in Chylomicrons and Extremely Large VLDL
IDL-PL%,0.02 [0.01-0.05],6.785e-24,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-P,0.02 [0.01-0.08],8.558e-05,***,Concentration of Small HDL Particles
S-LDL-PL,0.02 [0.01-0.08],0.007,**,Phospholipids in Small LDL
XXL-VLDL-CE,0.02 [0.01-0.07],0.003,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-HDL-FC%,0.02 [0.01-0.04],1.797e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C,0.02 [0.00-0.07],0.002,**,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,0.02 [0.00-0.06],6.841e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-LDL-FC,0.01 [0.00-0.04],3.905e-09,***,Free Cholesterol in Medium LDL
XL-HDL-PL,0.01 [0.01-0.03],1.097e-21,***,Phospholipids in Very Large HDL
S-LDL-FC,0.01 [0.01-0.03],1.445e-13,***,Free Cholesterol in Small LDL
S-HDL-C%,0.01 [0.00-0.05],3.486e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-P,0.01 [0.00-0.03],1.735e-07,***,Concentration of Medium LDL Particles
S-HDL-FC%,0.00 [0.00-0.00],4.092e-15,***,Free Cholesterol to Total-Lipids in Small HDL percentage
HDL-size,0.00 [0.00-0.00],1.734e-08,***,Average Diameter for HDL Particles
