Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,1.53 [1.48-1.59],4.333e-114,***,Glucose-lactate
XS-VLDL-TG%,1.52 [1.46-1.58],1.483e-80,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.50 [1.44-1.56],1.576e-88,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.48 [1.42-1.55],1.751e-64,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Glu,1.47 [1.41-1.53],6.921e-74,***,Glucose
L-LDL-TG%,1.47 [1.41-1.53],6.797e-81,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.46 [1.40-1.53],1.198e-58,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,1.46 [1.38-1.54],6.974e-38,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.43 [1.38-1.48],1.854e-72,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.39 [1.34-1.45],2.178e-59,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.39 [1.34-1.45],1.890e-51,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.36 [1.31-1.42],4.623e-50,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.31 [1.26-1.36],2.956e-33,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.29 [1.23-1.35],1.294e-24,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.27 [1.22-1.33],2.600e-21,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.26 [1.21-1.32],3.421e-21,***,Triglycerides to Phosphoglycerides ratio
Sc-ala,1.26 [1.21-1.31],9.708e-25,***,Spectrometer-corrected alanine
XL-HDL-TG%,1.25 [1.20-1.30],3.497e-20,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.24 [1.19-1.29],1.183e-20,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.24 [1.18-1.30],2.185e-15,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.22 [1.17-1.27],2.528e-15,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.21 [1.15-1.26],8.908e-12,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.19 [1.14-1.25],2.443e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
Ala,1.19 [1.15-1.24],1.103e-12,***,Alanine
VLDL-size,1.18 [1.13-1.23],4.307e-08,***,Average Diameter for VLDL Particles
GlycA,1.17 [1.12-1.22],4.624e-07,***,Glycoprotein Acetyls
S-HDL-TG,1.15 [1.11-1.20],7.884e-07,***,Triglycerides in Small HDL
Lactate,1.15 [1.11-1.20],6.957e-06,***,Lactate
XXL-VLDL-TG,1.14 [1.10-1.18],1.273e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.14 [1.09-1.18],5.899e-05,***,Triglycerides in Very Large VLDL
Val,1.14 [1.09-1.18],4.136e-04,***,Valine
XXL-VLDL-L,1.13 [1.08-1.17],7.009e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-LDL-PL%,1.13 [1.08-1.17],0.005,**,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-PL,1.13 [1.08-1.17],7.306e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.13 [1.08-1.17],5.037e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-VLDL-L,0.88 [0.84-0.92],3.483e-04,***,Total-Lipids in Medium VLDL
S-HDL-FC,0.88 [0.84-0.91],2.355e-04,***,Free Cholesterol in Small HDL
M-HDL-L,0.87 [0.83-0.91],2.517e-04,***,Total-Lipids in Medium HDL
XL-VLDL-PL%,0.87 [0.84-0.90],1.760e-07,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,0.87 [0.83-0.91],7.136e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-P,0.87 [0.83-0.90],9.277e-06,***,Concentration of Small HDL Particles
ApoB/ApoA1,0.86 [0.83-0.90],7.802e-07,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-PL,0.86 [0.82-0.90],8.925e-07,***,Phospholipids in Very Small VLDL
S-HDL-CE,0.86 [0.82-0.90],2.363e-07,***,Cholesteryl Esters in Small HDL
S-HDL-CE%,0.86 [0.83-0.89],3.516e-09,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C,0.86 [0.82-0.90],1.934e-07,***,Cholesterol in Small HDL
S-VLDL-PL,0.85 [0.82-0.89],2.278e-08,***,Phospholipids in Small VLDL
M-HDL-CE%,0.85 [0.82-0.88],1.607e-11,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-VLDL-CE,0.84 [0.81-0.88],1.240e-09,***,Cholesteryl Esters in Small VLDL
M-HDL-P,0.84 [0.80-0.88],2.374e-07,***,Concentration of Medium HDL Particles
S-LDL-CE%,0.84 [0.81-0.88],1.624e-11,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-P,0.84 [0.80-0.87],1.069e-10,***,Concentration of Medium VLDL Particles
S-HDL-FC%,0.84 [0.80-0.87],8.209e-10,***,Free Cholesterol to Total-Lipids in Small HDL percentage
HDL-PL,0.84 [0.80-0.88],2.496e-08,***,Phospholipids in HDL
Gly,0.84 [0.80-0.88],4.794e-08,***,Glycine
S-LDL-FC%,0.83 [0.81-0.86],6.356e-19,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-CE,0.83 [0.80-0.87],1.349e-09,***,Cholesteryl Esters in Medium HDL
VLDL-C,0.83 [0.80-0.87],2.406e-13,***,VLDL Cholesterol
XL-HDL-CE%,0.83 [0.80-0.86],6.483e-18,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-C,0.83 [0.79-0.87],3.500e-10,***,Cholesterol in Medium HDL
S-HDL-C%,0.83 [0.79-0.86],7.050e-17,***,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-PL,0.83 [0.79-0.86],8.346e-14,***,Phospholipids in Medium VLDL
S-VLDL-C,0.82 [0.79-0.86],6.907e-14,***,Cholesterol in Small VLDL
XS-VLDL-L,0.82 [0.79-0.86],5.129e-14,***,Total-Lipids in Very Small VLDL
M-HDL-FC,0.82 [0.78-0.86],1.042e-10,***,Free Cholesterol in Medium HDL
IDL-FC%,0.82 [0.79-0.85],4.631e-20,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-P,0.82 [0.79-0.86],3.956e-14,***,Concentration of Very Small VLDL Particles
ApoA1,0.81 [0.78-0.85],8.343e-13,***,Apolipoprotein A1
LDL-size,0.81 [0.78-0.85],3.041e-19,***,Average Diameter for LDL Particles
XXL-VLDL-CE%,0.81 [0.78-0.85],2.430e-15,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phosphoglyc,0.81 [0.78-0.85],1.436e-16,***,Phosphoglycerides
Omega-6%,0.81 [0.78-0.84],2.435e-21,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.81 [0.78-0.84],5.868e-21,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,0.81 [0.78-0.84],1.180e-20,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-P,0.81 [0.78-0.84],1.197e-17,***,Concentration of Small LDL Particles
XXL-VLDL-C%,0.81 [0.77-0.85],3.928e-14,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.81 [0.77-0.84],1.688e-17,***,Degree of Unsaturation
HDL-P,0.80 [0.77-0.84],1.117e-15,***,Concentration of HDL Particles
S-LDL-PL,0.80 [0.77-0.84],5.067e-20,***,Phospholipids in Small LDL
XS-VLDL-FC%,0.80 [0.77-0.83],1.646e-29,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.80 [0.78-0.83],1.264e-31,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-FC,0.80 [0.77-0.84],3.134e-18,***,Free Cholesterol in Very Small VLDL
HDL-L,0.80 [0.76-0.84],7.424e-15,***,Total-Lipids in HDL
HDL-size,0.80 [0.76-0.84],2.509e-11,***,Average Diameter for HDL Particles
M-LDL-P,0.80 [0.77-0.83],7.421e-20,***,Concentration of Medium LDL Particles
M-LDL-CE,0.80 [0.76-0.83],1.264e-21,***,Cholesteryl Esters in Medium LDL
