Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.18 [1.12-1.25],2.994e-05,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.18 [1.12-1.24],2.817e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.17 [1.11-1.22],3.519e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.16 [1.10-1.23],0.004,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.15 [1.09-1.21],0.085,,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.87 [0.83-0.92],0.045,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-CE,0.87 [0.83-0.92],0.042,*,Cholesteryl Esters in LDL
LDL-PL,0.87 [0.83-0.92],0.048,*,Phospholipids in LDL
M-LDL-FC,0.87 [0.83-0.92],0.047,*,Free Cholesterol in Medium LDL
LDL-L,0.87 [0.83-0.92],0.027,*,Total-Lipids in LDL
L-LDL-FC%,0.87 [0.83-0.91],0.017,*,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE,0.87 [0.82-0.91],0.026,*,Cholesteryl Esters in Large LDL
L-LDL-L,0.87 [0.82-0.91],0.012,*,Total-Lipids in Large LDL
LDL-C,0.86 [0.82-0.91],0.008,**,LDL Cholesterol
Total-FC,0.86 [0.82-0.91],0.018,*,Total-Free Cholesterol
L-LDL-PL,0.86 [0.82-0.91],0.011,*,Phospholipids in Large LDL
Non-HDL-C,0.86 [0.82-0.91],0.006,**,Total-Cholesterol Minus HDL-C
L-LDL-C,0.86 [0.82-0.91],0.005,**,Cholesterol in Large LDL
IDL-FC,0.86 [0.82-0.91],0.015,*,Free Cholesterol in IDL
LDL-FC,0.86 [0.82-0.90],0.003,**,Free Cholesterol in LDL
IDL-L,0.86 [0.81-0.90],0.003,**,Total-Lipids in IDL
M-LDL-C%,0.86 [0.82-0.90],5.520e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC,0.86 [0.81-0.90],0.002,**,Free Cholesterol in Large LDL
Clinical LDL-C,0.86 [0.81-0.90],5.086e-04,***,Clinical LDL Cholesterol
Total-C,0.85 [0.81-0.90],0.001,**,Total-Cholesterol
Total-CE,0.85 [0.81-0.90],0.001,**,Total-Esterified Cholesterol
S-LDL-C%,0.85 [0.81-0.89],2.603e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C,0.85 [0.80-0.89],2.151e-04,***,Cholesterol in IDL
IDL-CE,0.85 [0.80-0.89],2.003e-04,***,Cholesteryl Esters in IDL
XS-VLDL-C%,0.84 [0.80-0.89],1.817e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.84 [0.80-0.89],4.690e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.84 [0.80-0.88],7.874e-08,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.84 [0.79-0.88],1.227e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.83 [0.79-0.87],5.451e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
