Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.84 [1.59-2.14],4.627e-10,***,Lactate
IDL-PL%,1.36 [1.17-1.58],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.28 [1.11-1.48],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.10 [0.95-1.28],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.07 [0.92-1.25],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
Clinical LDL-C,0.68 [0.59-0.78],0.019,*,Clinical LDL Cholesterol
M-HDL-FC%,0.67 [0.58-0.77],0.012,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
LDL-L,0.66 [0.57-0.76],0.006,**,Total-Lipids in LDL
Total-L,0.66 [0.57-0.76],0.004,**,Total-Lipids in Lipoprotein Particles
LDL-PL,0.66 [0.56-0.76],0.017,*,Phospholipids in LDL
L-LDL-L,0.66 [0.57-0.76],0.006,**,Total-Lipids in Large LDL
Total-FC,0.66 [0.57-0.76],0.010,*,Total-Free Cholesterol
LA,0.66 [0.57-0.76],0.005,**,Linoleic Acid
LDL-C,0.65 [0.57-0.76],0.003,**,LDL Cholesterol
M-LDL-L,0.65 [0.56-0.76],0.013,*,Total-Lipids in Medium LDL
LDL-FC,0.65 [0.56-0.76],0.014,*,Free Cholesterol in LDL
L-LDL-PL,0.65 [0.56-0.76],0.015,*,Phospholipids in Large LDL
LDL-CE,0.65 [0.56-0.76],0.004,**,Cholesteryl Esters in LDL
L-LDL-FC,0.65 [0.56-0.76],0.021,*,Free Cholesterol in Large LDL
M-LDL-CE,0.65 [0.56-0.76],0.019,*,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.65 [0.56-0.76],0.023,*,Phospholipids in Medium LDL
L-LDL-C,0.65 [0.56-0.75],0.004,**,Cholesterol in Large LDL
M-LDL-C,0.65 [0.56-0.76],0.008,**,Cholesterol in Medium LDL
L-LDL-CE,0.65 [0.55-0.75],0.004,**,Cholesteryl Esters in Large LDL
Total-C,0.64 [0.56-0.74],4.936e-04,***,Total-Cholesterol
Glu,0.64 [0.56-0.73],6.839e-06,***,Glucose
M-LDL-FC,0.64 [0.55-0.75],0.008,**,Free Cholesterol in Medium LDL
PC,0.64 [0.55-0.75],0.008,**,Phosphatidylcholines
Phosphoglyc,0.64 [0.55-0.75],0.004,**,Phosphoglycerides
S-HDL-L,0.64 [0.55-0.75],0.003,**,Total-Lipids in Small HDL
Total-PL,0.64 [0.55-0.74],0.001,**,Total-Phospholipids in Lipoprotein Particles
Total-CE,0.63 [0.55-0.73],2.209e-04,***,Total-Esterified Cholesterol
SM,0.63 [0.54-0.74],0.006,**,Sphingomyelins
Cholines,0.63 [0.54-0.74],0.001,**,Total-Cholines
Omega-6,0.63 [0.54-0.73],3.828e-04,***,Omega-6 Fatty Acids
S-HDL-CE,0.62 [0.53-0.72],2.050e-04,***,Cholesteryl Esters in Small HDL
S-HDL-FC,0.62 [0.53-0.72],7.383e-04,***,Free Cholesterol in Small HDL
PUFA,0.61 [0.52-0.71],3.812e-05,***,Polyunsaturated Fatty Acids
S-HDL-C,0.61 [0.52-0.71],5.288e-05,***,Cholesterol in Small HDL
HDL-P,0.60 [0.51-0.72],0.003,**,Concentration of HDL Particles
S-HDL-P,0.60 [0.51-0.70],7.832e-05,***,Concentration of Small HDL Particles
Total-P,0.59 [0.50-0.69],1.751e-04,***,Total-Concentration of Lipoprotein Particles
